4.782898	0.558232	1.000000
23.282515	0.436331	1.000000
41.532145	0.669525	1.000000
83.781271	0.928672	1.000000
105.030818	0.000755	1.000000
121.530489	0.715035	1.000000
139.030118	0.600246	1.000000
179.029300	0.535469	1.000000
199.278879	1.077630	1.000000
221.278422	1.050782	1.000000
241.778017	0.432918	1.000000
260.027634	0.347934	1.000000
279.527214	0.480064	1.000000
300.043472	0.770578	1.000000
319.543065	0.749614	1.000000
340.042737	0.423713	1.000000
360.542220	1.082852	1.000000
396.041489	1.048145	1.000000
415.541085	0.475420	1.000000
433.790651	0.663529	1.000000
450.290416	0.630450	1.000000
469.539958	0.777513	1.000000
491.539513	0.653852	1.000000
508.039192	0.586728	1.000000
530.538794	0.479000	1.000000
552.538266	0.513081	1.000000
585.804235	0.702741	1.000000
625.553431	0.381927	1.000000
661.552681	0.709174	1.000000
680.552370	0.622288	1.000000
703.551862	0.474555	1.000000
724.551377	0.546682	1.000000
745.800958	0.531583	1.000000
764.300558	0.473931	1.000000
