,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,67,0,0,11,0.0,2.8367502023206725,0.0,0.0,0.0,4.016333390747151,6.853120162543746,8.765812001443464,4.75,4.75,1.75,2.5,0,4,250,55,0,1,3468,attentive,-1.9000000000000008,2,0,104
1,1,64,0,0,1,0.4432257057087554,1.197597677984504,26.282468483511373,26.725732221475027,30.53273388648313,36.765061961491476,37.96268633519367,42.51512568380349,1.75,4.75,2.75,1.75,1,4,250,55,0,1,3532,irritable,0.0,0,0,104
2,2,63,0,0,1,0.4874473445256626,1.2666770523978812,46.781822849412954,47.28151987130468,51.03171780359344,55.26460246602574,56.53130584844621,60.01460621439719,1.75,2.75,1.75,3.25,0,4,250,55,0,1,3532,alert,0.0,0,0,104
3,3,64,0,0,1,0.6316334743814878,1.0356076987523009,65.78154821264843,66.43092775663446,70.03156677165725,73.26424042821372,74.29987372559934,78.01409863007075,1.75,1.75,1.75,1.75,1,4,250,55,0,1,3596,upset,0.0,0,1,104
4,4,65,0,0,1,0.4104254456265153,1.6147219202193808,82.28118928324194,82.69724167413597,86.5311098360553,89.76378751525408,91.37853539980095,94.51377809861378,1.75,1.75,1.75,2.5,1,4,250,55,0,1,3661,hostile,0.0,0,0,104
5,5,64,0,0,1,0.2805372494854055,0.0,99.5307595004756,99.83019292958444,106.7806566488243,0.0,0.0,0.0,4.75,1.75,2.75,2.5,0,4,250,55,0,1,3661,guilty,-5.149999999999991,1,0,104
6,6,66,0,0,1,0.6106031001409065,1.4450161472518632,119.03027733193493,119.64092175558336,124.28024615645654,127.51294979998328,128.95799227725772,135.26270743578107,2.75,1.75,4.75,1.75,1,4,250,55,0,1,3727,hostile,0.0,0,0,104
7,7,66,0,0,1,0.8469607657066263,1.1839302020352989,139.5298108882689,140.37680932053536,143.77975850249462,147.01260549836658,148.19656166473032,151.76242237671568,1.75,1.75,1.75,1.75,1,4,250,55,0,1,3793,excited,0.0,0,0,104
8,8,66,0,0,1,0.5671819671524645,1.2303365013472105,156.02919670391975,156.6121401152154,160.27966141053594,163.51191415242374,164.74227734948818,169.26187474881314,1.75,1.75,2.75,3.25,0,4,250,55,0,1,3793,inspired,0.0,0,1,104
9,9,67,0,0,1,0.4782479271507327,1.1062851592650986,175.02873848838593,175.5116245221739,179.2787146268024,182.51155065183272,183.6178628725106,187.26144286330188,1.75,1.75,1.75,1.75,0,4,250,55,0,1,3793,jittery,0.0,0,0,104
10,10,66,0,0,1,0.5703349873701882,1.1053899384933177,191.52842271096097,192.0987953648924,195.7949454401701,199.01112809153759,200.1165443600544,203.777696349744,1.75,1.75,1.75,3.25,1,4,250,55,0,1,3859,inspired,0.0,0,1,104
11,11,72,0,0,22,0.0,1.2718088469609938,0.0,0.0,0.0,208.77754860906182,210.04945070818619,216.5275004287773,1.75,1.75,4.75,2.5,0,4,250,55,0,1,3859,strong,1.7500000000000009,2,1,104
12,12,62,0,0,1,0.5118519843144895,1.6011743921517336,228.04419311462559,228.5602860610684,233.29408477755302,237.52667249584056,239.12787358370997,243.2768488521392,2.75,2.75,2.75,2.5,1,4,250,55,0,1,3921,distressed,0.0,0,0,104
13,13,59,0,0,1,0.6111242151737315,0.9702507312977104,248.29365069787357,248.90481257960664,255.54343082389963,259.7762657518447,260.74654281316504,264.526287419259,4.75,2.75,1.75,2.5,1,4,250,55,0,1,3980,hostile,0.0,0,1,104
14,14,69,0,0,2,0.31422870769711153,1.4041823046891295,269.54304135897974,269.8759223278953,273.79298714473185,277.025994314909,278.43020660656794,282.7759315068338,1.75,1.75,2.75,2.5,1,4,250,55,0,1,4049,inspired,0.0,0,1,105
15,15,70,0,0,2,0.30308196572605084,0.0,287.7928518376707,288.0959711042628,292.0428177366344,0.0,0.0,0.0,1.75,1.75,4.75,2.5,1,4,250,55,0,1,4049,alert,1.6000000000000008,1,1,106
16,16,74,0,0,2,0.30541546398762875,1.845709723932487,306.2921871874455,306.59764141507776,311.54229863292267,314.7748468561772,316.6205843729117,322.5248952193092,2.75,1.75,4.75,3.25,1,4,250,55,0,1,4123,interested,0.0,0,0,107
17,17,73,0,0,2,0.5996139726112233,1.323673871950632,328.29164705628546,328.90789758060015,333.54157821424684,337.7744588540368,339.09815942170513,342.52426768710075,2.75,2.75,1.75,1.75,1,4,250,55,0,1,4196,attentive,0.0,0,1,108
18,18,71,0,0,2,0.4057675914718857,1.2659266467508132,346.7913919841899,347.2073840354492,354.0413523977327,357.27380042062174,358.53975266600577,365.02383525304816,4.75,1.75,4.75,1.75,0,4,250,55,0,1,4196,active,0.0,0,1,109
19,19,76,0,0,2,0.37764127611353615,0.0,369.2909416310936,369.6686202080732,376.5408892453192,0.0,0.0,0.0,4.75,2.75,2.75,1.75,0,4,250,55,0,1,4196,upset,-1.800000000000001,1,1,110
20,20,72,0,0,2,0.3599423811338056,1.3688624077121858,389.0402191096723,389.4001991573664,396.29015355888674,400.5231969328447,401.8920849391902,405.27282328422416,4.75,2.75,1.75,1.75,0,4,250,55,0,1,4196,determined,0.0,0,0,111
21,21,72,0,0,2,0.9161897092762956,1.5284673257219763,409.5396422261888,410.47249481719115,413.7893035014172,418.02244597865547,419.5509392687049,423.77233343609305,1.75,2.75,2.75,2.5,1,4,250,55,0,1,4268,enthusiastic,0.0,0,1,112
22,22,71,0,0,2,0.5833303163517485,1.3125413920761275,428.7891455212817,429.37251460127715,436.0391947986504,442.2717082809017,443.58427527161035,447.0216560779749,4.75,4.75,1.75,1.75,0,4,250,55,0,1,4268,interested,0.0,0,1,113
23,23,71,0,0,2,0.5944880291654044,1.2744754931491116,451.2886443366128,451.8831703980327,456.5386215721142,460.77135044857965,462.0458508089719,465.52129166314666,2.75,2.75,1.75,1.75,0,4,250,55,0,1,4268,ashamed,0.0,0,0,114
24,24,56,0,0,11,0.0,1.2286338265457744,0.0,0.0,0.0,469.02112033515135,470.2497804917207,474.7876249624701,2.75,1.75,2.75,1.75,0,4,250,55,0,1,4268,enthusiastic,2.499999999999999,2,0,114
25,25,70,0,0,2,0.754883944939138,1.2861356705616345,486.5545058896964,487.3207837862642,490.8043576918958,494.03717579788145,495.32333743277155,499.78715248484093,1.75,1.75,2.75,1.75,1,4,250,55,0,1,4338,scared,0.0,0,0,115
26,26,70,0,0,2,0.6192865222092223,1.5043175751807212,504.0538342912709,504.68691335703767,509.30387479196503,512.5366614482023,514.0410057190998,517.2868096460038,2.75,1.75,1.75,3.25,0,4,250,55,0,1,4338,attentive,0.0,0,1,116
