,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,42,0,0,1,0.3980635070511198,1.2578891956241025,4.7828943976132905,5.1809926455398445,10.016110258029583,13.265847050188768,14.523756724644954,18.0157416390598,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,852,afraid,0.0,0,1,41
1,1,0,1,0,0,0.0,0.0,23.032375935763863,0.0,0.0,0.0,0.0,0.0,4.75,2.75,4.75,2.5,0,2,1750,55,0,1,852,interested,0.0,0,1,41
2,2,66,0,0,2,0.6633466579824017,1.1240560081419062,47.2817133907056,47.9483059435056,51.51499873287229,55.76474357028701,56.888823714194594,60.51469301317139,1.75,2.75,1.75,2.5,1,2,1750,55,0,1,918,determined,0.0,0,0,42
3,3,63,0,0,2,0.57246452865229,1.3242991211291155,65.53120663104572,66.1143622069012,72.76436251774066,76.01407371136065,77.33839404270793,81.76394160461177,4.75,1.75,2.75,3.25,0,2,1750,55,0,1,918,distressed,0.0,0,0,43
4,4,58,0,0,2,0.525435623147132,1.1975823276461597,87.53054838288563,88.0637414606017,92.76384030753344,96.01351456611746,97.21111773828852,100.76339489294514,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,976,jittery,0.0,0,0,44
5,5,63,0,0,2,0.4847273627547111,1.2986124494473188,105.78007051300574,106.27988382651348,110.01331160626795,114.26301731448666,115.5616502427656,119.01290568656941,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,1039,active,0.0,0,0,45
6,6,61,0,0,2,0.0007251700567394438,1.190671087656483,123.27952727542696,123.29605332687788,128.51307811101788,132.7624941900458,133.9531857565339,137.51244363293017,2.75,2.75,1.75,2.5,0,2,1750,55,0,1,1039,strong,0.0,0,0,46
7,7,0,0,1,0,0.6579943690530854,0.0,142.52902819532846,143.18705584248258,146.7789083393095,153.01193074790538,0.0,0.0,1.75,4.75,2.75,1.75,1,2,1750,55,0,1,1039,nervous,0.0,0,1,47
8,8,66,0,0,2,0.5620660361864793,1.1508134301643622,163.02840669935722,163.59050857349942,168.27830037399463,172.51140652638423,173.66224592078152,180.26117933934572,2.75,2.75,4.75,3.25,0,2,1750,55,0,1,1039,excited,0.0,0,0,48
9,9,53,0,0,1,1.0072498720987824,1.2801452973108098,186.0277671015615,187.035050617455,193.2777061221832,196.51068940158302,197.79085517772498,201.26056607147618,4.75,1.75,1.75,1.75,0,2,1750,55,0,1,1039,nervous,0.0,0,1,48
10,10,67,0,0,2,0.5163832481694044,1.098081170043315,205.52721143040614,206.04420867783162,209.7771957970126,214.01028220195712,215.1083842165258,218.7600714711225,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,1039,ashamed,0.0,0,1,49
11,11,0,1,0,0,0.0,0.0,223.02679289428443,0.0,0.0,0.0,0.0,0.0,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1039,nervous,0.0,0,1,49
12,12,0,1,0,0,0.0,0.0,242.52617724940774,0.0,0.0,0.0,0.0,0.0,1.75,2.75,4.75,3.25,1,2,1750,55,0,1,1039,jittery,0.0,0,1,49
13,13,64,0,0,2,0.3961750662178929,1.319866916849605,264.54220083809605,264.94204710058153,268.775446685373,272.0252690497932,273.345163027956,277.7750685583742,1.75,1.75,2.75,3.25,1,2,1750,55,0,1,1103,proud,0.0,0,1,50
14,14,66,0,0,2,0.6590512230432068,1.119011267379847,283.54184026438185,284.2081567186474,287.77504076567453,292.02465358776317,293.14368606536215,296.77459681385966,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,1169,scared,0.0,0,1,51
15,15,65,0,0,2,0.5953598624405458,0.0,301.0411763479733,301.6410616665162,306.2745147156861,0.0,0.0,0.0,2.75,1.75,1.75,3.25,0,2,1750,55,0,1,1169,jittery,-3.2499999999999964,1,0,52
16,16,68,0,0,2,1.2275227452164472,1.2741994879561391,318.2906933583858,319.51825011309074,323.52388179179525,326.7737538905208,328.04797422300226,331.52353548012434,2.75,1.75,1.75,1.75,1,2,1750,55,0,1,1237,attentive,0.0,0,1,53
17,17,64,0,0,1,0.7986170206154384,1.1903909664947605,335.7902133857688,336.5888633187924,343.0233593987414,349.27312142374694,350.4635332347666,354.02295311334916,4.75,4.75,1.75,1.75,0,2,1750,55,0,1,1237,enthusiastic,0.0,0,0,53
18,18,64,0,0,2,0.5399181797538404,0.0,358.28956629125787,358.8394316977937,362.52287247794953,0.0,0.0,0.0,1.75,4.75,1.75,3.25,1,2,1750,55,0,1,1237,irritable,1.4000000000000006,1,0,54
19,19,67,0,0,11,0.0,2.2438191411979456,0.0,0.0,0.0,376.77226954091935,379.01610952664316,384.5220449137346,2.75,4.75,4.75,1.75,0,2,1750,55,0,1,1237,distressed,2.7499999999999982,2,1,54
20,20,64,0,0,2,0.5530615670477346,1.6018158141196182,399.28836754821936,399.8549780565663,403.5383193681109,406.77137688327554,408.37321317622667,411.52134826776495,1.75,1.75,1.75,3.25,1,2,1750,55,0,1,1301,inspired,0.0,0,0,55
21,21,65,0,0,11,0.0,1.4787647315024517,0.0,0.0,0.0,416.52114640499616,417.9999327124106,422.27096822087606,1.75,4.75,2.75,1.75,0,2,1750,55,0,1,1301,alert,-3.7999999999999945,2,0,55
22,22,65,0,0,1,2.1991379874648374,1.1630447780626127,436.037353388936,438.2372472647048,440.28728472999586,443.52034517070746,444.68341042760176,451.2701263946178,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1301,inspired,0.0,0,1,56
23,23,63,0,0,1,0.4323417799978415,1.2024200859309528,455.5368240477069,455.96919983719323,460.7866782274545,464.01975695283767,465.22219788329363,469.769653370176,2.75,1.75,2.75,1.75,1,2,1750,55,0,1,1364,interested,0.0,0,1,57
24,24,67,0,0,2,0.20446833478945334,1.066441740832488,474.0362808101281,474.25278374975466,478.28617375337853,481.51926454664454,482.5857267663082,487.26914779901927,1.75,1.75,2.75,2.5,0,2,1750,55,0,1,1364,upset,0.0,0,1,58
25,25,66,0,0,2,0.6876250442946912,1.3126196046050609,492.28578099864313,492.9856351966755,496.53577560466516,500.76872524026976,502.0813656893997,505.53530934555147,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,1364,enthusiastic,0.0,0,0,59
26,26,62,0,0,1,0.843730058280471,1.3309210976212853,509.7852366639836,510.6350895272353,514.0352031116122,517.2849658680043,518.6159111013917,522.0348407094307,1.75,1.75,1.75,3.25,0,2,1750,55,0,1,1364,distressed,0.0,0,1,59
27,27,63,0,0,2,0.6722289855192685,1.1730684347699023,527.8014079928148,528.4845982729762,535.0346077627205,539.2843463833468,540.4574411480435,545.0341831926571,4.75,2.75,2.75,2.5,1,2,1750,55,0,1,1427,strong,0.0,0,1,59
28,28,63,0,0,1,1.9953765380610091,2.577300458469836,550.050780920019,552.0461929303415,557.2839576512388,563.5336494631074,566.1109707661021,568.2834866381107,4.75,4.75,1.75,1.75,0,2,1750,55,0,1,1427,afraid,0.0,0,0,60
