,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,53,0,0,2,0.8113095906364833,1.7311519317349848,4.782955709448743,5.594298944125511,10.016190829000152,13.266011729336695,14.99718450574892,19.01595824628248,2.75,1.75,2.75,2.5,1,2,1750,55,0,1,961,strong,0.0,0,0,34
1,1,56,0,0,2,0.4973861871462759,1.2873226693914148,24.03253744453741,24.532549329660927,31.26576086181421,35.515612114926626,36.80295562899528,40.26545221430797,4.75,2.75,1.75,1.75,1,2,1750,55,0,1,1017,active,0.0,0,0,34
2,2,57,0,0,2,0.7337008335312021,1.3953522220240302,44.53209294093176,45.281999962699054,49.765355121994155,54.0152177116861,55.410590778387814,58.76506585638162,2.75,2.75,1.75,2.5,1,2,1750,55,0,1,1074,active,0.0,0,0,35
3,3,56,0,0,2,0.7496612739901138,2.0024735684005464,63.78169515500213,64.53138970733698,68.01495916454542,71.26479761829431,73.26729166567611,79.01464027754855,1.75,1.75,4.75,3.25,0,2,1750,55,0,1,1074,jittery,0.0,0,0,36
4,4,52,0,0,1,0.7618265203541341,1.3266737636090509,84.78129179220696,85.54782482132988,89.01451996353262,92.26441217460794,93.5911075142867,98.01424276589113,1.75,1.75,2.75,3.25,0,2,1750,55,0,1,1074,nervous,0.0,0,1,36
5,5,56,0,0,2,0.6849871878371232,1.4376724028538774,103.78094730648355,104.46596740696941,108.0141696266719,112.26399308688087,113.70168633441244,117.01384379144928,1.75,2.75,1.75,3.25,0,2,1750,55,0,1,1074,interested,0.0,0,1,37
6,6,61,0,0,2,1.0151818734684641,1.4091671234818932,122.78045727371365,123.79702294121307,130.03036264984848,133.26348184373728,134.67266944620087,138.01339691081876,4.75,1.75,1.75,2.5,1,2,1750,55,0,1,1135,enthusiastic,0.0,0,1,38
7,7,65,0,0,2,0.9682579444734074,1.526027505466118,143.0299633097106,143.9982457558226,150.27993085418208,153.51311331349555,155.0391616636393,159.26295304718087,4.75,1.75,2.75,1.75,0,2,1750,55,0,1,1135,proud,0.0,0,0,39
8,8,68,0,0,2,0.754349497954081,1.3332636072773312,163.5296478968271,164.29616190975275,167.779460386153,171.01275401708014,172.3460381033392,178.76253560508619,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1135,excited,0.0,0,0,40
9,9,73,0,0,22,0.0,1.7282526930775932,0.0,0.0,0.0,182.26250177819747,183.9907749502563,190.0123115248029,4.75,1.75,4.75,1.75,0,2,1750,55,0,1,1135,proud,-3.049999999999997,2,0,40
10,10,74,0,0,2,0.817760469788027,1.3445881183142774,203.77868364764302,204.59646825337313,208.02867349957612,211.26184608509536,212.6064554137833,217.01178492242298,1.75,1.75,2.75,1.75,0,2,1750,55,0,1,1135,alert,0.0,0,1,41
11,11,37,0,0,1,1.121824340805233,1.1396315465544828,221.27838139981893,222.4002382875769,228.52835150416286,231.76141328376437,232.90106567499646,236.5113875936136,4.75,1.75,1.75,1.75,1,2,1750,55,0,1,1172,strong,0.0,0,0,41
12,12,71,0,0,2,0.6898897097144072,1.316628823215524,240.77796615190076,241.47786788935943,245.0279841624333,251.26101266369002,252.5776619658873,257.01089774369166,1.75,4.75,2.75,1.75,1,2,1750,55,0,1,1243,jittery,0.0,0,0,42
13,13,35,0,0,1,0.6471281336957873,0.0,261.2775812567584,261.9247423031029,265.5274544516369,0.0,0.0,0.0,1.75,2.75,2.75,3.25,0,2,1750,55,0,1,1243,inspired,1.4500000000000006,1,0,42
14,14,71,0,0,22,0.0,1.5821483256054307,0.0,0.0,0.0,278.7772252516079,280.359394787587,283.5269966001233,1.75,1.75,1.75,1.75,1,2,1750,55,0,1,1314,inspired,-1.7500000000000009,2,1,42
15,15,70,0,0,2,0.8026349135184319,1.3716456068377738,294.29351097874536,295.09617807352015,298.5268393508017,302.77658308926175,304.1482495407772,307.52655081658116,1.75,2.75,1.75,3.25,1,2,1750,55,0,1,1384,inspired,0.0,0,1,43
16,16,41,0,0,1,0.7927768438307794,1.2375616700755927,313.2931628360612,314.0930173621537,317.52638332776866,321.77618301773146,323.01376589818074,326.52608674823387,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,1384,irritable,0.0,0,0,43
17,17,72,0,0,2,0.8339776289067231,1.4336896066611189,330.79273661725983,331.62674715881576,335.02600538085244,338.27587528446566,339.70958573580447,343.02574207966245,1.75,1.75,1.75,2.5,0,2,1750,55,0,1,1384,jittery,0.0,0,0,44
18,18,44,0,0,1,0.5641601002885182,1.7709162625419594,348.04237357245944,348.60656658539665,353.2756587923764,356.5254573852508,358.29639412677443,364.275298947417,2.75,1.75,4.75,3.25,1,2,1750,55,0,1,1428,jittery,0.0,0,1,44
19,19,72,0,0,2,0.555151176938125,1.4219386939748802,370.0419124296814,370.60848173585686,375.27520496352014,378.52497942045187,379.9469385934085,384.27503710901146,2.75,1.75,2.75,1.75,0,2,1750,55,0,1,1428,proud,0.0,0,0,45
20,20,47,0,0,1,0.8112598559669095,0.0,388.54152534036257,389.35281810897817,392.77480361205335,0.0,0.0,0.0,1.75,4.75,4.75,1.75,0,2,1750,55,0,1,1428,afraid,-3.2999999999999963,1,1,45
21,21,53,0,0,1,0.8293515732798369,1.1404902009903708,409.29107946539625,410.1204643170203,413.5243694393621,419.77411720047934,420.914628246147,427.5239733904891,1.75,4.75,4.75,1.75,1,2,1750,55,0,1,1481,strong,0.0,0,1,45
22,22,71,0,0,2,0.449529367408104,1.1804446937676405,431.79060790027916,432.2401698146396,437.0405801987995,443.27363868713655,444.4541042255819,448.02359251800414,2.75,4.75,1.75,2.5,1,2,1750,55,0,1,1552,proud,0.0,0,0,46
23,23,69,0,0,22,0.0,2.109383359584172,0.0,0.0,0.0,452.2734408455481,454.3828446841135,457.0233420161776,2.75,1.75,1.75,3.25,1,2,1750,55,0,1,1621,distressed,-3.9999999999999933,2,1,46
24,24,48,0,0,1,0.9048133285987204,0.0,470.2898035517137,471.2064021684314,475.53981095705973,0.0,0.0,0.0,2.75,2.75,2.75,2.5,0,2,1750,55,0,1,1621,scared,-2.1500000000000004,1,0,46
25,25,47,0,0,1,1.1328833564757588,1.2278418335122296,488.78944900934766,489.9223652784722,493.0393975376218,497.2724918641761,498.50035454236604,503.0224431351712,1.75,2.75,2.75,2.5,1,2,1750,55,0,1,1668,scared,0.0,0,1,46
26,26,76,0,0,2,0.7949589524414478,1.5737552344826329,508.03907133670333,508.8389083093834,512.2889430687974,516.5221639262008,518.0959400053612,521.2719967116608,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,1668,active,0.0,0,0,47
27,27,50,0,0,1,0.8313508338419524,1.4100930659997175,525.5386374382842,526.3700204533825,530.7885658532732,534.0217183255069,535.4318318704882,539.7716311984118,2.75,1.75,2.75,1.75,1,2,1750,55,0,1,1718,enthusiastic,0.0,0,1,47
28,28,67,0,0,2,0.6772194370400939,1.274177357487588,544.038249251877,544.7215377813436,551.2881743756011,557.5212771131655,558.7954749496344,562.2877878348268,4.75,4.75,1.75,1.75,1,2,1750,55,0,1,1785,alert,0.0,0,0,48
29,29,49,0,0,1,0.652811782435947,1.322669025650157,566.554431121323,567.2209938083993,571.7876801373263,576.0374918952602,577.3601813998921,580.7873981856355,2.75,2.75,1.75,2.5,0,2,1750,55,0,1,1785,enthusiastic,0.0,0,1,48
30,30,61,0,0,2,0.7570318788257282,1.5558295431978877,585.8040355295698,586.5611006867407,590.03728673975,593.2871266562834,594.8429770441588,598.0370435518453,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1785,interested,0.0,0,0,49
31,31,49,0,0,1,0.6201273280667011,1.426873762804462,602.3036956150478,602.9369218116144,607.5369929029357,613.7867399326606,615.2136341744467,619.5366502456927,2.75,4.75,2.75,2.5,0,2,1750,55,0,1,1785,jittery,0.0,0,0,49
