,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
70,30,64,0,0,22,0.0,1.5324677794310446,0.0,0.0,0.0,592.787293962248,594.3197822206603,597.537234628056,4.75,2.75,1.75,1.75,1,2,1750,55,0,1,1738,determined,1.6000000000000008,2,0,62
71,31,69,0,0,1,0.8737002703592225,1.377723841666466,612.3035917573561,613.1868454725545,619.5368777086654,623.7866166930762,625.1643613794204,629.5365302973732,4.75,2.75,2.75,2.5,1,2,1750,55,0,1,1807,enthusiastic,0.0,0,1,63
72,32,72,0,0,1,0.7221492252178905,0.0,634.5531094956283,635.2752912677988,641.7864115375655,0.0,0.0,0.0,4.75,1.75,2.75,1.75,1,2,1750,55,0,1,1807,scared,-1.800000000000001,1,0,64
73,33,75,0,0,1,0.8200343681191953,1.0838921474442031,653.3027974654337,654.1228643805052,658.5360033292973,662.7858289836831,663.869741975805,667.5358471770637,2.75,2.75,1.75,1.75,1,2,1750,55,0,1,1882,afraid,0.0,0,0,65
74,34,77,0,0,1,0.8502675615495718,1.289867182834314,671.8023621042297,672.6526625784281,677.0356626833827,681.2854905319455,682.5753789251535,689.0352677315982,2.75,2.75,4.75,3.25,0,2,1750,55,0,1,1882,irritable,0.0,0,1,66
75,35,77,0,0,1,1.4194311158371418,1.0191284657475992,694.8018815795585,696.2213456080449,699.0352457898324,703.2849657580458,704.3041147027752,708.034864003107,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,1882,upset,0.0,0,0,67
76,36,75,0,0,1,0.8163152388124217,0.0,712.3015723835083,713.1348650636255,717.5348254221691,0.0,0.0,0.0,2.75,1.75,2.75,1.75,0,2,1750,55,0,1,1882,alert,-1.5000000000000009,1,1,68
77,37,75,0,0,1,0.5806475088234038,1.0003444857234172,729.0511692949854,729.6344659063358,733.2844834048942,737.5342326287955,738.5345975935002,742.284212424086,1.75,2.75,1.75,3.25,1,2,1750,55,0,1,1957,inspired,0.0,0,0,69
78,38,65,0,0,22,0.0,1.9734453436099104,0.0,0.0,0.0,747.2840357928712,749.2575019811587,752.0339629279238,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1957,inspired,-1.850000000000001,2,0,69
79,39,68,0,0,1,0.6389109423953414,1.5705319890830651,762.8004641414864,763.4394083622266,770.0504613073417,773.2836185336246,774.8541713673852,779.0335039793222,4.75,1.75,2.75,1.75,0,2,1750,55,0,1,1957,active,0.0,0,1,70
80,0,71,0,0,1,0.7692936689591079,1.0192762069705168,4.7828171106280015,5.566049286325778,8.765996552948764,12.265916648351775,13.285213699999984,17.28259348746451,1.75,1.75,1.75,3.25,0,3,250,55,1,0,1957,hostile,0.0,0,0,71
81,1,73,0,0,1,0.5424692019892063,1.00922322126371,22.782448488962014,23.324961208786586,27.765605989517102,32.265555340607534,33.27479940654848,38.28218793049291,2.75,2.75,2.75,1.75,1,3,250,55,1,0,2030,nervous,0.0,0,0,72
82,2,76,0,0,1,0.8755678803267983,1.0262862354547906,42.282032875347795,43.16525916333875,46.2652788743585,52.76506183372476,53.79136891385724,57.78177085409425,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2030,enthusiastic,0.0,0,1,73
83,3,78,0,0,1,0.28658944871676795,1.0132506323798225,61.781627501224186,62.08153962445203,65.76484461024303,69.26483930764971,70.27811041901123,75.28137791363815,1.75,1.75,2.75,2.5,0,3,250,55,1,0,2030,inspired,0.0,0,1,74
84,4,74,0,0,1,0.3297726723349115,1.0326584899457885,80.03124032048163,80.36449076269945,85.01440294078202,88.51432486466501,89.54700419928851,93.53110812134264,2.75,1.75,1.75,3.25,1,3,250,55,1,0,2104,distressed,0.0,0,0,75
85,5,71,0,0,1,0.3499272813310199,1.18072006292914,99.03085012274595,99.38080958533372,104.01406832885323,107.51392223326228,108.69466350656513,113.53059322123772,2.75,1.75,2.75,1.75,1,3,250,55,1,0,2175,nervous,0.0,0,0,76
86,6,62,0,0,22,0.0,1.6526344198287006,0.0,0.0,0.0,116.76377421776716,118.41642911657708,122.78039803094634,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2237,ashamed,-3.499999999999996,2,1,76
87,7,77,0,0,1,0.6671902215789487,1.1980288248978468,137.2800570193358,137.9632888659071,141.26331252644468,145.76312986124412,146.96117916512318,151.7797679365708,1.75,2.75,2.75,3.25,0,3,250,55,1,0,2237,interested,0.0,0,0,77
88,8,71,0,0,1,0.5722185794825236,1.0230948056159832,157.2796810837481,157.85193221018338,161.26285174936217,167.76267676377984,168.78579204837754,172.77938761263025,1.75,4.75,1.75,1.75,1,3,250,55,1,0,2308,proud,0.0,0,0,78
89,9,71,0,0,1,0.4103395451688812,1.1624550056662883,176.7792340202691,177.19584708198315,181.7624174852472,185.2623086906583,186.42478454100228,190.27894128054368,2.75,1.75,1.75,2.5,0,3,250,55,1,0,2308,scared,0.0,0,1,79
90,10,74,0,0,1,0.30762538530643724,1.6712933317876375,195.0288442796536,195.34542336820004,199.01207272525158,202.5119503999072,204.1832645763725,207.52873511936883,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2382,nervous,0.0,0,1,80
91,11,77,0,0,1,0.4826588739265389,1.2023553754215754,211.52850546222,212.0111968830993,215.5116881958056,222.0115479513524,223.21392380575568,227.02821930502387,1.75,4.75,1.75,2.5,1,3,250,55,1,0,2459,attentive,0.0,0,1,81
92,12,79,0,0,1,0.3467245149131486,0.9605801549164426,231.77808207756382,232.1248398708217,238.76123884672646,245.26111249872474,246.2217138640144,250.29446910251957,4.75,4.75,1.75,1.75,0,3,250,55,1,0,2459,ashamed,0.0,0,0,82
93,13,81,0,0,1,0.4777680543247698,0.9757422807961121,254.27771546722667,254.7608925325221,258.27756699461133,262.7607382087699,263.73650096854635,270.7773689701744,1.75,2.75,4.75,2.5,1,3,250,55,1,0,2540,afraid,0.0,0,1,83
94,14,81,0,0,1,0.3794272540872044,1.0362496256184386,275.5438317856469,275.923291586686,279.52707193351944,286.0268717149065,287.0631421852022,291.0435430685784,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2540,determined,0.0,0,0,84
95,15,80,0,0,1,0.4564761304673084,0.0,295.04348053454584,295.49998848057294,302.0265484395568,0.0,0.0,0.0,4.75,4.75,2.75,2.5,1,3,250,55,1,0,2540,interested,-1.6000000000000008,1,0,85
96,16,0,0,1,0,0.7707045245024347,0.0,317.54296472020087,318.3261848279272,322.5261225864515,326.0260339051483,0.0,0.0,2.75,1.75,2.75,2.5,0,3,250,55,1,0,2540,ashamed,0.0,0,0,86
97,17,85,0,0,1,0.6747092990299279,1.13162719038246,336.79261447476347,337.4673563207461,340.775852062764,344.27565513541595,345.40730280477965,352.29228699390836,1.75,1.75,4.75,1.75,0,3,250,55,1,0,2540,inspired,0.0,0,1,87
98,18,86,0,0,1,0.3399883928059353,0.0,356.2922036151986,356.64212467969634,361.2752996788095,0.0,0.0,0.0,2.75,1.75,4.75,3.25,0,3,250,55,1,0,2540,enthusiastic,-0.6,1,1,88
99,19,88,0,0,1,0.8158954196924242,1.326867582540217,376.5418274053391,377.3577557376802,380.5249472391961,384.0248245481552,385.3517133410696,392.0414607950015,1.75,1.75,4.75,1.75,1,3,250,55,1,0,2628,interested,0.0,0,1,89
100,20,86,0,0,1,0.4471453945516259,1.166927103236958,396.04133974959313,396.4885173254015,403.0244530009204,407.5243368924103,408.6912848403245,413.540986670012,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2714,inspired,0.0,0,1,90
101,21,86,0,0,1,0.36734977478590736,0.0,417.54091865053766,417.9241202540416,421.5240596947679,0.0,0.0,0.0,1.75,4.75,1.75,3.25,0,3,250,55,1,0,2714,attentive,1.0000000000000002,1,0,91
102,22,87,0,0,1,0.3293788176388261,1.7314038963450002,436.7905695021891,437.1237087727932,441.77363411593524,445.27356152526045,447.00498626628365,450.29024092424606,2.75,1.75,1.75,2.5,1,3,250,55,1,0,2801,guilty,0.0,0,1,92
103,23,87,0,0,1,0.3165962762623167,1.2333298348403332,455.04009528577535,455.3733808348188,460.02324839797717,463.52317800147836,464.75652831530084,468.53992139728143,2.75,1.75,1.75,1.75,1,3,250,55,1,0,2888,irritable,0.0,0,0,93
104,24,83,0,0,1,0.33172366101280204,1.2094506110961447,472.5397345265756,472.87309431192637,476.52289970674883,480.02282528759315,481.2322963776706,486.0394970069601,1.75,1.75,2.75,2.5,0,3,250,55,1,0,2888,active,0.0,0,1,94
105,25,84,0,0,1,0.3656931714667735,1.2626370857533402,490.7893557568432,491.1560534954879,495.77259480762774,500.2724095825543,501.5350675129848,506.28907252521554,2.75,2.75,2.75,3.25,0,3,250,55,1,0,2888,excited,0.0,0,1,95
106,26,83,0,0,1,0.4419938336322957,1.3178542708365055,511.78894617721465,512.2309725577999,515.7721011178965,519.272019384819,520.5898941346369,524.2887243825317,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2971,guilty,0.0,0,1,96
107,27,48,0,0,22,0.0,1.293851076115061,0.0,0.0,0.0,527.521842113636,528.8157136687332,532.5385259009745,1.75,4.75,1.75,1.75,1,3,250,55,1,0,3019,alert,0.6,2,0,96
108,28,85,0,0,1,0.35511285198663245,1.146067797862088,546.0382492518776,546.4048288706826,553.0381000478701,556.521235423811,557.6673237006544,561.5380131950468,4.75,1.75,1.75,1.75,1,3,250,55,1,0,3104,jittery,0.0,0,1,97
109,29,81,0,0,11,0.0,2.1040284716345923,0.0,0.0,0.0,564.7711166640038,566.8751659803165,569.8043909861763,1.75,1.75,1.75,1.75,1,3,250,55,1,0,3185,attentive,0.65,2,0,97
110,30,78,0,0,1,0.2867163452629029,1.1454011338773853,580.3041494439049,580.6040608357398,584.2873764267179,587.787306395915,588.9327283744698,595.8038665779733,1.75,1.75,4.75,2.5,1,3,250,55,1,0,3263,strong,0.0,0,1,98
111,31,73,0,0,1,0.3338955301333044,1.0306369219215412,600.5537805479662,600.9037422047304,607.536851744243,612.0367396583888,613.0673977906836,620.0532896009563,4.75,2.75,4.75,2.5,1,3,250,55,1,0,3336,proud,0.0,0,0,99
112,32,69,0,0,1,0.6510655835718353,1.7159269061266968,624.8032317295492,625.4543305914658,629.786387035927,633.2863382154983,635.0022859663031,641.3029126597039,2.75,1.75,4.75,1.75,0,3,250,55,1,0,3336,enthusiastic,0.0,0,0,100
113,33,72,0,0,1,0.6440606748337814,1.2161706425758894,645.3028007566983,645.9527008668092,649.285977273451,653.7858728672145,655.0020639887716,659.8025661626525,1.75,2.75,2.75,2.5,0,3,250,55,1,0,3336,hostile,0.0,0,0,101
