,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,39,0,0,1,1.5048200221544905,0.0,4.776026309447843,6.280880706783138,11.77170381319502,0.0,0.0,0.0,4.75,2.75,2.75,2.5,0,3,250,55,1,0,2155,irritable,-0.7000000000000001,1,1,53
1,1,46,0,0,2,0.8483063457679236,1.5060491177464428,25.28098456371481,26.148199819273938,30.27263943981597,33.76221736012485,35.26828805378318,38.78795742304647,2.75,1.75,1.75,1.75,1,3,250,55,1,0,2201,attentive,0.0,0,1,54
2,2,45,0,0,2,1.4861319911897226,0.0,42.779951662643725,44.266160815145675,49.77440263065182,0.0,0.0,0.0,4.75,1.75,1.75,1.75,0,3,250,55,1,0,2201,ashamed,0.7500000000000001,1,0,55
3,3,45,0,0,2,1.567151003225263,1.380666373867825,60.5293920602835,62.09657670730393,64.51899685905937,69.01069726399146,70.39138448238464,74.0367119626726,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2246,excited,0.0,0,0,56
4,4,46,0,0,2,0.8778258502097742,2.4121002833753664,78.02843485775065,78.90629435175559,82.0182579754992,86.50985927751391,88.92198040541462,91.53588494699852,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2292,ashamed,0.0,0,0,57
5,5,38,0,0,2,1.8844405128338624,1.5771044467956017,95.54437963950659,97.44671462857788,102.52298620860438,107.01450925222616,108.59163490924038,113.04227781656118,4.75,2.75,2.75,3.25,0,3,250,55,1,0,2292,excited,0.0,0,1,57
6,6,42,0,0,1,0.7295433842218699,1.251219678986672,118.53678967252472,119.26636670054177,122.52652465815844,127.01809524192595,128.2693353997447,132.02757511251454,1.75,2.75,1.75,1.75,0,3,250,55,1,0,2292,nervous,0.0,0,1,58
7,7,39,0,0,2,1.104038315894286,1.4124817016145244,136.0357666451764,137.1398382391717,143.0143110463914,147.5231763691836,148.93567854963018,153.53381402514697,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2331,upset,0.0,0,0,58
8,8,41,0,0,2,1.0917747869743837,1.4008577704917116,157.54185708627938,158.64355240441637,162.517204595596,167.02544165708878,168.4263206377982,172.034491837906,2.75,2.75,1.75,2.5,0,3,250,55,1,0,2331,afraid,0.0,0,0,58
9,9,36,0,0,2,1.0095438669377472,1.0675790473760571,176.79450699224068,177.80408413727946,183.77318084892795,187.27930859075968,188.34690884835442,192.28906090294828,4.75,1.75,1.75,1.75,0,3,250,55,1,0,2331,interested,0.0,0,1,58
10,10,34,0,0,2,0.8092689386230631,1.2487640476565502,196.2974034669933,197.10670641510387,200.2704997676019,206.7656771855945,208.0144628091621,212.7938582521101,1.75,4.75,2.75,3.25,1,3,250,55,1,0,2365,strong,0.0,0,0,58
11,11,0,0,1,0,0.5921037282078032,0.0,218.28794590370308,218.88812743391827,223.27955323965944,226.76930998405172,0.0,0.0,2.75,1.75,2.75,2.5,1,3,250,55,1,0,2365,jittery,0.0,0,0,58
12,12,33,0,0,2,1.0124507639520743,0.7518415406520944,237.5403643257286,238.57462723955175,242.53181770475484,247.02385857026275,247.77572095544016,252.04954780179835,2.75,2.75,1.75,1.75,0,3,250,55,1,0,2365,excited,0.0,0,1,58
13,13,46,0,0,1,0.3992450624991761,1.5897354976041242,256.0410585946911,256.4577669808823,260.03065022850393,264.52249032832333,266.1122470361461,269.5487906335675,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2411,ashamed,0.0,0,1,59
14,14,43,0,0,1,0.7099359999947409,1.1190460082552818,273.5400234994595,274.2570294503885,277.5298312580844,281.01968710539404,282.13875432386794,286.0453726799951,1.75,1.75,1.75,3.25,1,3,250,55,1,0,2454,attentive,0.0,0,0,60
