,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,45,0,0,2,0.6591753670618345,1.2493686346933828,4.783087162421452,5.4492315006123135,8.765886160428638,12.265763653982956,13.515159349801705,17.282671006198143,1.75,1.75,1.75,1.75,0,3,250,55,1,0,1974,strong,0.0,0,1,52
1,1,63,0,0,11,0.0,1.3515704594906308,0.0,0.0,0.0,20.5154372748716,21.867034429796604,28.53283721270418,2.75,2.75,4.75,2.5,0,3,250,55,1,0,1974,determined,6.6499999999999835,2,0,52
2,2,40,0,0,2,1.188529374119753,1.4400643615954325,41.78174471119564,42.97031284854893,46.76463184070508,51.26426029876938,52.70435135579874,59.28112486515147,2.75,2.75,4.75,1.75,1,3,250,55,1,0,2014,nervous,0.0,0,0,52
3,3,42,0,0,2,0.5436740962868498,1.297688833628854,63.281021374632026,63.83044266881189,70.26358596478394,76.76355597813155,78.06127077581324,82.78038982647968,4.75,4.75,2.75,2.5,1,3,250,55,1,0,2056,ashamed,0.0,0,1,52
4,4,36,0,0,2,0.4429211387614487,1.1408465743907072,87.53009197125675,87.97966685560688,92.51290815673521,97.01291364209827,98.15378691192335,103.02964802252654,2.75,2.75,2.75,2.5,0,3,250,55,1,0,2056,inspired,0.0,0,1,52
5,5,37,0,0,2,0.7767296264464676,1.4428238649866216,107.77973816532858,108.55650545793651,112.76226106672037,116.26234298147756,117.70520049002562,121.27912782724752,2.75,1.75,1.75,2.5,1,3,250,55,1,0,2093,distressed,0.0,0,0,52
6,6,33,0,0,2,0.53490263480262,1.0623060466987226,126.02905414053477,126.57814265601291,133.01157813899908,137.51135689601549,138.57368890676707,143.52869100948962,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2126,scared,0.0,0,1,52
7,7,34,0,0,22,0.0,1.2790283593280949,0.0,0.0,0.0,146.76124078916064,148.0402962096141,151.77809255636203,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2160,afraid,-5.04999999999999,2,0,52
8,8,35,0,0,2,1.6003576456819246,1.245271434057031,162.27741602823107,163.877811705765,166.26117057651163,170.76034923479162,172.0056477299736,175.777160044614,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2195,proud,0.0,0,1,52
9,9,35,0,0,2,1.0303304017115806,0.0,179.77695196650257,180.80737269386194,183.77653544458875,0.0,0.0,0.0,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2195,attentive,4.849999999999991,1,1,52
10,10,40,0,0,2,0.9318867821029926,1.5480119215226296,194.543073266168,195.474998080123,199.52583313525062,206.025610429504,207.573649046461,214.04218865992559,2.75,4.75,4.75,3.25,1,3,250,55,1,0,2235,ashamed,0.0,0,0,52
11,11,35,0,0,2,1.0770722788024614,1.2900842917483717,219.5422237662501,220.61933407690455,223.52504689985557,228.024822365654,229.31493225576423,233.04180249035468,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2270,determined,0.0,0,1,52
12,12,38,0,0,2,0.4290311020095032,0.7513276407448757,237.0416719387099,237.47074290102543,242.02445557769988,245.524070505202,246.27542520707217,250.54147519701561,2.75,1.75,1.75,2.5,1,3,250,55,1,0,2308,active,0.0,0,1,53
13,13,34,0,0,1,0.0008494999178765282,1.3294212941800652,255.2908189647292,255.29171637015224,262.27366513685956,268.7734373114404,270.10288383829135,273.79046643871925,4.75,4.75,1.75,2.5,0,3,250,55,1,0,2308,attentive,0.0,0,1,53
14,14,39,0,0,2,1.1623462726956861,1.8996602731713212,278.54021575762,279.70617542191576,285.5231983324493,289.0227265912122,290.92241355981787,294.0395984714118,4.75,1.75,1.75,3.25,0,3,250,55,1,0,2308,guilty,0.0,0,0,54
15,15,37,0,0,2,0.7263041451060417,1.4445656506554767,299.5395147282002,300.2658572708488,304.5221524565286,308.0221184472766,309.4667096962935,314.03921815289505,2.75,1.75,2.75,2.5,0,3,250,55,1,0,2308,nervous,0.0,0,0,55
16,16,38,0,0,2,0.7227616975369529,1.1128767073196286,318.78868003876323,319.5217253295786,323.7715415699108,327.2713543361797,328.38425700755124,332.28842405514615,2.75,1.75,1.75,1.75,0,3,250,55,1,0,2308,guilty,0.0,0,1,56
17,17,38,0,0,1,0.6028973688539736,1.0128631767565819,336.28819403558145,336.9041608308494,340.2708873489237,343.7708756468155,344.78376515331587,348.7878565028982,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2346,alert,0.0,0,1,56
18,18,37,0,0,1,0.6718524071602587,1.8520257446380128,352.7876509846228,353.45954069225263,356.7702879815692,360.27027042840655,362.1223217714064,368.287164981441,1.75,1.75,4.75,3.25,0,3,250,55,1,0,2346,alert,0.0,0,1,56
19,19,40,0,0,1,0.8630231665169958,1.2391852407158694,373.7867539448903,374.64981441187774,377.7698279424403,381.2694702967578,382.50868150152655,389.28657219652223,1.75,1.75,4.75,2.5,0,3,250,55,1,0,2346,irritable,0.0,0,1,57
20,20,43,0,0,1,1.3531604834433892,1.2862840321076874,394.0360103124825,395.4025181474098,398.0196145618106,404.5186623027553,405.8049722989158,409.5360271342634,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2346,determined,0.0,0,0,58
21,21,35,0,0,2,0.39353568228762015,1.551025580076839,413.5521994478068,413.94577352763685,420.53495492859884,424.0346130076246,425.58566491744523,429.05180450165466,4.75,1.75,1.75,1.75,0,3,250,55,1,0,2346,determined,0.0,0,0,58
22,22,0,1,0,0,0.0,0.0,433.0514929330234,0.0,0.0,0.0,0.0,0.0,1.75,1.75,2.75,3.25,1,3,250,55,1,0,2346,guilty,0.0,0,0,58
23,23,0,1,0,0,0.0,0.0,452.0506906072296,0.0,0.0,0.0,0.0,0.0,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2346,nervous,0.0,0,0,58
24,24,49,0,0,1,2.0749534658352786,1.6691642134906033,469.55015706423364,471.6329984823829,473.5330090874181,477.0327249456032,478.7019151231461,482.0498114863504,1.75,1.75,1.75,1.75,0,3,250,55,1,0,2346,proud,0.0,0,1,59
25,25,34,0,0,2,0.6012217732350109,1.4068274487576673,486.0494944323563,486.6658196046878,491.03214166864745,497.53245031175135,498.9393037245612,503.54903951289947,2.75,4.75,2.75,1.75,0,3,250,55,1,0,2346,upset,0.0,0,0,59
