,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,39,0,0,11,0.0,2.0268225154513857,0.0,0.0,0.0,4.017395304715592,6.044248172721383,9.032912773707721,1.75,4.75,1.75,2.5,0,3,250,55,1,0,2424,enthusiastic,-0.10000000000000002,2,0,75
1,1,38,0,0,1,1.1200688527574132,1.7099334401400483,23.283617922049412,24.41600259788584,30.265806823912047,33.765563454939645,35.475517373911316,38.78256161659874,4.75,1.75,1.75,1.75,1,3,250,55,1,0,2462,inspired,0.0,0,0,75
2,2,41,0,0,11,0.0,1.4267920166198564,0.0,0.0,0.0,42.01554709015909,43.44235958561058,47.03196965037114,4.75,2.75,1.75,3.25,0,3,250,55,1,0,2462,active,-1.1500000000000004,2,1,75
3,3,45,0,0,2,0.6783751948692043,1.2459961141416898,63.03253025838785,63.73158468490557,67.01437540843379,71.51472702265937,72.76074398132594,77.53107022739914,1.75,2.75,2.75,2.5,0,3,250,55,1,0,2462,interested,0.0,0,0,76
4,4,46,0,0,2,0.6695374819300923,1.322459317520952,82.28189587172345,82.96422165263402,86.26438939620719,90.76388382505048,92.08636362140305,98.7804983743099,1.75,2.75,4.75,2.5,0,3,250,55,1,0,2462,alert,0.0,0,0,77
5,5,41,0,0,1,0.4453710709444749,0.0,103.53168642081572,103.97708967278095,107.51360068691837,0.0,0.0,0.0,1.75,4.75,1.75,3.25,1,3,250,55,1,0,2462,jittery,-0.5,1,1,78
6,6,41,0,0,2,0.6376837563734625,0.8033059416770811,122.78098950057573,123.43011507274923,127.76244920975478,132.26309045317066,133.06641723937264,140.2798805352727,2.75,2.75,4.75,1.75,0,3,250,55,1,0,2462,ashamed,0.0,0,0,78
7,7,47,0,0,1,0.5033989375142482,1.5234777005634896,144.2806430060582,144.78407485598063,148.2793513768902,152.76249089880457,154.2859894438934,157.7958615206776,1.75,2.75,1.75,3.25,1,3,250,55,1,0,2509,excited,0.0,0,0,79
8,8,41,0,0,2,0.7701986190686512,1.5095875673009689,163.29654189328994,164.0667730590726,168.27869861413137,174.77893686339618,176.2885456409158,179.7953290710543,2.75,4.75,1.75,2.5,1,3,250,55,1,0,2550,alert,0.0,0,1,79
9,9,50,0,0,1,0.5248066304607164,1.02124715353375,184.54539590152717,185.07839040771526,189.52835934205902,193.02777368404304,194.0490420477954,199.04430960921627,2.75,1.75,2.75,3.25,0,3,250,55,1,0,2550,distressed,0.0,0,1,80
10,10,48,0,0,1,1.012376893880628,1.1570258300234857,204.5455381562688,205.57772978254752,208.52773217783943,213.02760473368156,214.18465104253707,218.0441903931605,1.75,2.75,1.75,1.75,0,3,250,55,1,0,2550,distressed,0.0,0,1,81
11,11,44,0,0,1,0.5248479538172433,1.301974634772705,222.044709312127,222.57679616724,227.02725586215684,230.5272900544919,231.82928553378952,235.54366653733268,2.75,1.75,1.75,1.75,1,3,250,55,1,0,2594,strong,0.0,0,0,82
12,12,48,0,0,11,0.0,1.4357679616723544,0.0,0.0,0.0,238.7772795408059,240.21306834700317,244.79453588202114,4.75,1.75,2.75,1.75,1,3,250,55,1,0,2642,enthusiastic,-1.3000000000000005,2,1,82
13,13,46,0,0,1,0.9426420837794468,1.0770852478908637,258.2941586692559,259.2595435926669,262.2764097390009,266.7763568963014,267.85346335441045,272.79287453680354,1.75,2.75,2.75,1.75,1,3,250,55,1,0,2688,hostile,0.0,0,0,83
14,14,36,0,0,2,0.6054815249854073,0.8612014272280248,276.79281163753467,277.4094786272308,281.7758628444876,288.2759398229532,289.1371620947061,293.29241321455083,2.75,4.75,1.75,2.5,1,3,250,55,1,0,2724,nervous,0.0,0,1,83
15,15,48,0,0,1,0.8275916418574525,1.0626078109921764,298.04333320777823,298.8709573963506,302.0251812833717,305.5251470910367,306.5877757465537,313.5420494410191,1.75,1.75,4.75,2.5,0,3,250,55,1,0,2724,excited,0.0,0,1,84
16,16,48,0,0,1,0.4946204669099643,1.3216858759328716,318.2926794393625,318.80855108243395,322.2747977623949,325.7746194868514,327.09632584161585,331.79135873756735,1.75,1.75,2.75,1.75,1,3,250,55,1,0,2772,proud,0.0,0,1,85
17,17,48,0,0,1,1.3189398840236208,0.9608514220535652,335.7920861017846,337.12454786579474,339.7745485423275,346.27417059817566,347.2350424990609,354.29067105108703,1.75,4.75,4.75,1.75,0,3,250,55,1,0,2772,irritable,0.0,0,0,86
18,18,33,0,0,2,0.7747218810100094,0.7502489457974661,358.29175825763156,359.07389749832777,362.27369739088687,365.77400000219404,366.5242697925164,370.7908789477974,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2805,attentive,0.0,0,0,86
19,19,51,0,0,1,0.910843212236614,0.8096185415342916,374.79128889012367,375.7021653804618,378.77333041753764,383.2734841916217,384.0831235776809,388.2901316532889,1.75,2.75,1.75,3.25,1,3,250,55,1,0,2856,jittery,0.0,0,1,87
20,20,49,0,0,1,0.5949821011354288,1.5379836615493332,393.7907323047352,394.3857469525851,400.7729062131675,405.2726416339765,406.81064614005066,410.28919218688685,4.75,2.75,1.75,2.5,0,3,250,55,1,0,2856,distressed,0.0,0,1,88
21,21,50,0,0,1,0.4919560246348738,2.677769240868201,415.0403133114965,415.5556982166226,419.03817254220166,422.52239890496736,425.2001889903604,430.5554316261178,1.75,1.75,4.75,2.5,1,3,250,55,1,0,2906,excited,0.0,0,0,89
22,22,52,0,0,1,0.4891460363769511,0.8423338407942538,435.2897224423491,435.77890139113424,442.28863633288483,446.7883026376367,447.63065768864914,451.80512526645316,4.75,2.75,1.75,1.75,0,3,250,55,1,0,2906,excited,0.0,0,1,90
23,23,50,0,0,1,1.1025824903795185,0.7498997085790506,455.8059886686233,456.90860443710426,460.7876096486012,464.2881199737722,465.0380401611828,469.30392560918114,2.75,1.75,1.75,3.25,1,3,250,55,1,0,2956,ashamed,0.0,0,0,91
24,24,53,0,0,1,0.5417674913906012,1.5955726960128231,474.8044275234033,475.3462271958151,479.78752846466165,483.28632917308283,484.8819223479272,488.30384735078866,2.75,1.75,1.75,3.25,1,3,250,55,1,0,3009,jittery,0.0,0,1,92
25,25,52,0,0,1,1.5498931992356118,1.4177030723003554,493.80467656062416,495.3546015751877,497.7870640340152,501.2868221278163,502.70454604464163,506.30360160480865,1.75,1.75,1.75,1.75,0,3,250,55,1,0,3009,guilty,0.0,0,1,93
26,26,48,0,0,2,0.5492130094703498,0.7505795326510452,510.3041146726805,510.87004645403516,517.2864831300135,520.7863213106743,521.536921322157,525.8028502876728,4.75,1.75,1.75,1.75,1,3,250,55,1,0,3057,afraid,0.0,0,0,93
27,27,62,0,0,1,0.6370949899637708,1.1449411251874153,529.8038076730522,530.4409344783435,533.786346177827,540.2857535716362,541.430714809962,546.3024152953467,1.75,4.75,2.75,1.75,1,3,250,55,1,0,3119,hostile,0.0,0,0,94
28,28,59,0,0,1,0.9249849425732464,0.9559394280040578,550.3033668296316,551.2283850503063,557.2855345212761,563.7850852669068,564.7410459051292,569.8017842913464,4.75,4.75,2.75,1.75,0,3,250,55,1,0,3119,ashamed,0.0,0,1,95
