,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,54,0,0,1,1.2858373672218022,0.0,4.816692454053508,6.1025583452579335,9.784389409410892,0.0,0.0,0.0,2.75,2.75,1.75,2.5,0,1,1750,55,1,0,0,enthusiastic,2.6499999999999986,1,1,1
1,1,53,0,0,1,0.4793722237113798,1.339323857276213,22.332337675682997,22.811745371526627,26.329945318062528,29.81555551736108,31.1549027789307,37.831854413592616,1.75,1.75,4.75,3.25,0,1,1750,55,1,0,0,active,0.0,0,0,2
2,2,51,0,0,1,0.4542429607016629,1.239090582295148,43.33167760146944,43.78595274307464,47.31479762051471,53.814712962796996,55.05382292677268,59.81455022981913,1.75,4.75,2.75,3.25,0,1,1750,55,1,0,0,jittery,0.0,0,1,3
3,3,48,0,0,1,0.35279375953768977,0.0,65.3310321549393,65.69776426829947,69.31419093734564,0.0,0.0,0.0,1.75,1.75,1.75,2.5,0,1,1750,55,1,0,0,active,-2.1500000000000004,1,1,4
4,4,30,0,0,22,0.0,1.5322428882946042,0.0,0.0,0.0,80.06374598150103,81.59600861716831,85.08044750471834,2.75,4.75,1.75,1.75,1,1,1750,55,1,0,30,active,-0.9000000000000002,2,0,4
5,5,45,0,0,1,0.4936799265398122,1.376335187514087,99.5798552663865,100.07976256344296,104.56296760589805,108.06297656535412,109.43933259731705,116.06270119921408,2.75,1.75,4.75,2.5,1,1,1750,55,1,0,75,determined,0.0,0,0,5
6,6,45,0,0,1,0.6059660469526307,1.5026982590497937,120.82918412998742,121.43518235784359,124.81232097086856,128.31222497669626,129.81494334881063,133.31216792873101,1.75,1.75,1.75,2.5,1,1,1750,55,1,0,120,excited,0.0,0,1,6
7,7,49,0,0,1,0.5190362843344474,1.0537699014204236,138.07862270121382,138.59769189783586,143.0617763639309,146.56165038300753,147.61544039749262,154.56147704495925,2.75,1.75,4.75,3.25,1,1,1750,55,1,0,169,ashamed,0.0,0,0,7
8,8,49,0,0,1,0.852975691350025,1.4319748725654335,160.07802881726764,160.93103705521318,164.06130754667788,170.56085098010962,171.99284633143182,175.57744389277764,1.75,4.75,1.75,2.5,0,1,1750,55,1,0,169,guilty,0.0,0,1,8
9,9,46,0,0,1,1.6342355078969604,1.5300103381152894,180.32727722860974,181.97716143221112,184.31042577163768,187.8102975965619,189.34032804774174,195.8268173708128,1.75,1.75,4.75,1.75,1,1,1750,55,1,0,215,ashamed,0.0,0,0,9
10,10,47,0,0,1,0.6403824261548152,1.2880958815391068,199.82665427214292,200.47659918063027,204.8097655145781,209.30970682099846,210.59782318129442,215.32618636912,2.75,2.75,2.75,1.75,0,1,1750,55,1,0,215,guilty,0.0,0,1,10
11,11,47,0,0,1,0.3884439838349181,0.974290017959106,219.32603314413643,219.71451004025903,224.30915389456584,230.8089898816656,231.78330001268944,235.82556414403732,2.75,4.75,1.75,3.25,1,1,1750,55,1,0,262,afraid,0.0,0,0,11
12,12,26,0,0,22,0.0,1.4074775254786118,0.0,0.0,0.0,240.55862940069284,241.96612703923617,246.57518976676516,2.75,1.75,2.75,1.75,0,1,1750,55,1,0,262,afraid,-5.549999999999988,2,1,11
13,13,46,0,0,1,0.6557970789248202,1.3009214343467193,258.07480706999814,258.74137012390753,262.074608499196,265.5745867405169,266.8755282879283,273.57432965898107,1.75,1.75,4.75,1.75,0,1,1750,55,1,0,262,afraid,0.0,0,1,12
14,14,42,0,0,1,0.7262202322070834,1.3008841337540389,277.59089551043485,278.3241289854494,282.5740224776297,287.07393489437527,288.374839141194,292.0738065364534,2.75,2.75,1.75,3.25,1,1,1750,55,1,0,304,proud,0.0,0,0,13
15,15,43,0,0,1,0.5403532073572705,1.4441728977550383,297.59025518359385,298.1306413032388,301.57333351374143,305.07322325757775,306.51741699978163,310.07318559129294,1.75,1.75,1.75,2.5,1,1,1750,55,1,0,347,hostile,0.0,0,0,14
