,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,58,0,0,1,0.5582321665556265,0.968256115992972,4.782897929465435,5.341163008669356,10.016147676860783,14.265952852264945,15.234229447239613,19.01586060542468,2.75,2.75,1.75,1.75,1,2,1750,55,0,1,1443,guilty,0.0,0,1,47
1,1,59,0,0,2,0.4363306638733775,1.2572295375666729,23.282514862803513,23.732418337318908,28.515824218663052,31.7655855105354,33.022835892779305,36.51558066506232,2.75,1.75,1.75,2.5,0,2,1750,55,0,1,1443,jittery,0.0,0,1,48
2,2,51,0,0,1,0.6695248254623039,0.8073483705129547,41.53214486977731,42.20170260788837,46.76540412527129,53.01515261778058,53.82252146727524,60.765009539182756,2.75,4.75,4.75,1.75,1,2,1750,55,0,1,1494,ashamed,0.0,0,1,48
3,3,51,0,0,11,0.0,1.798578978105979,0.0,0.0,0.0,64.26491683522227,66.0635162923095,72.01476900257467,1.75,2.75,4.75,1.75,0,2,1750,55,0,1,1494,enthusiastic,-0.2499999999999997,2,0,48
4,4,61,0,0,2,0.9286724390576636,1.1415927747229944,83.78127094752972,84.71455737424367,89.01451557517977,92.26433537842787,93.4059486321321,100.01426324487284,2.75,1.75,4.75,2.5,0,2,1750,55,0,1,1494,distressed,0.0,0,1,49
5,5,63,0,0,2,0.0007547967443315429,1.1898068795480867,105.0308179414892,105.04747393592515,109.2641024300142,112.51392150186985,113.70374886039964,117.26383218059846,1.75,1.75,1.75,1.75,1,2,1750,55,0,1,1557,afraid,0.0,0,1,50
6,6,64,0,0,2,0.7150353390420605,1.4538262965484137,121.53048936354617,122.24555724954098,125.76378080029644,130.0136064546823,131.46745359590795,134.7634677644378,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,1621,ashamed,0.0,0,1,51
7,7,64,0,0,2,0.6002462597516569,1.2658541143191542,139.03011799915978,139.63039717156016,144.2800943203374,150.51319961777426,151.77907457677063,155.26305909904931,2.75,4.75,1.75,1.75,1,2,1750,55,0,1,1685,interested,0.0,0,0,52
8,8,62,0,0,2,1.3281606839395863,0.0,159.52973712667472,160.8629254005559,166.77959496231688,0.0,0.0,0.0,4.75,1.75,2.75,2.5,0,2,1750,55,0,1,1685,guilty,-7.499999999999981,1,0,53
9,9,42,0,0,1,0.5354690472995571,0.8001350149993414,179.02929957129436,179.5648011655467,184.27921335843942,188.5123636364965,189.31251876478112,194.26230247382455,2.75,2.75,2.75,2.5,1,2,1750,55,0,1,1727,alert,0.0,0,0,53
10,10,65,0,0,2,1.0776303331745112,1.2323336786721484,199.27887874651057,200.3565416266383,203.52885799325713,209.76198596385257,210.9943401215064,215.5118154580473,1.75,4.75,2.75,3.25,1,2,1750,55,0,1,1792,ashamed,0.0,0,0,54
11,11,67,0,0,2,1.0507816571225703,1.1095241525817985,221.27842162638942,222.32923583046482,225.52835991517304,231.76147069805165,232.87101532961466,237.51135833792569,1.75,4.75,2.75,1.75,0,2,1750,55,0,1,1792,nervous,0.0,0,0,55
12,12,68,0,0,2,0.4329179878959621,1.284782909997375,241.77801661796184,242.21096678711456,247.0279187028323,250.26107666050711,251.5458800494862,255.01099538454946,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,1860,active,0.0,0,1,56
13,13,72,0,0,2,0.34793350620975616,1.4456924839578278,260.0276341912686,260.37560061012755,264.27757065157175,267.5107329975999,268.95644632623544,275.27723969660383,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1860,afraid,0.0,0,0,57
14,14,70,0,0,2,0.4800638944220736,1.37840111083824,279.52721418930105,280.0104680507775,284.7771415072021,288.02696606449945,289.4053876543194,295.7768452933633,2.75,1.75,4.75,1.75,1,2,1750,55,0,1,1930,jittery,0.0,0,0,58
15,15,74,0,0,2,0.7705779936522958,1.0723950278493248,300.0434724892312,300.8140830298362,307.27668091296755,310.5264871854602,311.5989019608992,315.2764622267018,4.75,1.75,1.75,1.75,0,2,1750,55,0,1,1930,jittery,0.0,0,0,59
16,16,73,0,0,2,0.7496140991938773,1.2545467909985746,319.5430649209311,320.30963159409475,324.77633587870014,331.0260869310818,332.28065420106213,335.77599175867266,2.75,4.75,1.75,1.75,0,2,1750,55,0,1,1930,upset,0.0,0,1,60
17,17,69,0,0,2,0.4237126857415205,1.3016199240009882,340.04273744007605,340.46647462745614,344.2759389155867,350.52568228835065,351.82732269133294,356.2756317308654,1.75,4.75,2.75,1.75,0,2,1750,55,0,1,1930,upset,0.0,0,1,61
18,18,75,0,0,2,1.082852107744202,1.1678322010770898,360.5422201629467,361.6251044519477,364.77554341525774,369.02530068447317,370.19315373022795,373.77520697484846,1.75,2.75,1.75,2.5,1,2,1750,55,0,1,2005,alert,0.0,0,1,62
19,19,41,0,0,11,0.0,2.2807909714019843,0.0,0.0,0.0,378.025147823505,380.3059592738887,382.7750314407222,1.75,2.75,1.75,3.25,1,2,1750,55,0,1,2046,distressed,-7.499999999999981,2,0,62
20,20,73,0,0,2,1.048144622566724,1.1940043393497035,396.04148858790495,397.08966648881636,400.274771979341,403.52458629714783,404.7186114811752,411.2744472412069,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,2046,upset,0.0,0,1,63
21,21,74,0,0,2,0.475419919685919,0.7870233471358006,415.5410846765658,416.01653714320395,419.7743815987574,423.0241805573282,423.8112243834457,428.7741460904708,1.75,1.75,2.75,2.5,1,2,1750,55,0,1,2120,enthusiastic,0.0,0,0,64
22,22,73,0,0,2,0.6635285065594871,1.7931315690448173,433.7906510524185,434.45728505023413,438.0239984406717,441.2738474996077,443.0669991819377,446.0237146605005,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,2120,guilty,0.0,0,0,65
23,23,71,0,0,2,0.6304498317981597,1.0254996231501536,450.29041645837236,450.9236068167215,455.54029111603495,459.77343810282724,460.79895820495864,464.52333561649584,2.75,2.75,1.75,2.5,0,2,1750,55,0,1,2120,active,0.0,0,1,66
24,24,72,0,0,2,0.7775134201328909,0.7508406439028477,469.5399583325866,470.31754818320366,476.7898560291037,480.02301325538656,480.77387474396716,485.7728979696917,4.75,1.75,2.75,3.25,1,2,1750,55,0,1,2192,proud,0.0,0,1,67
25,25,67,0,0,2,0.6538518221354934,1.209666371793901,491.5395125490445,492.1933972838288,495.7894457180828,499.0226219605625,500.23230881133765,503.7725384904284,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,2192,hostile,0.0,0,0,68
26,26,62,0,0,2,0.5867275721329861,1.167745531102355,508.0391916507192,508.6390769684232,515.2891083634331,521.5221672174657,522.6899335932459,526.2720760677139,4.75,4.75,1.75,1.75,0,2,1750,55,0,1,2192,afraid,0.0,0,1,69
27,27,58,0,0,2,0.4789997187795052,1.7527133736161886,530.5387939562138,531.0219563936662,534.7886499633755,539.0218057268738,540.7745399451674,546.7717054347195,1.75,2.75,4.75,3.25,1,2,1750,55,0,1,2250,distressed,0.0,0,0,70
28,28,36,0,0,1,0.5130811322392219,0.9159421922236106,552.5382658910498,553.0513799359373,556.7881972316072,560.0214265000213,560.9373888055306,564.7712808615506,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,2250,proud,0.0,0,0,70
29,29,60,0,0,2,0.464305683904513,0.0,569.0379237823507,569.5044993419298,573.2878704821446,0.0,0.0,0.0,1.75,2.75,2.75,1.75,0,2,1750,55,0,1,2250,strong,-7.499999999999981,1,0,71
30,30,56,0,0,2,0.7027410019559284,1.1675831620354984,585.8042351996393,586.5208108506422,591.0374878726034,594.287321572303,595.4549255790157,602.0371832477546,2.75,1.75,4.75,2.5,1,2,1750,55,0,1,2306,scared,0.0,0,1,72
31,31,50,0,0,22,0.0,1.315563550484967,0.0,0.0,0.0,606.2870747274374,607.602658756904,611.0369868689503,1.75,4.75,1.75,2.5,0,2,1750,55,0,1,2306,determined,-7.499999999999981,2,1,72
32,32,51,0,0,2,0.3819271526062949,1.2707683384705888,625.5534313081935,625.9367674878617,629.7867717482213,633.0365209721226,634.3073097895749,637.7864751686866,1.75,1.75,1.75,1.75,1,2,1750,55,0,1,2357,attentive,0.0,0,0,73
33,33,24,0,0,1,0.4161533817195959,0.0,642.0530881024065,642.4692736653827,649.2862998174078,0.0,0.0,0.0,4.75,2.75,1.75,2.5,0,2,1750,55,0,1,2357,jittery,-7.499999999999981,1,1,73
34,34,59,0,0,2,0.7091739619991131,1.3300370706133435,661.5526812654983,662.2693077482589,665.7859602685818,669.0357786090457,670.3658357929444,674.7857339026978,1.75,1.75,2.75,3.25,1,2,1750,55,0,1,2416,upset,0.0,0,1,74
