,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,35,0,0,2,0.6136627682672042,1.3266573805253756,4.782924081226156,5.399359161190205,10.032797826033402,13.265768916977322,14.59244750764401,18.015627485563527,2.75,1.75,1.75,3.25,0,4,250,55,0,1,2385,afraid,0.0,0,0,59
1,1,40,0,0,2,0.289762706062902,1.1837825799648272,23.78232215205389,24.08213590507512,28.03222186099947,31.265171741802078,32.44897480052396,36.015130510019844,1.75,1.75,1.75,1.75,0,4,250,55,0,1,2385,attentive,0.0,0,0,60
2,2,20,0,0,1,0.3339565945434515,0.0,40.281710897733774,40.63151329601578,45.53159085930702,0.0,0.0,0.0,2.75,1.75,1.75,2.5,1,4,250,55,0,1,2385,interested,-1.2000000000000004,1,1,60
3,3,40,0,0,2,0.5412261143642354,1.2208966696789505,56.78116254245242,57.33111077873764,64.03114892042186,70.26410136106915,71.4850185095047,75.01381292143742,4.75,4.75,1.75,1.75,1,4,250,55,0,1,2425,jittery,0.0,0,1,61
4,4,39,0,0,2,0.2970845929903589,1.0780452734115895,79.28054836259525,79.57766659925754,86.53042978693657,92.76330506655405,93.84137484133544,98.5130923251836,4.75,4.75,2.75,1.75,0,4,250,55,0,1,2425,jittery,0.0,0,1,62
5,5,31,0,0,2,0.3204716989066583,0.9983225704058896,102.77972244702141,103.11292754432999,107.02968688346571,110.2626546831807,111.26099809803554,118.01252458822135,1.75,1.75,4.75,1.75,0,4,250,55,0,1,2425,nervous,0.0,0,0,63
6,6,28,0,0,11,0.0,1.0305016454312863,0.0,0.0,0.0,121.51235106732702,122.54288050535706,126.26226741526258,1.75,2.75,1.75,2.5,0,4,250,55,0,1,2425,determined,-1.4500000000000006,2,1,63
7,7,30,0,0,1,0.29459386419875955,2.586449060372616,138.77864840936718,139.07846545361735,143.02863259318477,147.26148885681368,149.8479587616348,155.01129805696837,1.75,2.75,4.75,3.25,1,4,250,55,0,1,2455,irritable,0.0,0,1,63
8,8,35,0,0,1,0.2541516108190081,1.5016779781321932,160.77773856745992,161.04445243278496,168.02778894154426,171.26087778533932,172.76257660792047,179.0106734548867,4.75,1.75,4.75,2.5,1,4,250,55,0,1,2490,nervous,0.0,0,0,64
9,9,38,0,0,1,0.17390413967086715,1.3577796054255489,184.02711021703453,184.21035303548211,191.27700919459582,194.51005598380107,195.86786228474918,199.2598618927273,4.75,1.75,1.75,1.75,1,4,250,55,0,1,2528,guilty,0.0,0,0,65
10,10,32,0,0,2,0.1952291079196584,0.9908328308115416,203.5264346009076,203.72637601703536,210.77641256795917,217.0094103544252,218.00026402968524,221.75925795224842,4.75,4.75,1.75,2.5,1,4,250,55,0,1,2560,excited,0.0,0,1,65
11,11,31,0,0,2,0.3883960781718088,1.4697845086252528,226.77579198849068,227.1756704324416,231.02573046079758,237.2590394512276,238.72884443860946,245.02514791330623,1.75,4.75,4.75,2.5,1,4,250,55,0,1,2591,upset,0.0,0,0,65
12,12,26,0,0,2,0.3077500026515736,1.0337760523611903,250.04173131797958,250.34951606137932,254.29170818795544,260.5245904157223,261.55839426068223,266.27441351217607,1.75,4.75,2.75,1.75,1,4,250,55,0,1,2617,determined,0.0,0,0,65
13,13,27,0,0,2,0.19985694125671216,0.9717795417950584,270.54110836151267,270.7576573179922,275.7908958029884,279.02398940078047,279.9957945410215,283.7738713736598,2.75,1.75,1.75,3.25,0,4,250,55,0,1,2617,attentive,0.0,0,0,65
14,14,30,0,0,2,0.5130937879521298,1.028808491077598,289.54041647208805,290.0570285835902,294.79043941926653,299.0235344798266,300.0523638153532,303.7732559138808,2.75,2.75,1.75,2.5,0,4,250,55,0,1,2617,determined,0.0,0,0,65
15,15,39,0,0,1,0.2310852168607198,1.045947016336413,308.7898243251793,309.02298447893054,313.0397137947466,316.27293940738133,317.31890726816664,324.0226970449521,1.75,1.75,4.75,2.5,1,4,250,55,0,1,2656,strong,0.0,0,0,66
16,16,23,0,0,2,0.5163045644590056,1.730039154651422,329.0391356355599,329.55599020091495,336.28912493906637,339.52207226002474,341.2521384758902,344.27190669293304,4.75,1.75,1.75,1.75,0,4,250,55,0,1,2656,hostile,0.0,0,0,66
17,17,34,0,0,1,0.36846585953571775,1.4001000533544357,348.5385210900108,348.9217579842466,353.78851551320673,360.0214668567778,361.42158812027316,367.7712387563397,2.75,4.75,4.75,3.25,0,4,250,55,0,1,2656,ashamed,0.0,0,1,67
18,18,29,0,0,2,0.2536732855714945,0.0,373.5377663015474,373.8042987835984,377.7876554054228,0.0,0.0,0.0,1.75,4.75,2.75,1.75,1,4,250,55,0,1,2656,alert,2.6499999999999986,1,1,67
19,19,27,0,0,2,0.42362941349210814,1.0346690724327343,392.28714325365763,392.7203033342708,396.53720459850456,400.77010876779696,401.8048045357518,405.5199976888262,1.75,2.75,1.75,1.75,0,4,250,55,0,1,2656,jittery,0.0,0,0,67
20,20,30,0,0,1,0.2867750017280741,1.5176616477865537,409.78658868161034,410.08646935628303,415.0365531180551,419.2695604125152,420.78724546459534,424.01949211951836,2.75,2.75,1.75,1.75,0,4,250,55,0,1,2656,afraid,0.0,0,1,68
21,21,33,0,0,1,0.22201276192208752,1.4646900521879616,428.2860681189272,428.5081137931375,433.53592065359413,437.76893160497497,439.2336498154532,443.51878103125915,2.75,2.75,2.75,2.5,1,4,250,55,0,1,2689,inspired,0.0,0,1,69
22,22,27,0,0,2,0.5459216007366194,1.324990190309563,448.53541782697715,449.0813723400015,452.7851994173793,457.0183559142101,458.34336987450524,461.7681640172882,1.75,2.75,1.75,1.75,1,4,250,55,0,1,2716,distressed,0.0,0,1,69
23,23,43,0,0,1,1.5953565881804934,0.7510905852204814,466.0347169780962,467.63011818071124,473.2848371993691,476.5177505109632,477.2688630377088,481.28423197896836,4.75,1.75,1.75,1.75,0,4,250,55,0,1,2716,active,0.0,0,0,70
24,24,24,0,0,2,0.6092803143196761,0.0,485.5341825191135,486.1508304318713,490.80087042030067,0.0,0.0,0.0,2.75,4.75,2.75,1.75,1,4,250,55,0,1,2716,nervous,2.9499999999999984,1,1,70
25,25,26,0,0,2,0.4309063202931611,1.0956734603723817,505.3002346646108,505.7311749942678,510.55024078995353,513.7831504446267,514.878844749448,518.5330119387495,2.75,1.75,1.75,2.5,1,4,250,55,0,1,2742,inspired,0.0,0,0,70
26,26,47,0,0,1,0.3930637719454353,1.017852356209005,523.5496842066001,523.9495242528818,527.7997232442299,531.0325586634099,532.0504322297596,536.7825349848476,1.75,1.75,2.75,1.75,0,4,250,55,0,1,2742,excited,0.0,0,1,71
27,27,32,0,0,2,0.2089842500076884,1.0429611404620118,541.0491438965441,541.2655732717117,548.2989818035276,552.5319174223387,553.5748994072496,558.2817902529164,4.75,2.75,2.75,2.5,0,4,250,55,0,1,2742,jittery,0.0,0,1,71
28,28,33,0,0,2,0.8341780211012519,1.041019681182206,563.2983539102173,564.132564477914,567.5482448425532,570.7813618446385,571.8224104154956,578.5311118026752,1.75,1.75,4.75,3.25,0,4,250,55,0,1,2742,guilty,0.0,0,1,71
29,29,48,0,0,1,0.39938658809614935,1.4371655060213016,584.2976400792672,584.6970665278013,588.5476494958384,591.7806472823046,593.2178336327743,596.5305698470053,1.75,1.75,1.75,1.75,1,4,250,55,0,1,2790,enthusiastic,0.0,0,0,72
30,30,28,0,0,22,0.0,1.2542262120041414,0.0,0.0,0.0,600.030382795504,601.2846294862647,605.7803561914047,2.75,2.75,2.75,2.5,0,4,250,55,0,1,2790,proud,-2.8999999999999977,2,1,72
31,31,29,0,0,2,0.26660159785478754,1.0435948848453336,619.2966274778837,619.5798618488437,623.546542545897,626.7795033974621,627.8231191267564,631.5294175512454,1.75,1.75,1.75,3.25,1,4,250,55,0,1,2819,afraid,0.0,0,0,72
32,32,24,0,0,2,0.2555715931848681,1.0094578943962915,637.2959977561131,637.5624775785041,642.5459673122473,645.7789457170325,646.7884277471062,653.5286898239959,2.75,1.75,4.75,3.25,0,4,250,55,0,1,2819,scared,0.0,0,0,72
33,33,49,0,0,1,0.20478317933429932,0.9556360647002292,659.2953746168006,659.5118782274612,663.545276154206,667.7783982759815,668.7340555508222,672.5280750956013,1.75,2.75,1.75,1.75,1,4,250,55,0,1,2868,irritable,0.0,0,0,73
34,34,47,0,0,1,0.23908326845321426,0.9826925249972192,676.7946938809841,677.0338031135758,681.0446338160586,684.2778243222533,685.2605369603158,690.027579034288,1.75,1.75,2.75,2.5,1,4,250,55,0,1,2915,determined,0.0,0,1,74
35,35,15,0,0,22,0.0,0.9809426883712148,0.0,0.0,0.0,694.2773712297599,695.2583347625799,699.0272532026398,2.75,2.75,1.75,1.75,1,4,250,55,0,1,2930,active,-2.949999999999997,2,1,74
36,36,14,0,0,2,0.4921089133422356,1.1638995356079251,711.7935759602801,712.2934327918288,716.0602934825259,719.276676780491,720.4406037430049,725.0431161939064,1.75,1.75,2.75,1.75,0,4,250,55,0,1,2930,irritable,0.0,0,1,74
37,37,45,0,0,1,0.4954637725304565,1.216460093302885,729.2929456899715,729.7884405463296,733.5430955323031,736.7927421823256,738.0092289711507,742.5425451657152,1.75,1.75,2.75,3.25,0,4,250,55,0,1,2930,inspired,0.0,0,1,75
38,38,41,0,0,1,0.2587973630670604,1.0565305109703331,748.3091005035217,748.5756154323523,752.5591925665035,755.7921596348348,756.8487117216378,760.5419644466842,1.75,1.75,1.75,1.75,1,4,250,55,0,1,2971,upset,0.0,0,0,76
39,39,22,0,0,2,0.5798329591689253,0.9945899512931646,764.8087079330676,765.3917319213721,769.058608007706,773.2916931945798,774.2863043560143,779.0414175541705,1.75,2.75,2.75,1.75,0,4,250,55,0,1,2971,afraid,0.0,0,0,76
40,0,65,0,0,22,0.0,1.7031542039412668,0.0,0.0,0.0,4.016238922729826,5.719476504466456,10.032963118856513,1.75,1.75,2.75,3.25,0,3,250,55,1,0,1586,strong,-0.8500000000000002,2,0,39
41,1,62,0,0,2,0.7876389492789713,1.0455615768787538,22.03225587036377,22.819940531153414,27.015439885523854,30.515346085504014,31.56092777544791,35.53192693033316,2.75,1.75,1.75,2.5,1,3,250,55,1,0,1648,determined,0.0,0,0,40
