,Unnamed: 0,Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
0,0,70,0,0,1,0.3628805470734733,1.2552046954706384,4.783050227642889,5.149343036331629,9.032925344206886,15.265652118265278,16.520883509169835,20.015605492677427,1.75,4.75,1.75,1.75,1,4,250,55,0,1,3006,jittery,0.0,0,0,74
1,1,69,0,0,1,0.5211654568392987,1.1890899782410995,24.28220731016154,24.803405679179374,28.53230513247217,34.765072498217705,35.95418844051164,42.51474611910635,1.75,4.75,4.75,3.25,0,4,250,55,0,1,3006,jittery,0.0,0,0,75
2,2,51,0,0,2,0.2648541807611764,1.4004132306963584,48.28183576822539,48.54672871222011,53.53141869777482,56.76422116984577,58.16466109597605,62.514208919201344,2.75,1.75,2.75,2.5,0,4,250,55,0,1,3006,distressed,0.0,0,1,75
3,3,49,0,0,2,0.5393498016128433,1.2424168510360687,67.53102484869578,68.08045491945721,71.78086815015286,76.0135038671815,77.25594741365148,80.7635296483886,1.75,2.75,1.75,3.25,1,4,250,55,0,1,3055,distressed,0.0,0,1,75
4,4,47,0,0,2,0.0008392605732296943,1.3345128083237796,86.53013110018128,86.54668775484151,91.78006143606855,95.01283026457806,96.34737013402628,102.76273975608456,2.75,1.75,4.75,2.5,1,4,250,55,0,1,3102,afraid,0.0,0,1,75
5,5,85,0,0,1,0.3963862427090135,1.0136274706992479,107.77961346473877,108.17945877749573,115.02930281033514,118.26206798193562,119.27572178237732,123.01196906255156,4.75,1.75,1.75,1.75,1,4,250,55,0,1,3187,enthusiastic,0.0,0,0,76
6,6,47,0,0,2,0.20156991095427654,1.8356190232398149,127.27883161763384,127.49503062661188,131.5287389149953,134.76150920626878,136.59715492494252,139.5113451939078,1.75,1.75,1.75,2.5,0,4,250,55,0,1,3187,enthusiastic,0.0,0,0,76
7,7,83,0,0,1,0.4517448940414397,1.5528507432672995,144.52815344389455,144.99437165164363,148.77831782194517,152.01091623850425,153.563794042896,159.76091678704054,1.75,1.75,4.75,1.75,1,4,250,55,0,1,3270,upset,0.0,0,0,77
8,8,43,0,0,2,0.2879387833463625,1.2818792854395724,164.02741877091375,164.32711853869932,169.27740761734185,175.51022727688357,176.7921339891391,181.27664807738074,2.75,4.75,2.75,1.75,0,4,250,55,0,1,3270,nervous,0.0,0,1,77
9,9,45,0,0,22,0.0,1.1152551608129215,0.0,0.0,0.0,184.77651569728187,185.89179828490975,190.5262503885469,1.75,2.75,2.75,1.75,0,4,250,55,0,1,3270,excited,-4.549999999999992,2,1,77
