9.050641	1.500000	1.000000
31.525488	1.500000	1.000000
52.029224	1.500000	1.000000
70.546563	1.500000	1.000000
90.784636	1.500000	1.000000
129.038209	1.500000	1.000000
149.292000	1.500000	1.000000
167.542979	1.500000	1.000000
188.799533	1.500000	1.000000
223.295956	1.500000	1.000000
263.537101	1.500000	1.000000
281.788606	1.500000	1.000000
301.291206	1.500000	1.000000
320.793159	1.500000	1.000000
363.789870	1.500000	1.000000
423.048952	1.500000	1.000000
442.051381	1.500000	1.000000
464.325082	1.500000	1.000000
518.793658	1.500000	1.000000
536.057867	1.500000	1.000000
553.557312	1.500000	1.000000
570.806462	1.500000	1.000000
589.307501	1.500000	1.000000
628.062453	1.500000	1.000000
649.551064	1.500000	1.000000
668.553719	1.500000	1.000000
688.055364	1.500000	1.000000
709.561767	1.500000	1.000000
727.562764	1.500000	1.000000
746.064075	1.500000	1.000000
770.058264	1.500000	1.000000
