4.782924	0.613663	1.000000
23.782322	0.289763	1.000000
56.781163	0.541226	1.000000
79.280548	0.297085	1.000000
102.779722	0.320472	1.000000
138.778648	0.294594	1.000000
160.777739	0.254152	1.000000
184.027110	0.173904	1.000000
203.526435	0.195229	1.000000
226.775792	0.388396	1.000000
250.041731	0.307750	1.000000
270.541108	0.199857	1.000000
289.540416	0.513094	1.000000
308.789824	0.231085	1.000000
329.039136	0.516305	1.000000
348.538521	0.368466	1.000000
392.287143	0.423629	1.000000
409.786589	0.286775	1.000000
428.286068	0.222013	1.000000
448.535418	0.545922	1.000000
466.034717	1.595357	1.000000
505.300235	0.430906	1.000000
523.549684	0.393064	1.000000
541.049144	0.208984	1.000000
563.298354	0.834178	1.000000
584.297640	0.399387	1.000000
619.296627	0.266602	1.000000
637.295998	0.255572	1.000000
659.295375	0.204783	1.000000
676.794694	0.239083	1.000000
711.793576	0.492109	1.000000
729.292946	0.495464	1.000000
748.309101	0.258797	1.000000
764.808708	0.579833	1.000000
