8.797326	1.500000	1.000000
50.031320	1.500000	1.000000
69.280787	1.500000	1.000000
91.780029	1.500000	1.000000
113.279466	1.500000	1.000000
129.778801	1.500000	1.000000
147.028330	1.500000	1.000000
184.277074	1.500000	1.000000
201.776542	1.500000	1.000000
218.275961	1.500000	1.000000
239.775833	1.500000	1.000000
282.040617	1.500000	1.000000
304.040025	1.500000	1.000000
339.788723	1.500000	1.000000
360.788079	1.500000	1.000000
379.037576	1.500000	1.000000
399.286900	1.500000	1.000000
418.536228	1.500000	1.000000
436.035737	1.500000	1.000000
455.535128	1.500000	1.000000
474.034541	1.500000	1.000000
494.284192	1.500000	1.000000
535.049217	1.500000	1.000000
571.298064	1.500000	1.000000
588.797623	1.500000	1.000000
612.046758	1.500000	1.000000
633.546041	1.500000	1.000000
652.045484	1.500000	1.000000
689.794256	1.500000	1.000000
707.293708	1.500000	1.000000
726.793154	1.500000	1.000000
751.059076	1.500000	1.000000
769.058343	1.500000	1.000000
