96.263546	1.500000	0.470588
112.763126	1.500000	2.470588
151.762039	1.500000	-16.529412
293.274727	1.500000	13.470588
313.774148	1.500000	12.470588
379.022267	1.500000	17.470588
433.020847	1.500000	12.470588
455.270117	1.500000	10.470588
511.535181	1.500000	1.470588
533.034598	1.500000	-2.529412
550.284107	1.500000	-0.529412
570.533596	1.500000	-0.529412
615.032341	1.500000	-10.529412
655.031160	1.500000	-5.529412
719.279350	1.500000	-7.529412
757.028379	1.500000	-14.529412
777.544385	1.500000	-12.529412
