12.016362	1.500000	-4.303930
32.265844	1.500000	-4.303930
49.765500	1.500000	-4.303930
76.764728	1.500000	-4.303930
111.780468	1.500000	-4.303930
135.279926	1.500000	-4.303930
154.779305	1.500000	-3.103930
175.278926	1.500000	-3.143930
198.528422	1.500000	0.884070
235.777313	1.500000	11.029403
255.026990	1.500000	-0.861810
274.026744	1.500000	9.429403
292.025958	1.500000	0.105554
313.025503	1.500000	2.782709
329.525175	1.500000	-0.343283
371.524649	1.500000	0.836787
389.790436	1.500000	2.294572
407.039789	1.500000	-3.922881
426.289175	1.500000	-3.570664
445.288859	1.500000	-3.817216
463.538394	1.500000	-1.963230
485.037832	1.500000	-3.665440
507.287356	1.500000	1.143013
524.786985	1.500000	4.508930
545.286553	1.500000	5.865072
581.535530	1.500000	-0.721119
618.284651	1.500000	8.204038
637.534188	1.500000	5.825403
661.551155	1.500000	-0.548353
681.049826	1.500000	-2.932834
699.299214	1.500000	-1.213397
732.548631	1.500000	3.224233
749.048567	1.500000	-2.467303
766.547862	1.500000	1.965784
