36.782434	1.500000	0.411765
61.031493	1.500000	-0.588235
93.281355	1.500000	-6.588235
110.780437	1.500000	-7.588235
130.279966	1.500000	-4.588235
168.029149	1.500000	6.411765
222.794444	1.500000	-1.588235
244.293978	1.500000	-12.588235
260.793462	1.500000	-8.588235
282.043246	1.500000	-2.588235
302.542799	1.500000	2.411765
340.541573	1.500000	2.411765
358.791103	1.500000	3.411765
398.040285	1.500000	-10.588235
479.304823	1.500000	7.411765
668.300325	1.500000	11.411765
761.814243	1.500000	21.411765
