61.548920	1.500000	1.000000
79.047725	1.500000	1.000000
95.545114	1.500000	1.000000
115.047815	1.500000	1.000000
137.038391	1.500000	1.000000
154.537102	1.500000	1.000000
314.550139	1.500000	1.000000
370.553656	1.500000	1.000000
411.061980	1.500000	1.000000
506.054487	1.500000	1.000000
540.551427	1.500000	1.000000
560.054169	1.500000	1.000000
578.304519	1.500000	1.000000
598.558582	1.500000	1.000000
619.813635	1.500000	1.000000
677.820942	1.500000	1.000000
724.307983	1.500000	1.000000
741.555869	1.500000	1.000000
778.575155	1.500000	1.000000
