57.288765	1.500000	1.000000
78.778192	1.500000	1.000000
157.039732	1.500000	1.000000
285.793389	1.500000	1.000000
343.300495	1.500000	1.000000
362.301007	1.500000	1.000000
380.802060	1.500000	1.000000
398.300585	1.500000	1.000000
420.542083	1.500000	1.000000
477.797915	1.500000	1.000000
532.798689	1.500000	1.000000
557.044419	1.500000	1.000000
576.061638	1.500000	1.000000
598.553265	1.500000	1.000000
616.553090	1.500000	1.000000
672.556804	1.500000	1.000000
693.062176	1.500000	1.000000
778.552312	1.500000	1.000000
