12.282148	0.972615	1.000000
32.781748	1.239464	1.000000
54.780888	1.646669	1.000000
90.029724	0.971149	1.000000
127.778551	1.744243	1.000000
146.028039	1.706472	1.000000
164.527464	1.192545	1.000000
183.776785	1.671683	1.000000
225.292036	2.596435	1.000000
250.291250	1.449561	1.000000
286.540230	1.061736	1.000000
330.038721	1.837058	1.000000
359.538348	1.413728	1.000000
396.537043	1.536892	1.000000
415.536154	1.065492	1.000000
469.051020	2.472147	1.000000
491.300221	1.357499	1.000000
511.799601	1.560665	1.000000
529.298981	1.031716	1.000000
548.298434	2.561922	1.000000
564.797954	0.947877	1.000000
587.798024	1.668230	1.000000
608.046655	1.516093	1.000000
625.545957	2.095283	1.000000
686.543934	1.964994	1.000000
704.060024	0.955329	1.000000
726.059288	1.104456	1.000000
