18.015532	1.500000	1.000000
70.763953	1.500000	1.000000
89.763095	1.500000	1.000000
110.262450	1.500000	1.000000
149.011224	1.500000	1.000000
189.026565	1.500000	1.000000
368.520872	1.500000	1.000000
392.020203	1.500000	1.000000
414.019511	1.500000	1.000000
434.535634	1.500000	1.000000
468.784352	1.500000	1.000000
488.033845	1.500000	1.000000
529.032366	1.500000	1.000000
547.281837	1.500000	1.000000
584.280800	1.500000	1.000000
626.029410	1.500000	1.000000
697.793824	1.500000	1.000000
716.043505	1.500000	1.000000
