41.532086	1.500000	-8.294118
79.030772	1.500000	10.705882
96.280199	1.500000	-13.294118
116.779716	1.500000	4.705882
137.278823	1.500000	0.705882
160.528156	1.500000	-12.294118
235.292580	1.500000	5.705882
256.791858	1.500000	7.705882
313.790232	1.500000	6.705882
335.039456	1.500000	2.705882
431.786174	1.500000	7.705882
571.548393	1.500000	7.705882
591.797726	1.500000	4.705882
645.796210	1.500000	-3.294118
664.812286	1.500000	-0.294118
742.309719	1.500000	-9.294118
778.558401	1.500000	-12.294118
