16.265579	1.343545	1.000000
33.515011	1.911708	1.000000
54.014345	1.490859	1.000000
74.263811	1.752908	1.000000
93.513101	2.048029	1.000000
115.012402	1.335453	1.000000
133.511926	0.751181	1.000000
153.761337	1.814274	1.000000
171.260636	1.803629	1.000000
190.260300	1.212505	1.000000
207.526514	1.354884	1.000000
246.524932	2.532512	1.000000
289.523509	0.967771	1.000000
324.272429	1.510918	1.000000
373.021042	1.365054	1.000000
391.020328	1.224468	1.000000
444.785340	1.182106	1.000000
462.284709	2.937098	1.000000
480.284149	1.264239	1.000000
501.283627	1.598198	1.000000
518.782931	1.261493	1.000000
571.781227	2.180995	1.000000
710.543582	2.972010	1.000000
753.292185	2.935339	1.000000
