29.015324	1.500000	-3.901822
48.514976	1.500000	-3.901822
69.014611	1.500000	-3.901822
86.514067	1.500000	-3.901822
105.013657	1.500000	-3.901822
142.012635	1.500000	0.898178
162.512084	1.500000	5.458178
199.527846	1.500000	-3.568489
217.527376	1.500000	5.984578
261.776287	1.500000	-2.338489
283.775874	1.500000	8.018658
306.275325	1.500000	5.442514
322.774827	1.500000	-2.807489
359.523864	1.500000	-0.360787
378.773562	1.500000	-1.465599
397.023045	1.500000	-0.380547
414.522638	1.500000	0.563071
434.772094	1.500000	1.223603
452.271981	1.500000	-3.196466
473.537717	1.500000	1.685976
493.037283	1.500000	3.009636
513.286783	1.500000	-0.063801
531.286315	1.500000	2.784793
551.785914	1.500000	4.778808
591.034992	1.500000	6.051687
612.284487	1.500000	-1.934366
633.783961	1.500000	-3.524603
652.033396	1.500000	-1.637768
671.282883	1.500000	3.591928
691.782373	1.500000	-1.316984
710.782030	1.500000	-3.092436
732.031415	1.500000	-0.335252
753.297547	1.500000	-3.405223
769.797218	1.500000	-0.554202
