35.515460	1.500000	-13.529412
56.014644	1.500000	-14.529412
165.011945	1.500000	10.470588
251.776739	1.500000	9.470588
292.025620	1.500000	11.470588
336.524536	1.500000	2.470588
355.773989	1.500000	-2.529412
373.273525	1.500000	-15.529412
413.022532	1.500000	5.470588
433.272104	1.500000	4.470588
489.037357	1.500000	3.470588
549.785860	1.500000	-6.529412
607.784457	1.500000	3.470588
663.033140	1.500000	0.470588
679.532679	1.500000	3.470588
701.782239	1.500000	-0.529412
758.047472	1.500000	-1.529412
