Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
58,0,0,1,0.8737548550548127,0.0,4.783158000981075,5.656952716764863,12.01661680418647,0.0,0.0,0.0,4.75,1.75,1.75,2.5,0,2,1750,55,0,1,1423,excited,2.9999999999999973,1,1,45
59,0,0,2,1.0978968528675068,1.7229511128271042,23.282787369341804,24.380723351548568,27.51618217596433,31.76536658522673,33.488344759466145,37.51533961523819,1.75,2.75,2.75,1.75,1,2,1750,55,0,1,1482,distressed,0.0,0,0,46
51,0,0,1,0.622114074091769,1.3760830507426363,41.78201776471997,42.40417023676173,46.015490098631744,49.26495974980617,50.64106913057185,55.01477662815523,1.75,1.75,2.75,1.75,1,2,1750,55,0,1,1533,enthusiastic,0.0,0,1,46
51,0,0,1,0.5370798030076003,1.116301173039119,59.28183985421947,59.818958420871695,63.51505181346192,69.76438542618644,70.88071366063741,77.51424655360142,1.75,4.75,4.75,3.25,1,2,1750,55,0,1,1584,enthusiastic,0.0,0,1,46
50,0,0,1,0.7740580525801306,1.1394620849500825,83.28132129905043,84.06398744057924,87.51462577906705,91.76387674477564,92.90336589113804,96.51377480736119,1.75,2.75,1.75,2.5,1,2,1750,55,0,1,1634,distressed,0.0,0,1,46
63,0,0,2,0.5463805178310395,1.3835125054811215,101.53073682740069,102.08058157169035,108.78059009237813,112.01345354451496,113.3969927457133,116.76318741015348,4.75,1.75,1.75,1.75,0,2,1750,55,0,1,1634,distressed,0.0,0,0,47
64,0,0,2,0.5476246114035348,0.0,121.0301734746231,121.59641853180165,126.27989508948758,0.0,0.0,0.0,2.75,2.75,1.75,3.25,1,2,1750,55,0,1,1634,strong,-7.499999999999981,1,0,48
64,0,0,2,0.4426288918607497,1.1696739575231732,139.27980476288167,139.72247241838704,143.5298909754215,149.76254122751288,150.9322429778381,154.51238333880065,1.75,4.75,1.75,3.25,1,2,1750,55,0,1,1698,attentive,0.0,0,0,49
62,0,0,2,0.3987012716306708,1.2457435872679525,160.27935751819086,160.69546695746703,165.5297216587478,171.76206911557847,173.00783976425873,176.51186514932624,2.75,4.75,1.75,1.75,1,2,1750,55,0,1,1760,upset,0.0,0,0,50
68,0,0,2,0.6828731613322816,1.3990739145906446,180.7788570649118,181.47835726988387,186.02871106127895,189.2615160022542,190.66061661256208,197.01151133964595,2.75,1.75,4.75,1.75,0,2,1750,55,0,1,1760,scared,0.0,0,1,51
65,0,0,2,0.28602157379646087,1.0562559219697505,201.278310168399,201.57780393714302,205.52817147866108,208.76098958464763,209.81727256802924,214.52752090768354,1.75,1.75,2.75,2.5,0,2,1750,55,0,1,1760,excited,0.0,0,0,52
37,0,0,1,0.7894951254716034,1.0139051775431653,219.5445809339185,220.34430929585096,226.77780422969863,230.02720257039527,231.04113480935075,235.77704139042999,4.75,1.75,2.75,2.5,0,2,1750,55,0,1,1760,upset,0.0,0,1,52
68,0,0,2,0.989654129552946,1.0247542439788049,240.79395440737153,241.78364693487447,246.0273748126274,250.27672341883635,251.30150508992256,258.0265370059328,2.75,2.75,4.75,1.75,0,2,1750,55,0,1,1760,excited,0.0,0,1,53
72,0,0,2,0.3095993777337753,1.2388290307512762,262.2936009633863,262.60979710889023,266.52705098991737,270.77629939576263,272.0151558536213,276.5262197657289,1.75,2.75,2.75,2.5,1,2,1750,55,0,1,1832,active,0.0,0,0,54
70,0,0,2,0.3477482893713386,1.0277858535368978,281.54308195109843,281.9092539424637,288.7762778197716,292.0258941145453,293.0537117835265,296.77555886387427,4.75,1.75,1.75,1.75,0,2,1750,55,0,1,1832,scared,0.0,0,1,55
74,0,0,2,0.8008678668034008,1.2262341375330834,301.0426539053824,301.8435609015255,308.2758556251715,311.52505978195086,312.7513209808958,319.2752182192057,4.75,1.75,4.75,2.5,0,2,1750,55,0,1,1832,active,0.0,0,0,56
39,0,0,11,0.0,1.1532081852724332,0.0,0.0,0.0,323.5249383712908,324.6781732522809,328.27510265966157,1.75,1.75,1.75,2.5,1,2,1750,55,0,1,1871,determined,1.2500000000000004,2,1,56
0,0,1,0,0.7193179353898813,0.0,339.79154447890505,340.52435618523305,344.0247315709039,348.274652855107,0.0,0.0,1.75,2.75,1.75,3.25,0,2,1750,55,0,1,1871,proud,0.0,0,1,57
75,0,0,2,0.24439271082565028,1.098762818058276,358.79105664209555,359.0405277560494,363.0245472607453,366.2738040775698,367.3726619762656,372.0238019748249,1.75,1.75,2.75,1.75,0,2,1750,55,0,1,1871,irritable,0.0,0,0,58
78,0,0,2,0.3884651096118432,0.9926634317307617,376.2908761717317,376.69020058723254,380.54062631078705,386.7733153265235,387.7660061853612,394.52335052464423,1.75,4.75,4.75,3.25,1,2,1750,55,0,1,1949,attentive,0.0,0,1,59
73,0,0,2,0.6218719841613165,1.1339554532582952,400.2900533585225,400.91196447202265,405.54000170413747,408.7727660529945,409.90674820197046,413.52272006687826,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,2022,strong,0.0,0,0,60
74,0,0,2,0.4485754543479743,1.1469595589137498,418.5399015037733,418.98851535607173,422.78959532583576,427.02236808567204,428.169354340303,432.772292112586,1.75,2.75,2.75,2.5,1,2,1750,55,0,1,2096,ashamed,0.0,0,0,61
73,0,0,2,0.29900885749293593,1.1148767919498823,437.78917989658885,438.105287909656,442.03936594379775,445.2720180243632,446.3869248032838,453.02178589961477,1.75,1.75,4.75,1.75,1,2,1750,55,0,1,2169,determined,0.0,0,1,62
71,0,0,2,0.4731380742732654,1.1814215359836453,457.28864360522357,457.7618215402258,464.53844713571425,470.7712838921334,471.95273248952935,476.52140868546985,4.75,4.75,2.75,2.5,0,2,1750,55,0,1,2169,scared,0.0,0,1,63
72,0,0,2,0.3472363167079493,1.17795292118808,481.53805511093196,481.88533092267335,485.7880052850205,490.02124467137037,491.1992250196654,494.78739859741427,1.75,2.75,1.75,2.5,0,2,1750,55,0,1,2169,active,0.0,0,1,64
67,0,0,22,0.0,1.204821612268006,0.0,0.0,0.0,499.0372196812532,500.2420679892384,503.78719197987493,1.75,2.75,1.75,3.25,0,2,1750,55,0,1,2169,strong,-7.499999999999981,2,0,64
62,0,0,22,0.0,1.1860259987029167,0.0,0.0,0.0,516.2869120405367,517.472965466347,524.0371779920506,1.75,2.75,4.75,1.75,1,2,1750,55,0,1,2231,attentive,4.249999999999993,2,1,64
58,0,0,2,0.4907740697549343,0.0,535.8035063544949,536.3029141118318,540.0369512612997,0.0,0.0,0.0,1.75,4.75,1.75,1.75,0,2,1750,55,0,1,2231,guilty,-7.499999999999981,1,0,65
60,0,0,2,0.2740479959743425,1.1128720532774423,553.552963023506,553.8359288518905,558.7864752181463,565.0359722964276,566.148870314033,570.7856344858938,2.75,4.75,2.75,3.25,1,2,1750,55,0,1,2291,afraid,0.0,0,1,66
60,0,0,2,0.477272619226369,1.1401558079091956,576.5524444683365,577.0351571628084,581.7857416344582,588.0352266448126,589.1754087827449,592.7849853776952,2.75,4.75,1.75,1.75,1,2,1750,55,0,1,2351,excited,0.0,0,0,67
56,0,0,2,0.2884724600762638,1.4474703247847174,597.0518258956504,597.3515233563758,602.2853077376258,605.5347258258394,606.982223577731,610.2845887817284,2.75,1.75,1.75,1.75,0,2,1750,55,0,1,2351,excited,0.0,0,0,68
30,0,0,1,0.4934399845533335,1.1725329591545233,614.5515949594096,615.0510630563817,618.7849733097682,622.0342849808067,623.206845001373,626.7842580108181,1.75,1.75,1.75,2.5,1,2,1750,55,0,1,2381,hostile,0.0,0,1,68
51,0,0,2,0.4163774935350375,1.2006841417564829,631.801181267213,632.2340530571901,639.035092800531,642.2838014409103,643.4845130097738,648.0339843797142,4.75,1.75,2.75,1.75,0,2,1750,55,0,1,2381,interested,0.0,0,0,69
55,0,0,2,0.32882870528328567,1.278767652543138,652.3005981669185,652.6294663672356,657.5507677578635,660.7834008223012,662.0621962676464,668.5334458941807,2.75,1.75,4.75,1.75,0,2,1750,55,0,1,2381,upset,0.0,0,0,70
59,0,0,2,0.4009228672957761,1.060021480910109,672.8000735777855,673.2163219810709,678.0502541395731,681.2827628677928,682.3428114101152,686.0328456062325,2.75,1.75,1.75,1.75,0,2,1750,55,0,1,2381,inspired,0.0,0,1,71
57,0,0,2,0.5207694510299916,1.3950713854455898,690.2998459327978,690.820654513167,694.5496871298483,698.7824068639443,700.1775049451076,704.5323477128172,1.75,2.75,2.75,3.25,1,2,1750,55,0,1,2438,hostile,0.0,0,0,72
53,0,0,2,0.3619295664580022,1.1182503261084094,710.2992652095195,710.6653271267619,714.54914480452,717.7819171986612,718.9001945861819,723.5317618698118,1.75,1.75,2.75,1.75,0,2,1750,55,0,1,2438,guilty,0.0,0,0,73
49,0,0,2,0.358315770842637,0.9935659663974548,727.7985716694075,728.156919255694,733.0484508987133,736.2814035803713,737.2749958767918,741.0314994838218,2.75,1.75,1.75,1.75,1,2,1750,55,0,1,2487,jittery,0.0,0,1,74
46,0,0,2,0.40311886432755273,1.1743936140919686,745.2984475160365,745.7016058753984,752.5484503501712,756.781050136386,757.9554708118899,761.5476823911758,4.75,2.75,1.75,1.75,0,2,1750,55,0,1,2487,hostile,0.0,0,1,75
48,0,0,2,0.3484149509181407,1.174030479195153,765.7978267491821,766.1639713134405,771.0477743634078,774.2971365003232,775.4711944066257,779.047291646325,2.75,1.75,1.75,1.75,1,2,1750,55,0,1,2535,alert,0.0,0,0,76
