Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
56,0,0,2,0.6739985759897991,1.3855491124438686,4.783831304161367,5.457863889639384,10.033855165657087,14.266047815877755,15.651618138540016,19.01515360403664,2.75,2.75,1.75,1.75,1,2,1750,55,0,1,1481,excited,0.0,0,0,45
57,0,0,1,0.8212015149947547,1.5789552212061153,23.283086569506622,24.115612512712232,27.533273164575576,31.76548958486842,33.344465284906164,36.51489048761914,1.75,2.75,1.75,3.25,0,2,1750,55,0,1,1481,inspired,0.0,0,0,45
63,0,0,2,0.6728978387884581,1.5909832435618227,42.28308144979883,42.95601183530175,49.531794300375395,53.764737353498504,55.35574180727872,59.51477712265819,4.75,2.75,2.75,2.5,1,2,1750,55,0,1,1544,nervous,0.0,0,1,46
51,0,0,1,0.4960828749060511,1.4758684395969794,64.53238343247881,65.04779503322493,68.78225845675183,73.01444159894322,74.49033051737206,78.76339013893039,1.75,2.75,2.75,2.5,1,2,1750,55,0,1,1595,alert,0.0,0,1,46
61,0,0,2,0.47003489812323096,1.5652812127564175,83.78100449400631,84.25107157315074,89.03059025478206,95.2636634947637,96.82896555204525,100.01339461867497,2.75,4.75,1.75,2.5,0,2,1750,55,0,1,1595,scared,0.0,0,1,47
63,0,0,22,0.0,1.6953250849962842,0.0,0.0,0.0,104.26343566776154,105.95878123158946,112.01345020407507,2.75,2.75,4.75,2.5,0,2,1750,55,0,1,1595,inspired,0.39999999999999997,2,0,47
64,0,0,2,0.9155354245390299,1.4000477595609482,125.53075390258869,126.44632187384218,132.7799509312565,136.01289764131388,137.41296697678672,141.77910727653102,4.75,1.75,2.75,2.5,0,2,1750,55,0,1,1595,enthusiastic,0.0,0,0,48
64,0,0,2,0.5697938695884659,1.407234001004099,146.77989827140368,147.34972468770684,151.03011814457386,154.26229397289694,155.66954845273267,159.02877824387429,1.75,1.75,1.75,3.25,0,2,1750,55,0,1,1595,interested,0.0,0,0,49
62,0,0,2,0.4198306766315909,1.3370424398185605,164.7965468301511,165.21640968780366,172.02958240371004,175.2780846148753,176.61514753352571,180.0283620847597,4.75,1.75,1.75,1.75,1,2,1750,55,0,1,1657,jittery,0.0,0,0,50
42,0,0,1,0.621882874979292,1.4548008415335971,184.29611366629229,184.91802872229277,189.5291386347419,193.77802336122704,195.232845047286,199.52774314864223,2.75,2.75,2.75,1.75,1,2,1750,55,0,1,1699,ashamed,0.0,0,1,50
65,0,0,2,0.5480526642411405,1.7099049160531195,203.7953458929519,204.34343110390773,208.02852737818648,211.2775697185366,212.98749547911507,217.02711653296296,1.75,1.75,2.75,3.25,1,2,1750,55,0,1,1764,proud,0.0,0,1,51
67,0,0,2,0.5665790587124775,1.0530496820113058,222.79453734479512,223.36114858452856,230.028009190607,233.27686904993925,234.3299392107824,238.0269603818715,4.75,1.75,1.75,2.5,1,2,1750,55,0,1,1831,upset,0.0,0,0,52
