Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
31,0,0,22,0.0,1.7712357256141331,0.0,0.0,0.0,4.049285599614905,5.820547289462411,10.049735036830953,4.75,4.75,2.75,2.5,0,1,1750,55,1,0,0,attentive,1.6500000000000006,2,0,8
33,0,0,2,0.3959724720621125,0.9922026848480527,27.29907651440044,27.6950906755128,34.29708385094227,40.78155961662196,41.77379228833024,46.79851316368331,4.75,4.75,2.75,3.25,0,1,1750,55,1,0,0,strong,0.0,0,1,8
51,0,0,1,0.3803240848246787,0.0,52.29834366478235,52.6978253309253,56.28462577312166,0.0,0.0,0.0,1.75,4.75,1.75,1.75,1,1,1750,55,1,0,0,guilty,-0.5499999999999998,1,1,9
48,0,0,1,0.8323237147433247,1.184490137431112,70.047812952203,70.89732754903889,75.03060780806663,78.53053887485657,79.71505607360132,84.5309224872567,2.75,1.75,2.75,1.75,1,1,1750,55,1,0,48,inspired,0.0,0,1,10
45,0,0,1,0.442472219184765,1.0665583970339867,88.547307015353,88.98981799804096,93.53008541501276,100.02994882851954,101.0965331897869,105.03027392997228,2.75,4.75,1.75,1.75,0,1,1750,55,1,0,48,hostile,0.0,0,0,11
45,0,0,1,0.3806137140154533,0.0,109.0467517098914,109.44623886143563,113.02970052268574,0.0,0.0,0.0,1.75,2.75,4.75,1.75,1,1,1750,55,1,0,48,afraid,-0.49999999999999994,1,0,12
36,0,0,2,0.5165777970701129,0.7919102032487899,127.7963614235864,128.31297834985253,132.77925172543337,136.27881307617326,137.07074960934824,142.2960529611846,2.75,1.75,2.75,1.75,0,1,1750,55,1,0,48,scared,0.0,0,0,12
49,0,0,1,0.2687173778608667,1.1269395007770981,146.29571944878307,146.5785610036969,153.2786196243528,156.77833566340996,157.90530185980742,161.795891873232,4.75,1.75,1.75,2.5,0,1,1750,55,1,0,48,afraid,0.0,0,0,13
49,0,0,11,0.0,1.1569420862297193,0.0,0.0,0.0,165.77813782326848,166.93510623942484,171.79579569586167,1.75,2.75,2.75,3.25,1,1,1750,55,1,0,97,alert,0.44999999999999996,2,0,13
46,0,0,1,0.5380915411092246,1.13209650942008,184.7946130433338,185.3327426165588,188.77750005394,192.27738284919815,193.40951373379949,198.29427825100538,1.75,1.75,2.75,1.75,1,1,1750,55,1,0,143,nervous,0.0,0,1,14
47,0,0,1,0.3622335969125743,2.404311744865936,202.29408004517063,202.66031725367202,206.2774845119693,209.77675696490587,212.18109613677825,214.7936900331356,1.75,1.75,1.75,3.25,0,1,1750,55,1,0,143,proud,0.0,0,1,15
47,0,0,1,0.47429303233366227,0.9307844745590046,220.2936375561294,220.76796898627254,224.29299576417316,227.79297766234868,228.72378919822086,232.79323291635774,1.75,1.75,1.75,3.25,1,1,1750,55,1,0,190,proud,0.0,0,0,16
43,0,0,1,0.27680139665608294,1.0340215561645891,238.3096772353283,238.59248697491512,242.29263775031268,245.79235854338458,246.8264071608628,250.79285808060013,1.75,1.75,1.75,2.5,0,1,1750,55,1,0,190,inspired,0.0,0,0,17
30,0,0,2,0.19513803281006403,1.2949335736184366,255.5590944114365,255.7542679165099,262.5420618745957,269.0419274822634,270.33688738580804,275.0421373902873,4.75,4.75,2.75,1.75,0,1,1750,55,1,0,190,interested,0.0,0,1,17
42,0,0,1,1.1919850241229142,1.0091054005242768,279.0586272380897,280.2581649284648,286.04165577205004,290.54131951694853,291.550451247399,295.5416007351905,4.75,2.75,1.75,2.5,1,1,1750,55,1,0,232,interested,0.0,0,1,18
32,0,0,2,0.5842833743699885,0.8304553870484597,300.3079226382879,300.8922440447741,307.29082244816436,311.7905549434254,312.6210366604,316.79094001859903,4.75,2.75,1.75,1.75,1,1,1750,55,1,0,264,irritable,0.0,0,0,18
46,0,0,1,0.26321552032186446,1.229537715974402,320.80754030581465,321.09018328920047,325.7902846959869,329.2899765992779,330.5195406451785,334.2903444868607,2.75,1.75,1.75,2.5,0,1,1750,55,1,0,264,irritable,0.0,0,0,19
33,0,0,2,0.3846418270632057,0.9616844716701962,339.05678341185376,339.44146363672644,343.03976842829707,349.53953712720795,350.50124792880433,354.5399130600463,1.75,4.75,1.75,3.25,1,1,1750,55,1,0,297,jittery,0.0,0,1,19
48,0,0,1,0.1706640005177178,1.0558220038465151,360.0562732695298,360.2389989361982,365.0390897013058,369.538968839629,370.5948168077084,375.5395758907107,2.75,2.75,2.75,2.5,0,1,1750,55,1,0,297,active,0.0,0,1,20
35,0,0,2,0.24484454555476987,0.7642184345322676,380.30570617045487,380.55520818743753,384.28944268688156,387.7882298646464,388.5524760918788,392.8053684525794,1.75,1.75,1.75,2.5,0,1,1750,55,1,0,297,scared,0.0,0,1,20
