Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
47,0,0,2,0.6858389458338934,1.2009094097284105,4.783131305263396,5.4690086490468275,11.765760072787998,16.265673951671943,17.466610788507296,22.282797608795136,4.75,2.75,2.75,1.75,0,3,250,55,1,0,2535,attentive,0.0,0,1,77
38,0,0,1,0.47899833279734594,1.0672282275395446,26.282466289342665,26.76149534050046,31.265296188985303,35.7650528191225,36.83230810807436,41.78211833077921,2.75,2.75,2.75,3.25,0,3,250,55,1,0,2535,upset,0.0,0,1,77
45,0,0,2,0.658139030565053,1.1475472303923198,47.28193895749928,47.94905286885705,52.26484857859941,55.76465530891892,56.9122328919766,60.78167437734055,2.75,1.75,1.75,1.75,1,3,250,55,1,0,2580,enthusiastic,0.0,0,1,78
45,0,0,2,0.5693318866447044,1.2874781360246743,64.78139571793372,65.35076600252842,68.76447209584421,72.26419727623215,73.55170137658479,78.28118782046295,1.75,1.75,2.75,1.75,1,3,250,55,1,0,2625,hostile,0.0,0,1,79
46,0,0,2,0.3154259923403515,0.0,82.28099400224028,82.61386546309222,86.263922273773,0.0,0.0,0.0,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2625,guilty,-7.499999999999981,1,0,80
38,0,0,2,0.41752065535456495,1.0076795899535682,100.03055014022584,100.46357003658068,104.01355228210014,110.51329574722604,111.52100239859192,115.53022997446351,1.75,4.75,1.75,2.5,0,3,250,55,1,0,2625,ashamed,0.0,0,1,80
42,0,0,1,0.8875667804340992,1.951731217277029,120.28018106278932,121.17964608792545,127.26288918607679,130.76280525912944,132.7145642692085,138.77979982600255,4.75,1.75,4.75,2.5,1,3,250,55,1,0,2667,jittery,0.0,0,0,81
39,0,0,2,0.5685207756682757,1.183813911101879,143.52986647387252,144.11247929710544,148.51250840640841,155.01226942488302,156.19611003170212,161.0293159204116,2.75,4.75,2.75,3.25,0,3,250,55,1,0,2667,strong,0.0,0,1,81
41,0,0,2,0.6649698429819182,1.0961630940118994,166.5291489807537,167.19415905015921,171.51182601998653,176.0116170254314,177.10780754655025,184.02893669494597,2.75,2.75,4.75,2.5,0,3,250,55,1,0,2667,excited,0.0,0,1,81
50,0,0,1,1.1010231773680061,1.4672021169335494,188.7784705255508,189.89471318742835,192.76138453498788,197.26129768248256,198.72852686082888,202.278303951588,1.75,2.75,1.75,1.75,0,3,250,55,1,0,2667,jittery,0.0,0,1,82
48,0,0,1,0.3350268657654851,1.1160301932218317,206.27819278038078,206.61325804409626,210.277563054005,213.76110989822337,214.8771675185526,218.79413067224596,1.75,1.75,1.75,1.75,0,3,250,55,1,0,2667,attentive,0.0,0,0,83
33,0,0,2,0.3934305130587745,1.146902510531163,222.79444260987566,223.19387819658368,229.77709734172822,234.2769099231641,235.42384022649685,239.29447936219913,4.75,2.75,1.75,1.75,0,3,250,55,1,0,2667,active,0.0,0,1,83
33,0,0,2,0.9085441289353184,1.1549540120554411,243.2939246032488,244.20250749582829,247.2765892088596,250.7766109676977,251.93159167547083,258.7935931009488,1.75,1.75,4.75,2.5,0,3,250,55,1,0,2667,irritable,0.0,0,0,83
46,0,0,1,0.47173197792244537,0.9780740392925509,263.54346775907015,264.02626310055757,268.5260906754784,272.0259880980984,273.0040888331082,277.04329167704327,2.75,1.75,1.75,3.25,1,3,250,55,1,0,2713,attentive,0.0,0,1,84
43,0,0,1,0.40909431670115737,1.0344389383003545,282.5428526604842,282.95198537513534,287.5259944977565,291.02551050074226,292.05997686614955,299.04262464980184,2.75,1.75,4.75,3.25,1,3,250,55,1,0,2756,ashamed,0.0,0,0,85
48,0,0,1,0.7823055664957792,1.5222889127562667,304.5422112318756,305.32455556201603,308.52522288181353,312.0249890200148,313.54730499418383,318.04277092770553,1.75,1.75,2.75,1.75,1,3,250,55,1,0,2804,jittery,0.0,0,0,86
48,0,0,1,0.38519762693340454,1.3606137967126415,322.041907156683,322.42718231090566,326.0247966645711,330.52463740450366,331.8852789940179,335.54174899369946,1.75,2.75,1.75,1.75,1,3,250,55,1,0,2852,distressed,0.0,0,0,87
48,0,0,1,0.5631809007863922,1.1846966982516278,339.54153359948623,340.1047528982226,343.5242468424999,347.02407770867376,348.20880110264306,355.041354957596,1.75,1.75,4.75,2.5,0,3,250,55,1,0,2852,determined,0.0,0,0,88
49,0,0,1,0.4427375032046257,1.0735627921671949,359.79088695972723,360.2336628608814,364.7737249046545,369.2736285440851,370.3472183976646,374.29072989382803,2.75,2.75,1.75,1.75,1,3,250,55,1,0,2901,strong,0.0,0,0,89
51,0,0,1,0.4687080479538963,1.4068705268673511,378.2904047911866,378.7733083783228,385.27329027643236,391.7731057834262,393.1800030060108,397.79029819116386,4.75,4.75,2.75,1.75,0,3,250,55,1,0,2901,determined,0.0,0,0,90
49,0,0,1,0.31190910583609366,1.2089013030072238,401.78979536086945,402.10174286465553,405.7727261922655,409.2726199579379,410.481550150831,414.2896485344236,1.75,1.75,1.75,2.5,1,3,250,55,1,0,2950,proud,0.0,0,1,91
50,0,0,1,0.43597215014960966,1.0711455498058058,419.0393677722718,419.4889265798288,424.0223289563328,427.5221773758549,428.59334998707254,432.5391671886964,2.75,1.75,1.75,1.75,0,3,250,55,1,0,2950,inspired,0.0,0,0,92
37,0,0,2,0.41004366029756056,1.877098402243064,436.53907466792134,436.94915672616935,443.52180290442084,447.02177310029765,448.8988978325642,453.0388609193351,4.75,1.75,2.75,1.75,1,3,250,55,1,0,2987,scared,0.0,0,0,92
50,0,0,1,0.4222454316495714,1.2114143573953697,457.03847072302597,457.460754552626,464.0216326735099,467.52111539827274,468.7325568170809,472.5381878581293,4.75,1.75,1.75,1.75,0,3,250,55,1,0,2987,nervous,0.0,0,0,93
