Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
39,0,0,1,0.9615844968825513,0.0,4.783106438019786,5.749316242223358,8.765930852240672,0.0,0.0,0.0,1.75,1.75,4.75,2.5,1,3,250,55,1,0,2628,attentive,3.4499999999999957,1,0,80
46,0,0,2,0.9616137524635633,1.0117322192809297,23.282640725743477,24.248817983112986,27.26554632420084,30.76551907994144,31.777278360634227,36.78243429105123,1.75,1.75,2.75,2.5,1,3,250,55,1,0,2674,strong,0.0,0,1,81
45,0,0,2,0.28083675349353143,1.436848354794165,41.532142192362244,41.831590614955985,48.515004273143404,55.01481831735828,56.451733959987905,61.03149326701123,4.75,4.75,2.75,1.75,1,3,250,55,1,0,2719,excited,0.0,0,1,82
45,0,0,22,0.0,2.490380947887843,0.0,0.0,0.0,64.26444192602685,66.75484920393728,69.28139224383358,1.75,2.75,1.75,1.75,0,3,250,55,1,0,2719,active,3.599999999999995,2,1,82
39,0,0,1,0.931755141028134,1.0794208565230292,80.7815445557012,81.71333772898424,84.76428303165358,88.26384876912653,89.34329522428243,93.2813545772733,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2758,nervous,0.0,0,0,82
38,0,0,2,0.42516989264322547,1.3032820007597365,97.28082358848224,97.706031879075,101.26374710598338,104.7635863831365,106.06689910225623,110.78043650057907,1.75,1.75,2.75,1.75,1,3,250,55,1,0,2796,inspired,0.0,0,0,82
41,0,0,2,0.7432863013304996,1.173484131224086,114.78033959146796,115.52982551605919,121.76311061425395,125.26296451919734,126.43647498044447,130.27996639996582,4.75,1.75,1.75,1.75,1,3,250,55,1,0,2837,interested,0.0,0,1,82
39,0,0,2,0.8634466511684877,1.327925804921506,134.2798128081663,135.1627045467926,139.26280690475596,143.76238288168224,145.09033501662634,149.7796601306045,2.75,2.75,2.75,2.5,0,3,250,55,1,0,2837,inspired,0.0,0,1,82
52,0,0,1,1.1794193571745382,1.0076916578809687,154.52958269473902,155.71248310033116,158.51219390891492,162.01211107905192,163.01982906695548,168.0291487979066,1.75,1.75,2.75,1.75,1,3,250,55,1,0,2889,attentive,0.0,0,1,83
50,0,0,1,0.6478505741956724,0.0,172.02887635531079,172.67676423037165,177.0117351448389,0.0,0.0,0.0,2.75,2.75,2.75,1.75,0,3,250,55,1,0,2889,determined,4.099999999999993,1,1,84
48,0,0,1,1.0467299391739289,1.2919853239377517,189.77847893653052,190.8448923961455,193.77801121293305,198.2612420968794,199.55325740778744,203.29505569714047,1.75,2.75,1.75,1.75,0,3,250,55,1,0,2889,guilty,0.0,0,1,85
44,0,0,1,0.8711917004843599,1.119233313622317,207.29469658488642,208.17769218082458,214.27759998917554,217.77757969311642,218.89683970245642,222.7944440726551,4.75,1.75,1.75,1.75,1,3,250,55,1,0,2933,hostile,0.0,0,0,86
33,0,0,2,0.0009175281520583667,1.2606087135550297,226.7942670763914,226.79523324194633,231.77710575270794,236.27692418525976,237.53755959453247,244.29397762898907,2.75,2.75,4.75,1.75,1,3,250,55,1,0,2966,irritable,0.0,0,1,86
37,0,0,2,0.8433429474489458,1.5457321410217446,248.29383354525362,249.13721342787267,252.27657860371164,255.77642921740244,257.3221873227526,260.79346181653045,1.75,1.75,1.75,2.5,1,3,250,55,1,0,3003,excited,0.0,0,0,86
43,0,0,1,0.8856395690504542,1.269953677444846,265.54342204722525,266.42909891714135,272.52626730604743,277.0260118682577,278.2959922414202,282.04324596519837,4.75,2.75,1.75,1.75,1,3,250,55,1,0,3046,nervous,0.0,0,1,87
48,0,0,1,0.7713914063924676,1.3308769616323843,286.0431527130345,286.8256360071837,293.02567506338437,296.5255446932024,297.85644761916274,302.54279853766,4.75,1.75,2.75,2.5,1,3,250,55,1,0,3094,scared,0.0,0,0,88
31,0,0,2,1.1958390518852866,0.0,307.2923257857592,308.48820213851013,312.27524016089137,0.0,0.0,0.0,2.75,2.75,1.75,1.75,1,3,250,55,1,0,3094,strong,2.499999999999999,1,1,88
48,0,0,1,1.4509184606736198,2.370179274541897,324.0419905350882,325.50830218528245,329.02471036060797,335.5246205825447,337.8948261871092,340.54157346021475,2.75,4.75,1.75,2.5,1,3,250,55,1,0,3142,distressed,0.0,0,1,89
49,0,0,1,0.9570963250971545,1.3304044840028837,345.2913651056256,346.2484987315879,349.27435554526755,352.77418641144095,354.10462563644614,358.79110271963555,1.75,1.75,2.75,2.5,1,3,250,55,1,0,3191,ashamed,0.0,0,0,90
0,0,1,0,0.8402963444054876,0.0,363.54097554928285,364.39044315256706,368.5237761933445,372.02365862247916,0.0,0.0,2.75,1.75,4.75,3.25,0,3,250,55,1,0,3191,afraid,0.0,0,1,90
35,0,0,2,1.0245841959158497,1.089520980091038,385.5404522400818,386.5732982120089,389.52343829138636,393.02322198293587,394.11276856166023,398.04028456903416,1.75,1.75,1.75,3.25,1,3,250,55,1,0,3226,enthusiastic,0.0,0,1,90
50,0,0,1,0.40859989738601143,1.2365211311230269,403.5400583868254,403.94869631646634,407.52290108578427,411.02272061542044,412.2592677108714,416.04026372443286,1.75,1.75,1.75,3.25,0,3,250,55,1,0,3226,active,0.0,0,1,91
52,0,0,1,0.625594391120103,1.6327290958820413,421.53963966632546,422.172456163255,426.5222004146249,433.0223329789751,434.65508840487973,438.03927488580257,2.75,4.75,1.75,3.25,0,3,250,55,1,0,3226,determined,0.0,0,0,92
50,0,0,1,0.801749191174622,1.3709896541295166,443.5390881986282,444.3408750563626,448.5219133442383,453.0216911846719,454.392707168824,458.0388967574213,2.75,2.75,1.75,2.5,0,3,250,55,1,0,3226,interested,0.0,0,0,93
53,0,0,1,0.6137681882860306,1.256829623908743,462.7886737750414,463.40248072697204,467.7717998874391,474.2712932173499,475.52815429100747,479.3048234041721,2.75,4.75,1.75,2.5,1,3,250,55,1,0,3279,alert,0.0,0,0,94
52,0,0,1,0.9690388188641919,1.131574414678198,484.0380201870821,485.02083472754475,488.03749322093336,494.5373259155808,495.6689270259767,502.5377241571741,1.75,4.75,4.75,1.75,0,3,250,55,1,0,3279,excited,0.0,0,1,95
53,0,0,1,0.3744966668750749,1.097592594827347,506.55421077402616,506.9369659256595,511.53697631139084,515.0368185141019,516.1344367075626,521.0538602555989,2.75,1.75,2.75,3.25,0,3,250,55,1,0,3279,inspired,0.0,0,0,96
62,0,0,1,0.5275062798932595,1.1408228351510843,526.5537671862826,527.0863478466613,533.5363882742172,540.0361950045367,541.1770434383207,548.053242231455,4.75,4.75,4.75,2.5,0,3,250,55,1,0,3279,excited,0.0,0,0,97
