Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
53,0,0,1,1.433466566711104,1.3553568228776385,4.815809182498242,6.265369439213146,9.796554094823705,13.281912197619477,14.637296813004014,19.298569417271665,2.75,1.75,2.75,3.25,0,1,1750,55,1,0,0,afraid,0.0,0,0,7
54,0,0,1,0.2893828966375622,1.5694871185387456,24.798470315042778,25.098085242544585,29.78145508401758,34.281121208242894,35.850639410506346,40.28153334186618,2.75,2.75,2.75,2.5,0,1,1750,55,1,0,0,distressed,0.0,0,0,7
57,0,0,1,0.608499387467873,2.3105721233841905,45.047785924558184,45.65632297818661,49.0306021100364,52.530528606169355,54.84112669360593,60.53079556051284,1.75,1.75,4.75,2.5,0,1,1750,55,1,0,0,hostile,0.0,0,0,7
65,0,0,2,0.6624680477593756,1.0737335210546917,65.29733118794684,65.96332559287634,69.28004351721506,72.77974401638312,73.85350423287196,77.78008776581169,1.75,1.75,1.75,1.75,1,1,1750,55,1,0,65,excited,0.0,0,1,8
62,0,0,11,0.0,1.2432030864310946,0.0,0.0,0.0,81.04615092062681,82.28937960541975,87.04646651185772,4.75,4.75,2.75,2.5,0,1,1750,55,1,0,65,attentive,7.499999999999981,2,1,8
71,0,0,2,1.5656484613557495,1.8760008045201175,104.29591377009024,105.8785675888173,109.27849883893145,112.77831635918164,114.65434349344514,118.79545482803405,2.75,1.75,2.75,2.5,0,1,1750,55,1,0,65,upset,0.0,0,1,9
72,0,0,2,0.5481205317146305,1.3722232177140086,123.5449371925913,124.11120294015473,130.52782285933722,135.0275431058128,136.39979375034295,140.04455760545625,4.75,2.75,1.75,3.25,0,1,1750,55,1,0,65,guilty,0.0,0,1,10
71,0,0,2,0.7409756632719109,1.3528734161013745,145.54443363624728,146.28544696567997,149.52708708928344,156.02722276060058,157.38012579766337,161.04368872392183,1.75,4.75,1.75,1.75,0,1,1750,55,1,0,65,upset,0.0,0,1,11
67,0,0,1,0.5269751878736315,1.4404611362015203,165.04382293247522,165.57651423451762,170.0264782139659,173.52623832074755,174.96672578669268,178.54322539357486,2.75,1.75,1.75,1.75,0,1,1750,55,1,0,65,afraid,0.0,0,0,11
68,0,0,2,0.555516629792919,0.0,182.55975389003697,183.11530818599044,186.54594686511496,0.0,0.0,0.0,1.75,2.75,1.75,1.75,1,1,1750,55,1,0,65,proud,6.249999999999986,1,0,12
66,0,0,1,1.6873620888261485,0.0,198.29254246585378,199.99195772613416,202.2920498802364,0.0,0.0,0.0,1.75,2.75,1.75,1.75,0,1,1750,55,1,0,65,proud,5.549999999999988,1,1,12
0,1,0,0,0.0,0.0,214.05853101972912,0.0,0.0,0.0,0.0,0.0,2.75,2.75,1.75,3.25,1,1,1750,55,1,0,65,nervous,0.0,0,0,12
