Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
60,0,0,2,0.7346116559347138,1.1109148549221572,4.783080839386457,5.532399275778516,9.016110316944832,12.265665906386857,13.376607091333426,17.015475836535188,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1062,strong,0.0,0,1,38
37,0,0,1,0.42104960978576855,1.9731953055033955,21.282460803920912,21.703548445961133,26.515696899017712,30.7652034853636,32.73842585227976,35.51546029450947,2.75,2.75,1.75,1.75,1,2,1750,55,0,1,1099,afraid,0.0,0,0,38
36,0,0,1,1.3130434909799078,1.6223089893992437,39.78201849610923,41.098591672911425,44.015240329110384,50.26470851750673,51.88704347123348,56.01464388095701,1.75,4.75,2.75,1.75,1,2,1750,55,0,1,1135,strong,0.0,0,1,38
64,0,0,2,0.6052800472170929,1.318369469461686,60.28145441194283,60.88677212572111,64.51490005013693,67.76433532600458,69.08273149118213,72.51421364107227,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1135,proud,0.0,0,1,39
63,0,0,2,0.6641671429842972,1.2855567757560493,76.78129003214781,77.44549630447182,81.01442556118673,84.26381841646071,85.54940115654608,90.0137515857441,1.75,1.75,2.75,3.25,0,2,1750,55,0,1,1135,scared,0.0,0,0,40
32,0,0,11,0.0,1.4204498703802528,0.0,0.0,0.0,95.01361481590357,96.43409101630641,99.7635512764391,1.75,2.75,1.75,2.5,0,2,1750,55,0,1,1135,ashamed,-7.499999999999981,2,0,40
34,0,0,1,1.162620071303536,1.200693284125009,112.28032770638856,113.44644418528878,116.53002993942937,119.76305905129266,120.9637779340519,127.51294468025662,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1135,nervous,0.0,0,0,40
56,0,0,2,0.46775065907240787,1.3897252937531448,131.77972924691312,132.26272389204496,139.02951961239341,142.26252093145376,143.65227365231476,147.01239522388096,4.75,1.75,1.75,3.25,0,2,1750,55,0,1,1135,upset,0.0,0,1,41
61,0,0,2,0.4926314334388735,1.3538239421086473,152.77950178477295,153.27217161616318,157.0290986977252,160.26209526275306,161.61594919183335,165.01194505363128,1.75,1.75,1.75,3.25,1,2,1750,55,0,1,1196,strong,0.0,0,0,42
29,0,0,1,0.3747680123869941,1.4351511654149363,170.7789199644103,171.1617394783225,178.02873300296415,182.26146992471513,183.69664742015084,190.0114557540419,4.75,2.75,4.75,3.25,0,2,1750,55,0,1,1196,scared,0.0,0,1,42
61,0,0,2,0.7999689890839363,2.292149886579864,195.77833339001518,196.57834114274556,201.02829380355797,204.2609751397049,206.55315135630735,209.027686750258,2.75,1.75,1.75,1.75,0,2,1750,55,0,1,1196,distressed,0.0,0,0,43
60,0,0,2,0.6785455295466818,1.3396697264361137,213.29449398998986,213.97746296334844,217.52798826558683,223.7772114384934,225.1169071292552,228.52712815151244,1.75,4.75,1.75,2.5,0,2,1750,55,0,1,1196,enthusiastic,0.0,0,0,44
60,0,0,2,0.5665068946273095,1.416753427749427,233.54411796435306,234.1106632569281,240.7773898975356,247.0267480118091,248.4435281352744,251.77673859516835,4.75,4.75,1.75,1.75,1,2,1750,55,0,1,1256,distressed,0.0,0,0,45
61,0,0,22,0.0,1.3818266526395746,0.0,0.0,0.0,255.27641440676416,256.6582681208147,261.02640645290376,2.75,4.75,2.75,1.75,1,2,1750,55,0,1,1317,alert,0.0,2,1,45
62,0,0,2,0.8309195650726906,1.1301028589641646,275.79298751042734,276.6425827411822,280.02628394515887,284.27564059665383,285.4057697856406,292.0256202091696,1.75,2.75,4.75,3.25,1,2,1750,55,0,1,1379,jittery,0.0,0,1,46
25,0,0,1,1.0311133101549785,1.484957328906603,297.7924141010444,298.823566174844,303.0258191471203,309.27537583364756,310.76035985827184,314.02502120115423,2.75,4.75,1.75,1.75,0,2,1750,55,0,1,1379,jittery,0.0,0,1,46
53,0,0,2,0.5394429225452768,1.54036922737032,318.29179662544266,318.8417525409386,322.52522434459206,328.77456929385517,330.31496558263825,336.5245364727489,1.75,4.75,4.75,2.5,1,2,1750,55,0,1,1432,determined,0.0,0,1,47
48,0,0,2,1.1753188218335708,1.3034706992548308,341.5413032117867,342.7166615286551,346.7743147703022,351.0240308997436,352.327528660413,355.77398857057597,2.75,2.75,1.75,1.75,1,2,1750,55,0,1,1480,nervous,0.0,0,0,48
35,0,0,1,1.0784612734732946,1.2746038520090224,360.0408444477107,361.11934375344026,364.2744978005285,368.52358822623864,369.79821840827026,373.27352541816254,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,1515,alert,0.0,0,0,48
53,0,0,2,0.5715670130157378,1.6848062238314014,377.54044053784855,378.1232998393498,382.79047518742846,386.0231799280391,387.7080128475882,391.7730973724465,2.75,1.75,2.75,2.5,0,2,1750,55,0,1,1515,jittery,0.0,0,1,49
56,0,0,2,0.9389564022367267,2.1908897390076163,396.7899068977713,397.72890133226247,404.03990241800966,407.2726199579374,409.46353529557746,413.0225315512289,4.75,1.75,2.75,2.5,1,2,1750,55,0,1,1571,irritable,0.0,0,0,50
55,0,0,2,0.6525724249331688,1.326135363378853,418.0397451692643,418.6923556264519,422.2893354997086,425.5221638451494,426.84832517285395,433.2721039626322,1.75,1.75,4.75,3.25,1,2,1750,55,0,1,1626,determined,0.0,0,1,51
