Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
47,0,0,1,0.622781467028517,1.4571210094932212,4.817268179692292,5.449459704277388,8.815791138557643,12.282848074672074,13.739990294460995,17.300152385006413,1.75,1.75,1.75,1.75,1,1,1750,55,1,0,47,inspired,0.0,0,1,18
47,0,0,2,0.7806577459086839,1.6383468987803553,21.300230277990295,22.099225421929532,26.28224284984458,29.782454769957894,31.420823976118754,34.79882070753888,2.75,1.75,1.75,1.75,0,1,1750,55,1,0,47,hostile,0.0,0,1,18
51,0,0,1,1.1577358520926282,1.17720909804666,38.79977517086172,39.965493773863955,42.78225071228189,47.28206219663343,48.45929213928139,52.29948535776475,1.75,2.75,1.75,1.75,0,1,1750,55,1,0,47,alert,0.0,0,1,19
50,0,0,1,0.9485434560567683,1.038047614189054,56.2995862895184,57.24816338949313,63.28145002360566,66.78204702030075,67.82011511339647,74.79919005924626,4.75,1.75,4.75,1.75,1,1,1750,55,1,0,97,enthusiastic,0.0,0,0,19
50,0,0,1,0.860946396096324,1.4453511236520171,78.79888616690096,79.68100519249992,82.78142314504089,87.28124633162452,88.72661829987783,93.2977885340797,1.75,2.75,2.75,1.75,0,1,1750,55,1,0,97,excited,0.0,0,0,19
50,0,0,1,1.0962691454919877,1.3178662734717363,97.29820323193712,98.39450528995758,101.28053322684309,107.78045149406421,109.09833861213724,115.79748665305556,1.75,4.75,4.75,3.25,0,1,1750,55,1,0,97,irritable,0.0,0,0,19
64,0,0,2,0.38107551560210595,1.5654525966338042,121.29800465968265,121.69700836087941,128.2963952370451,132.78041858153597,134.34589165707644,137.79763037109615,4.75,2.75,1.75,3.25,0,1,1750,55,1,0,97,scared,0.0,0,1,20
65,0,0,2,0.8388438048198168,1.3244703551372368,143.3139844235975,144.15286150664042,147.29657259900364,153.79610030422145,155.1205907725705,161.79685326973163,1.75,4.75,4.75,1.75,1,1,1750,55,1,0,162,jittery,0.0,0,0,21
64,0,0,2,0.6734481102905647,1.2476576336403014,165.8137501961039,166.49594243379374,169.79587905889184,173.29541736925785,174.5430954818048,179.29661721376442,1.75,1.75,2.75,2.5,0,1,1750,55,1,0,162,proud,0.0,0,1,22
65,0,0,2,0.4878499744563669,1.1594780219277254,184.06313683456824,184.562480229627,188.04561420446225,191.54532183150172,192.7048203323361,196.54624118812762,1.75,1.75,1.75,1.75,0,1,1750,55,1,0,162,strong,0.0,0,1,23
66,0,0,2,0.7518468499602022,1.1513087666905903,200.56277753946665,201.31465657056583,207.5449148132343,211.04508833539762,212.1964175809951,219.04571038218387,4.75,1.75,4.75,1.75,0,1,1750,55,1,0,162,proud,0.0,0,0,23
66,0,0,2,0.5239981700633507,1.6159082340197983,223.06221528377364,223.5947381643805,227.04460671539914,233.54418634927288,235.16011579358883,238.5455427111367,1.75,4.75,1.75,2.5,1,1,1750,55,1,0,228,interested,0.0,0,1,23
73,0,0,11,0.0,1.593057796959556,0.0,0.0,0.0,242.56071392393778,244.153792199804,247.56182015058585,2.75,4.75,1.75,1.75,0,1,1750,55,1,0,228,upset,-1.1000000000000003,2,0,23
65,0,0,2,1.1629645557666208,1.201664569407285,262.06154130833147,263.2245391423214,267.04399417667673,270.5438283341032,271.7455133824169,276.5446489531439,2.75,1.75,2.75,2.5,0,1,1750,55,1,0,228,alert,0.0,0,1,23
65,0,0,2,0.532901740377838,1.393071400804729,281.3112409815101,281.86038578602984,288.29282934744333,292.7930657691054,294.1861576488168,297.810045708188,4.75,2.75,1.75,1.75,1,1,1750,55,1,0,293,determined,0.0,0,1,23
71,0,0,1,0.41619574323999586,1.3438989863307143,301.8105847422639,302.2427119777103,305.7928591515663,309.29269367468737,310.6366135056194,317.3099599527668,1.75,1.75,4.75,1.75,1,1,1750,55,1,0,364,scared,0.0,0,0,24
64,0,0,2,0.6553396371793951,0.0,321.31028030137645,321.9656528510843,328.3119292190479,0.0,0.0,0.0,4.75,1.75,1.75,3.25,0,1,1750,55,1,0,364,hostile,0.9500000000000003,1,1,24
83,0,0,1,0.9332778940076878,1.2520222005973665,340.5597854249429,341.50878417097556,345.54182688668334,350.0419217844735,351.29396446397755,356.0593208097507,2.75,2.75,2.75,3.25,1,1,1750,55,1,0,447,excited,0.0,0,0,25
83,0,0,1,0.6389331074801703,1.1482639921214286,361.5588104827134,362.19777650272204,365.541728514793,370.04127560183315,371.1895608042505,378.0588995293874,1.75,2.75,4.75,1.75,0,1,1750,55,1,0,447,determined,0.0,0,1,26
83,0,0,1,0.9057366902650301,1.204581716505345,382.0586614620988,382.9644310648921,386.0409249005586,390.54094921926,391.74555178036667,398.5583701862229,1.75,2.75,4.75,3.25,1,1,1750,55,1,0,530,inspired,0.0,0,0,27
82,0,0,1,0.6727174521606685,1.0875041734914248,404.05829796150783,404.73104832619674,408.05682969704753,412.5404588225872,413.62798493776427,418.55764793907247,1.75,2.75,2.75,2.5,1,1,1750,55,1,0,612,enthusiastic,0.0,0,1,28
85,0,0,1,0.5718464038125148,1.4652485755275393,423.30779833104225,423.87967764738323,428.3070687699967,432.80632988373463,434.271598572474,438.807472314164,2.75,2.75,2.75,3.25,1,1,1750,55,1,0,697,afraid,0.0,0,0,29
81,0,0,1,1.0092027086279813,0.0,444.3239386349567,445.3331742561129,451.3062722868101,0.0,0.0,0.0,4.75,4.75,1.75,2.5,0,1,1750,55,1,0,697,scared,4.049999999999994,1,0,30
