Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
49,0,0,1,0.3104258470316381,1.7224194108719075,4.815997147611142,5.132083889488058,11.79653837011574,18.28155345486448,20.004000658243513,23.29852845989285,4.75,4.75,1.75,2.5,0,1,1750,55,1,0,0,ashamed,0.0,0,0,18
55,0,0,1,0.34743230147569193,1.6586919237167876,28.04839735971177,28.41441736300294,35.0311762447202,39.530810188147825,41.18953209851702,44.530994130661384,4.75,2.75,1.75,1.75,1,1,1750,55,1,0,55,interested,0.0,0,0,19
60,0,0,1,0.6066329012087408,1.5888914080926497,48.5476133184618,49.15427693770448,52.53047887220919,56.030215940465496,57.61913477537428,62.03037501599897,1.75,1.75,2.75,1.75,0,1,1750,55,1,0,55,guilty,0.0,0,0,20
55,0,0,1,0.6627690113548397,1.2658079025800362,66.04693349911304,66.71331590206796,70.02983598763967,73.52967874056048,74.79551333857489,78.5301376826169,1.75,1.75,1.75,1.75,1,1,1750,55,1,0,110,proud,0.0,0,0,21
55,0,0,1,0.5439951728803862,1.5438935108152236,82.5462350295295,83.0959130387082,89.52918176665253,96.02896527765074,97.57288548390034,101.02910716571273,4.75,4.75,1.75,3.25,1,1,1750,55,1,0,165,excited,0.0,0,0,22
58,0,0,11,0.0,2.667360991753867,0.0,0.0,0.0,105.79518055987273,108.46256861275151,113.79527600519282,1.75,1.75,4.75,2.5,0,1,1750,55,1,0,165,distressed,-1.0500000000000003,2,1,22
60,0,0,1,0.721263461995477,1.418311239509194,125.04478396811169,125.76608546195894,132.02757674937357,135.52739865791432,136.94573695854888,140.54432904865507,4.75,1.75,1.75,3.25,0,1,1750,55,1,0,165,irritable,0.0,0,1,23
53,0,0,1,0.6544305278748652,1.6671755864767874,146.04402552522356,146.71034429796487,150.02696165731095,156.5268077014498,158.19401034905195,162.5439238631584,1.75,4.75,2.75,1.75,1,1,1750,55,1,0,218,distressed,0.0,0,0,24
54,0,0,11,0.0,2.247440712365915,0.0,0.0,0.0,165.77635003931164,168.0238178128027,171.7934965533634,4.75,2.75,2.75,2.5,0,1,1750,55,1,0,218,hostile,-2.5999999999999988,2,0,24
51,0,0,1,0.6262160136036528,1.341554917628173,187.04288018138254,187.6756694885812,191.02599733045645,195.52549743102145,196.867078678393,203.54223290852224,1.75,2.75,4.75,2.5,0,1,1750,55,1,0,218,scared,0.0,0,1,25
0,0,1,0,0.9879614561809831,0.0,208.3086003181511,209.2966005375656,213.29145051288128,216.7916388436854,0.0,0.0,2.75,1.75,1.75,2.5,0,1,1750,55,1,0,218,enthusiastic,0.0,0,0,26
41,0,0,2,0.3131027042841197,1.2728737817922138,226.55804647931086,226.87456290797377,230.54102064325025,235.0409372657291,236.31383810864668,241.04102430015905,1.75,2.75,2.75,1.75,1,1,1750,55,1,0,259,jittery,0.0,0,0,26
51,0,0,1,0.5913642098335004,1.24348174288275,245.05727267740576,245.6569029639245,250.04027865645162,254.53987127680966,255.7833793494358,260.5404468742572,2.75,2.75,2.75,3.25,1,1,1750,55,1,0,310,excited,0.0,0,1,27
47,0,0,1,0.364524693276735,1.273470223620052,266.0565851785484,266.43941964857095,271.0394393958786,274.5393146952879,275.8128119800333,279.5394452469327,2.75,1.75,1.75,1.75,0,1,1750,55,1,0,310,upset,0.0,0,1,28
43,0,0,1,1.001485070669787,1.3248351648351218,283.55602494011805,284.55754877402114,288.5389376679891,292.0385105410396,293.3633727669999,297.0388111389441,2.75,1.75,1.75,2.5,1,1,1750,55,1,0,353,inspired,0.0,0,1,28
44,0,0,2,0.38255288804361953,0.0,301.8054239271544,302.2050128906035,305.7915872812712,0.0,0.0,0.0,1.75,2.75,1.75,2.5,1,1,1750,55,1,0,353,irritable,1.7500000000000009,1,1,29
0,0,1,0,0.6023601689489624,0.0,318.3051770858094,318.9209635954728,323.2876356256054,327.7874092629497,0.0,0.0,2.75,2.75,4.75,1.75,0,1,1750,55,1,0,353,ashamed,0.0,0,1,29
38,0,0,1,0.5847989614380822,0.0,339.80409390941827,340.4035841363295,343.78688376515333,0.0,0.0,0.0,1.75,4.75,1.75,1.75,1,1,1750,55,1,0,353,strong,0.2,1,0,29
40,0,0,1,0.36615055493621185,2.3021663527820238,357.55333894059345,357.93617450768875,361.53632407525924,366.0360421275893,368.3382351758057,372.05293960615086,1.75,2.75,2.75,1.75,1,1,1750,55,1,0,393,enthusiastic,0.0,0,0,29
