Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
71,0,0,1,0.7692936689591079,1.0192762069705168,4.782817110628002,5.566049286325779,8.765996552948764,12.265916648351777,13.285213699999986,17.28259348746451,1.75,1.75,1.75,3.25,0,3,250,55,1,0,1957,hostile,0.0,0,0,71
73,0,0,1,0.5424692019892063,1.00922322126371,22.782448488962018,23.32496120878659,27.7656059895171,32.265555340607534,33.27479940654848,38.28218793049291,2.75,2.75,2.75,1.75,1,3,250,55,1,0,2030,nervous,0.0,0,0,72
76,0,0,1,0.8755678803267983,1.0262862354547906,42.282032875347795,43.16525916333876,46.2652788743585,52.76506183372476,53.79136891385724,57.78177085409425,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2030,enthusiastic,0.0,0,1,73
78,0,0,1,0.28658944871676795,1.0132506323798225,61.78162750122419,62.081539624452034,65.76484461024302,69.26483930764971,70.27811041901123,75.28137791363815,1.75,1.75,2.75,2.5,0,3,250,55,1,0,2030,inspired,0.0,0,1,74
74,0,0,1,0.3297726723349115,1.0326584899457885,80.03124032048163,80.36449076269946,85.01440294078202,88.51432486466501,89.5470041992885,93.53110812134264,2.75,1.75,1.75,3.25,1,3,250,55,1,0,2104,distressed,0.0,0,0,75
71,0,0,1,0.3499272813310199,1.1807200629291401,99.03085012274596,99.38080958533374,104.01406832885323,107.51392223326229,108.69466350656512,113.53059322123772,2.75,1.75,2.75,1.75,1,3,250,55,1,0,2175,nervous,0.0,0,0,76
62,0,0,22,0.0,1.6526344198287006,0.0,0.0,0.0,116.76377421776715,118.41642911657709,122.78039803094634,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2237,ashamed,-3.4999999999999956,2,1,76
77,0,0,1,0.6671902215789487,1.1980288248978468,137.2800570193358,137.9632888659071,141.26331252644468,145.76312986124412,146.9611791651232,151.7797679365708,1.75,2.75,2.75,3.25,0,3,250,55,1,0,2237,interested,0.0,0,0,77
71,0,0,1,0.5722185794825236,1.0230948056159832,157.27968108374807,157.85193221018335,161.2628517493622,167.76267676377984,168.78579204837752,172.77938761263022,1.75,4.75,1.75,1.75,1,3,250,55,1,0,2308,proud,0.0,0,0,78
71,0,0,1,0.41033954516888116,1.1624550056662883,176.7792340202691,177.19584708198317,181.76241748524717,185.2623086906583,186.42478454100228,190.27894128054368,2.75,1.75,1.75,2.5,0,3,250,55,1,0,2308,scared,0.0,0,1,79
74,0,0,1,0.30762538530643724,1.6712933317876377,195.02884427965364,195.34542336820004,199.01207272525153,202.51195039990716,204.1832645763725,207.52873511936878,1.75,1.75,1.75,1.75,1,3,250,55,1,0,2382,nervous,0.0,0,1,80
77,0,0,1,0.48265887392653894,1.2023553754215754,211.52850546221998,212.01119688309927,215.51168819580562,222.01154795135244,223.2139238057557,227.02821930502387,1.75,4.75,1.75,2.5,1,3,250,55,1,0,2459,attentive,0.0,0,1,81
79,0,0,1,0.3467245149131486,0.9605801549164426,231.7780820775638,232.1248398708217,238.76123884672643,245.26111249872474,246.22171386401442,250.29446910251954,4.75,4.75,1.75,1.75,0,3,250,55,1,0,2459,ashamed,0.0,0,0,82
81,0,0,1,0.47776805432476976,0.975742280796112,254.2777154672267,254.76089253252212,258.27756699461133,262.7607382087699,263.73650096854635,270.7773689701744,1.75,2.75,4.75,2.5,1,3,250,55,1,0,2540,afraid,0.0,0,1,83
81,0,0,1,0.37942725408720435,1.0362496256184386,275.54383178564694,275.923291586686,279.52707193351944,286.0268717149065,287.0631421852022,291.0435430685784,1.75,4.75,1.75,1.75,0,3,250,55,1,0,2540,determined,0.0,0,0,84
80,0,0,1,0.4564761304673084,0.0,295.0434805345458,295.49998848057294,302.0265484395568,0.0,0.0,0.0,4.75,4.75,2.75,2.5,1,3,250,55,1,0,2540,interested,-1.6000000000000008,1,0,85
0,0,1,0,0.7707045245024347,0.0,317.54296472020087,318.32618482792714,322.5261225864515,326.0260339051483,0.0,0.0,2.75,1.75,2.75,2.5,0,3,250,55,1,0,2540,ashamed,0.0,0,0,86
85,0,0,1,0.6747092990299279,1.13162719038246,336.79261447476347,337.46735632074615,340.775852062764,344.27565513541595,345.40730280477965,352.2922869939084,1.75,1.75,4.75,1.75,0,3,250,55,1,0,2540,inspired,0.0,0,1,87
86,0,0,1,0.3399883928059353,0.0,356.29220361519856,356.6421246796963,361.27529967880946,0.0,0.0,0.0,2.75,1.75,4.75,3.25,0,3,250,55,1,0,2540,enthusiastic,-0.6,1,1,88
88,0,0,1,0.8158954196924242,1.326867582540217,376.54182740533906,377.35775573768024,380.5249472391961,384.02482454815527,385.3517133410696,392.0414607950015,1.75,1.75,4.75,1.75,1,3,250,55,1,0,2628,interested,0.0,0,1,89
86,0,0,1,0.44714539455162594,1.166927103236958,396.04133974959313,396.4885173254015,403.0244530009204,407.52433689241025,408.69128484032444,413.540986670012,4.75,2.75,2.75,1.75,1,3,250,55,1,0,2714,inspired,0.0,0,1,90
86,0,0,1,0.36734977478590736,0.0,417.5409186505376,417.92412025404155,421.52405969476786,0.0,0.0,0.0,1.75,4.75,1.75,3.25,0,3,250,55,1,0,2714,attentive,1.0000000000000002,1,0,91
