Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
58,0,0,1,0.4787821296013135,1.035878078384485,4.784058283181366,5.262873691128334,9.032951778215647,15.265952120872498,16.301850678238225,21.01535740759482,1.75,4.75,2.75,1.75,0,2,1750,55,0,1,1162,proud,0.0,0,1,35
59,0,0,2,0.4189988630505468,2.82577469975422,25.28355636528795,25.70258777529125,29.533236472627323,32.765701801894465,35.59149734632592,37.51559200164138,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1162,interested,0.0,0,1,36
51,0,0,1,1.4211623211604092,2.175083588985217,41.78319414330417,43.204389742809326,46.033001512884766,52.265157097557676,54.440261165525044,57.01498476327197,1.75,4.75,1.75,1.75,0,2,1750,55,0,1,1162,irritable,0.0,0,0,36
0,1,0,0,0.0,0.0,61.28257081430638,0.0,0.0,0.0,0.0,0.0,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,1162,enthusiastic,0.0,0,1,36
50,0,0,1,0.3702965539359866,1.1911903078826072,79.53245132310713,79.91471016207288,86.78219689004709,91.01451447809177,92.20572526495562,96.76458057766104,4.75,2.75,2.75,3.25,0,2,1750,55,0,1,1162,ashamed,0.0,0,0,36
0,0,1,0,0.3733987539271766,0.0,102.53209586650064,102.90552753307657,106.7820389093331,111.0141568273084,0.0,0.0,1.75,2.75,2.75,3.25,1,2,1750,55,0,1,1162,interested,0.0,0,0,37
49,0,0,1,0.6295893488813817,0.9772376121363777,122.5316687334589,123.16129062929394,126.78097619647542,130.01394545496441,130.99120354608203,135.76378080029644,1.75,1.75,2.75,2.5,1,2,1750,55,0,1,1211,determined,0.0,0,0,37
0,0,1,0,0.32362312676741567,0.0,140.78146988620665,141.1133979713377,148.03051989917003,151.26350268841452,0.0,0.0,4.75,1.75,1.75,2.5,1,2,1750,55,0,1,1211,strong,0.0,0,0,38
0,1,0,0,0.0,0.0,161.03097372802677,0.0,0.0,0.0,0.0,0.0,2.75,1.75,1.75,1.75,1,2,1750,55,0,1,1211,hostile,0.0,0,0,38
42,0,0,1,0.4651091182304299,1.4111060441882728,178.54719143569037,179.02959249386822,183.78051359091296,187.02910538666674,188.44023190983717,191.779566438021,2.75,1.75,1.75,2.5,1,2,1750,55,0,1,1253,hostile,0.0,0,0,38
38,0,0,11,0.0,1.294781041290662,0.0,0.0,0.0,196.02942098239873,197.32422250267064,203.7792903374684,1.75,1.75,4.75,3.25,1,2,1750,55,0,1,1291,scared,-7.499999999999981,2,0,38
0,1,0,0,0.0,0.0,216.04664124591181,0.0,0.0,0.0,0.0,0.0,1.75,1.75,4.75,3.25,1,2,1750,55,0,1,1291,active,0.0,0,0,38
35,0,0,1,0.5003340633838889,1.1689270951919752,237.0461983879386,237.54656536397215,241.2794027890177,247.5284242776861,248.6973722175553,255.27882242931173,1.75,4.75,4.75,1.75,1,2,1750,55,0,1,1326,alert,0.0,0,1,38
72,0,0,2,0.32936528688333055,1.401166058574745,259.5458522565823,259.8945873686371,263.77899339223677,268.0280496220348,269.4292361595908,275.7778743621802,1.75,2.75,4.75,2.5,0,2,1750,55,0,1,1326,active,0.0,0,0,39
32,0,0,1,0.6084345610606761,1.9834833357772368,280.794627631778,281.40308706017277,285.028676790841,288.2774763019788,290.2609804824333,293.0276078611496,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1326,upset,0.0,0,1,39
0,0,1,0,0.5930457036010921,0.0,297.29460111881053,297.91090801975224,304.52826117722725,310.77707495051254,0.0,0.0,4.75,4.75,1.75,1.75,1,2,1750,55,0,1,1326,attentive,0.0,0,0,39
73,0,0,2,2.167054365479089,1.4095342823629835,319.7943281266744,321.9772094535365,327.0279863566102,330.27678659914,331.6863413604842,335.02657842663666,4.75,1.75,1.75,3.25,0,2,1750,55,0,1,1326,irritable,0.0,0,0,40
