Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
40,0,0,1,1.32455538242084,0.9128310747582873,4.782947851211247,6.107541265609143,11.765803474879249,18.265505984368247,19.178362657572507,23.282759702633484,4.75,4.75,1.75,2.5,1,3,250,55,1,0,1398,scared,0.0,0,1,68
41,0,0,1,0.5967429268757769,1.2766760491067544,28.032228077765467,28.64847555768938,32.015088821121935,36.515026470621706,37.7917292152506,41.532085640697915,1.75,2.75,1.75,1.75,0,3,250,55,1,0,1398,inspired,0.0,0,0,68
61,0,0,2,0.8806841806353987,1.2610924465934659,45.53170093262452,46.41242277954461,52.51446293911886,56.01421627980744,57.27533505623069,61.03123668652279,4.75,1.75,1.75,3.25,1,3,250,55,1,0,1459,upset,0.0,0,0,69
60,0,0,2,0.6950815511636392,1.2401148858261877,66.53105182917352,67.23059372669832,70.51388441424024,74.01370138535094,75.25384296669927,79.03077189188207,1.75,1.75,1.75,2.5,0,3,250,55,1,0,1459,active,0.0,0,1,70
36,0,0,1,0.5641275811913147,1.2760507156408494,83.78059023433889,84.34475548181581,87.76345536600093,91.26328477064362,92.53936254749897,96.28019949234658,1.75,1.75,1.75,1.75,0,3,250,55,1,0,1459,active,0.0,0,1,70
54,0,0,2,0.3682197487623853,1.0761462344134998,100.27992961158725,100.66274925115431,105.26282180446378,108.76273019859673,109.83890276284001,116.77971586456351,2.75,1.75,4.75,1.75,0,3,250,55,1,0,1459,attentive,0.0,0,0,71
50,0,0,2,0.7942459081796187,1.484506906277602,120.77939222706846,121.57367543584132,125.76240071002758,132.26183809275517,133.7463716945549,137.27882302733815,2.75,4.75,1.75,2.5,0,3,250,55,1,0,1459,excited,0.0,0,0,72
37,0,0,1,1.1124634810739735,1.2187723643564823,142.0286534376337,143.14115531637617,146.011548190354,152.51116659066338,153.72996528485055,160.52815591355193,1.75,4.75,4.75,2.5,0,3,250,55,1,0,1459,nervous,0.0,0,0,72
52,0,0,2,0.9496068992930304,1.386770211162002,165.27782944194314,166.22747510459703,169.26081744614567,172.76057554083127,174.1473717161307,177.7940283213893,1.75,1.75,1.75,1.75,1,3,250,55,1,0,1511,proud,0.0,0,1,73
0,0,1,0,0.6862398479306648,0.0,181.7778113401846,182.47717185443526,186.77689966981688,193.26035447996583,0.0,0.0,2.75,4.75,1.75,1.75,0,3,250,55,1,0,1511,determined,0.0,0,0,74
