Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
32,0,0,2,0.975642900530147,1.5165939482649264,4.783290016788669,5.765959742126142,9.033058074886867,12.26616873668172,13.782788649272334,17.01576839234258,1.75,1.75,1.75,1.75,0,4,250,55,0,1,2859,upset,0.0,0,1,89
71,0,0,1,0.6099967782301974,1.3069477250319324,21.282595745287836,21.892630921465752,26.53268451768963,32.76543716431479,34.07241158506258,40.515225884166284,2.75,4.75,4.75,3.25,0,4,250,55,0,1,2859,distressed,0.0,0,1,90
67,0,0,1,1.152115489330754,2.019090729236268,46.28212546182658,47.44836481416678,53.53186718990219,57.764853515478535,59.78397057473558,62.5147563320952,4.75,2.75,1.75,3.25,1,4,250,55,0,1,2926,scared,0.0,0,1,91
66,0,0,1,0.7684343985656596,2.094419461398502,68.28138127299098,69.06443943930208,72.5315632975562,76.76427352358951,78.85871931500878,82.51416829492155,1.75,2.75,2.75,1.75,0,4,250,55,0,1,2926,inspired,0.0,0,0,92
66,0,0,1,0.7512909939250676,1.3785445421690383,86.7811177899166,87.54739824634635,92.03096483808258,95.26379501199517,96.6423666155788,100.01373915212207,2.75,1.75,1.75,1.75,0,4,250,55,0,1,2926,active,0.0,0,1,93
64,0,0,1,0.2854328052344499,0.0,104.28071314866429,104.58014767485656,111.53050461122803,0.0,0.0,0.0,4.75,2.75,2.75,2.5,1,4,250,55,0,1,2926,upset,-7.499999999999981,1,1,94
63,0,0,1,0.9968491739491583,2.8607383157795994,124.78012236878021,125.79628424868497,130.02977559872488,133.26283945158866,136.12360409738903,138.0127733522604,2.75,1.75,1.75,3.25,1,4,250,55,0,1,2989,alert,0.0,0,1,95
63,0,0,1,0.695697345165172,2.07978289433413,143.77969158035376,144.4754265920783,148.02971745325704,152.26244779250192,154.3422577482488,158.0123590200983,1.75,2.75,2.75,2.5,0,4,250,55,0,1,2989,strong,0.0,0,0,96
66,0,0,1,0.6548795931721543,1.086015430124462,163.02914038692688,163.69552510293397,170.27925000393043,173.51193316855097,174.59797456300294,178.26183415669402,4.75,1.75,1.75,2.5,1,4,250,55,0,1,3055,excited,0.0,0,1,97
67,0,0,1,0.6189054682708957,1.9779815185193002,183.27875668170054,183.89770054791916,187.52888531483222,193.76163832715065,195.7396469070809,199.51172545392728,1.75,4.75,2.75,3.25,0,4,250,55,0,1,3055,determined,0.0,0,1,98
