Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
87,0,0,1,0.8310153770989928,1.3338745615778862,4.782921030776379,5.613970051793331,10.016147252114479,13.265963581921369,14.599859353795182,21.01577936318654,2.75,1.75,4.75,1.75,0,2,1750,55,0,1,1231,attentive,0.0,0,1,46
81,0,0,1,0.528167090324132,1.2170281376520506,25.282456415583965,25.810656784131425,32.51560510963327,35.765528953699686,36.98257830164766,41.51527781282357,4.75,1.75,2.75,1.75,1,2,1750,55,0,1,1312,active,0.0,0,0,47
54,0,0,22,0.0,1.290070546176139,0.0,0.0,0.0,45.015184012117516,46.30527540289495,50.76506854399713,4.75,2.75,2.75,1.75,1,2,1750,55,0,1,1366,irritable,5.299999999999989,2,0,47
54,0,0,2,0.9754234836736941,1.2682484427800773,65.5314718738673,66.51466088576399,69.76475368080901,73.01454624045664,74.28281552783801,77.764557302723,1.75,1.75,1.75,3.25,1,2,1750,55,0,1,1420,distressed,0.0,0,1,47
83,0,0,1,0.7375854857214108,1.6733541267376495,83.53099244803752,84.28097388902825,88.76422415479692,93.01402768528715,94.68740338801535,98.7638961265975,2.75,2.75,2.75,2.5,0,2,1750,55,0,1,1420,nervous,0.0,0,0,48
81,0,0,1,0.4595217955907174,1.1717097802502394,103.7805743675035,104.24013017270636,108.0137581682493,112.2635905886259,113.4353230419515,120.01343343130293,1.75,2.75,4.75,2.5,0,2,1750,55,0,1,1420,guilty,0.0,0,1,49
80,0,0,1,0.5707350574380143,1.205819227572647,125.03003743617228,125.60080650322288,132.27982743595658,135.5130031914182,136.7188513088763,140.262971101703,4.75,1.75,1.75,2.5,1,2,1750,55,0,1,1500,upset,0.0,0,1,50
80,0,0,1,0.6169574122850463,1.8317621257983774,145.27954511960206,145.89653617580552,150.52938448817895,153.76261070951705,155.59439404561135,158.51244331274074,2.75,1.75,1.75,1.75,1,2,1750,55,0,1,1580,upset,0.0,0,0,51
79,0,0,1,0.9601165981171107,1.2458130692725717,162.77911487971733,163.73926475605776,167.02902921572013,170.26220423979157,171.50803851936053,178.0119618755898,1.75,1.75,4.75,2.5,0,2,1750,55,0,1,1580,guilty,0.0,0,1,52
54,0,0,2,0.6121854613656978,1.2361042390971306,183.02857758269192,183.64515430673237,187.27855408680352,191.51163659010126,192.74776715922098,196.26160852302837,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,1634,attentive,0.0,0,1,52
74,0,0,1,0.402260944421414,1.1231118722439533,200.52815429100747,200.93044851365175,205.7781194585814,209.01120379035274,210.134336507198,214.76108027694772,2.75,1.75,2.75,3.25,0,2,1750,55,0,1,1634,scared,0.0,0,0,53
48,0,0,22,0.0,1.4921772405477896,0.0,0.0,0.0,219.76095703781402,221.2531551229631,224.5108404726093,1.75,4.75,1.75,3.25,0,2,1750,55,0,1,1634,distressed,-0.49999999999999994,2,0,53
70,0,0,1,0.9535662735816004,1.3623808337915762,239.77719900487136,240.74377633230824,244.02711736351603,250.2602485042171,251.6226501826095,256.0267381380504,1.75,4.75,2.75,2.5,1,2,1750,55,0,1,1704,attentive,0.0,0,0,54
70,0,0,1,0.7311664456042308,1.2747954760634457,261.04334835973077,261.7745488149476,266.27663162945146,269.52646770677575,270.80128402744003,274.2763339539174,2.75,1.75,1.75,1.75,0,2,1750,55,0,1,1704,inspired,0.0,0,1,55
55,0,0,2,1.0681146716374315,1.187968203571927,278.5429345761104,279.6262453277923,282.77624088460107,287.0259815155928,288.213970563766,291.7759519857409,1.75,2.75,1.75,3.25,1,2,1750,55,0,1,1759,afraid,0.0,0,1,55
72,0,0,1,0.7052364929722899,1.4370257167529417,297.5424679495968,298.2591181417147,304.77569453663,308.025471371403,309.4625182984514,312.77541185458085,4.75,1.75,1.75,1.75,1,2,1750,55,0,1,1831,alert,0.0,0,0,56
68,0,0,1,0.4602992626496416,1.344409861909753,317.0420007745415,317.50233331541403,321.2752551543763,327.52500017370494,328.8694312459111,333.27493626854584,1.75,4.75,2.75,2.5,1,2,1750,55,0,1,1899,alert,0.0,0,1,57
57,0,0,2,0.584417892566762,1.098393100656267,338.2915311310462,338.89138755928343,345.524728828193,349.7745016403237,350.87291595127635,357.524357648012,4.75,2.75,4.75,1.75,0,2,1750,55,0,1,1899,distressed,0.0,0,1,57
67,0,0,1,0.5796203430145397,1.4884888432011394,361.7909110955811,362.3741551079693,367.0242060675341,373.27393755615685,374.76244724395974,381.0237233504513,2.75,4.75,4.75,1.75,0,2,1750,55,0,1,1899,enthusiastic,0.0,0,1,58
62,0,0,11,0.0,1.3666020484024557,0.0,0.0,0.0,384.52363028113496,385.89025244274944,389.27351993274124,1.75,1.75,1.75,1.75,1,2,1750,55,0,1,1961,active,1.5500000000000007,2,1,58
60,0,0,1,0.6079671723127831,1.2536795292485294,400.0400523528615,400.65656690879314,404.27324931861904,407.523068939679,408.7767693135288,412.27295639711656,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,1961,distressed,0.0,0,0,59
50,0,0,2,0.4450490597805583,1.4467038285683884,416.5396557568947,416.98962231410906,421.78948305754466,425.0227557221174,426.4694803952866,432.77247532566025,2.75,1.75,4.75,1.75,0,2,1750,55,0,1,1961,scared,0.0,0,0,59
53,0,0,1,0.48819445891967916,1.107172334752704,437.0390909413386,437.52731904417624,441.28900893428863,447.5221598225062,448.6293537332499,455.2720070535206,1.75,4.75,4.75,3.25,1,2,1750,55,0,1,2014,proud,0.0,0,1,60
46,0,0,2,0.5722344059527131,1.322091145030754,461.03851168083884,461.6107797307095,465.28844466727423,469.52160872050354,470.84372071013513,474.27146801944446,1.75,2.75,1.75,2.5,1,2,1750,55,0,1,2060,afraid,0.0,0,0,60
47,0,0,2,0.8534525790805674,1.3541907339531463,479.28812139310685,480.1546420744253,484.5380207356243,487.77113066602897,489.12534261027804,492.5210279972248,2.75,1.75,1.75,3.25,1,2,1750,55,0,1,2107,enthusiastic,0.0,0,1,60
50,0,0,1,0.6375548039309251,1.6884865758938759,498.2876101518327,498.9251985996816,505.5374582970835,508.7706223503128,510.459129770808,514.5205493027847,4.75,1.75,2.75,2.5,0,2,1750,55,0,1,2107,distressed,0.0,0,0,61
52,0,0,1,0.48770954766860086,1.2205607490304828,519.5371046702512,520.0248478618373,523.7870208347276,528.0201720886398,529.240753682272,532.7867081657078,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,2107,determined,0.0,0,1,62
45,0,0,2,0.7156832951732213,1.040961104339658,537.0366762588401,537.7532533120061,542.2865759670522,548.5363279345815,549.5773098835225,554.2861916218599,2.75,4.75,2.75,2.5,1,2,1750,55,0,1,2152,attentive,0.0,0,1,62
49,0,0,1,0.6261937648309868,0.0,559.3028047690982,559.936053151539,563.5360748738076,0.0,0.0,0.0,1.75,2.75,1.75,1.75,0,2,1750,55,0,1,2152,hostile,-0.39999999999999997,1,1,63
49,0,0,1,1.2862355052311614,1.3592011178557186,575.052432217562,576.352326422068,580.2856730666904,584.5354572153587,585.8946791778158,589.285354546555,2.75,2.75,1.75,2.5,0,2,1750,55,0,1,2152,proud,0.0,0,1,64
47,0,0,2,0.6323747376595747,1.4762874375437605,594.3019695222674,594.9353144481242,598.5352293875235,602.7850193873078,604.2613280351475,607.534910135998,1.75,2.75,1.75,2.5,1,2,1750,55,0,1,2199,attentive,0.0,0,1,65
44,0,0,2,0.47448785363121715,1.3202948523708073,612.5515214547627,613.0347633095521,616.7847831484928,620.0346045980264,621.3549202949985,625.7844712108626,1.75,1.75,2.75,1.75,0,2,1750,55,0,1,2199,ashamed,0.0,0,0,65
43,0,0,1,1.0676619415244204,1.3996070975504153,630.0511563085452,631.134332118861,634.2843499830501,637.5341761866152,638.9338044944616,642.2840811974015,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,2199,active,0.0,0,0,66
43,0,0,2,0.5677787810000154,1.2527225060625824,646.5507063211435,647.1185191117565,650.7839636265362,654.0337828819015,655.2865265982596,658.7836732648971,1.75,1.75,1.75,1.75,0,2,1750,55,0,1,2199,scared,0.0,0,0,67
42,0,0,1,1.158974094549194,1.8377295328873515,663.0503623852219,664.209369757994,667.283614936583,671.5333592245224,673.3711099677053,676.2832525330759,1.75,2.75,1.75,1.75,1,2,1750,55,0,1,2241,proud,0.0,0,1,68
0,1,0,0,0.0,0.0,680.5499387278428,0.0,684.7832007872676,0.0,0.0,0.0,1.75,1.75,4.75,1.75,1,2,1750,55,0,1,2241,distressed,1.7500000000000009,1,0,68
44,0,0,1,1.4370304707845207,0.0,698.2995109563976,699.7365750711001,705.5493013218766,0.0,0.0,0.0,4.75,4.75,2.75,3.25,0,2,1750,55,0,1,2241,active,0.7000000000000001,1,0,68
41,0,0,2,0.481287947688088,1.5151070333708958,721.5488921094407,722.0302137010467,726.7989340729141,733.0318863888774,734.5470146325442,738.7817548301878,2.75,4.75,2.75,1.75,1,2,1750,55,0,1,2282,upset,0.0,0,0,68
39,0,0,1,0.47143905641996753,1.3001611616805349,743.048391656162,743.5198658192785,748.2983330535767,751.5314389613391,752.8316213333155,757.2813125223756,2.75,1.75,2.75,2.5,1,2,1750,55,0,1,2321,inspired,0.0,0,0,68
38,0,0,2,0.4425019957789118,1.2822505294348048,762.2979604106167,762.740495684619,769.5477756433393,772.7809228746096,774.0631942486452,777.5308231313638,4.75,1.75,1.75,3.25,0,2,1750,55,0,1,2321,determined,0.0,0,0,69
