Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
68,0,0,1,0.40393666233921977,0.9922294344587499,4.783092282094003,5.199169881699163,12.032707026750359,16.265460861933207,17.257716626136244,22.0152401674859,4.75,2.75,2.75,2.5,1,4,250,55,0,1,2704,alert,0.0,0,0,86
35,0,0,2,0.8471521822602881,1.3753999744012617,27.032151542301108,27.898353659651548,31.282241685103145,34.51481121208235,35.89023715053645,39.26473350276956,1.75,1.75,1.75,1.75,1,4,250,55,0,1,2739,alert,0.0,0,0,86
67,0,0,1,0.3965124060632661,2.5163653983290715,43.531556928927785,43.93145855808052,48.781493481559664,52.01425463056057,54.53064672432356,57.76407855040088,2.75,1.75,2.75,2.5,1,4,250,55,0,1,2806,ashamed,0.0,0,1,87
66,0,0,1,0.2994112376809426,1.7353228136253165,62.780966520999755,63.08041579053224,68.03052568064231,74.26375601104337,75.99910588579496,80.01328043005196,2.75,4.75,2.75,1.75,0,4,250,55,0,1,2806,ashamed,0.0,0,0,88
0,0,1,0,0.0,0.0,0.0,0.0,0.0,83.51309209924875,0.0,0.0,2.75,4.75,1.75,2.5,0,4,250,55,0,1,2806,afraid,0.0,2,1,88
64,0,0,1,0.37657969318570395,1.9157250735952402,93.27983031943131,93.66260262200376,98.54621381945799,101.76259786802166,103.67834963705172,107.51242398200793,2.75,1.75,2.75,3.25,0,4,250,55,0,1,2806,jittery,0.0,0,0,89
63,0,0,1,0.8388612385952001,1.2058942056273736,113.27912855862905,114.12862884203969,120.5288270464971,123.76174617395918,124.9676663436394,128.51166553911935,4.75,1.75,1.75,1.75,0,4,250,55,0,1,2806,hostile,0.0,0,0,90
63,0,0,1,0.7068548755732991,1.382847634893551,132.7784165584826,133.48531019729035,137.0283454316068,141.26124371468813,142.64411731363452,149.01094037410166,1.75,2.75,4.75,3.25,1,4,250,55,0,1,2869,irritable,0.0,0,0,91
66,0,0,1,0.3690263480275462,1.4690833958056828,154.7777151633727,155.14678027463378,159.02791391636674,163.26043590353038,164.72954562907944,168.0268632864636,1.75,2.75,1.75,3.25,1,4,250,55,0,1,2935,ashamed,0.0,0,1,92
67,0,0,1,0.6108610191804473,1.3437326068269613,173.77729279040432,174.39315390100728,181.04355414967722,185.27619498637796,186.61995502002173,193.0259720977856,4.75,2.75,4.75,1.75,0,4,250,55,0,1,2935,irritable,0.0,0,0,93
