Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
53,0,0,2,0.8113095906364833,1.7311519317349848,4.782955709448743,5.594298944125512,10.016190829000152,13.266011729336697,14.997184505748919,19.01595824628248,2.75,1.75,2.75,2.5,1,2,1750,55,0,1,961,strong,0.0,0,0,34
56,0,0,2,0.4973861871462759,1.2873226693914148,24.03253744453741,24.532549329660924,31.265760861814215,35.515612114926626,36.80295562899528,40.26545221430797,4.75,2.75,1.75,1.75,1,2,1750,55,0,1,1017,active,0.0,0,0,34
57,0,0,2,0.7337008335312021,1.3953522220240302,44.53209294093176,45.28199996269905,49.76535512199416,54.01521771168609,55.410590778387814,58.765065856381625,2.75,2.75,1.75,2.5,1,2,1750,55,0,1,1074,active,0.0,0,0,35
56,0,0,2,0.7496612739901138,2.0024735684005464,63.781695155002126,64.53138970733698,68.01495916454542,71.26479761829432,73.26729166567611,79.01464027754855,1.75,1.75,4.75,3.25,0,2,1750,55,0,1,1074,jittery,0.0,0,0,36
52,0,0,1,0.7618265203541341,1.326673763609051,84.78129179220696,85.54782482132987,89.01451996353262,92.26441217460797,93.5911075142867,98.01424276589114,1.75,1.75,2.75,3.25,0,2,1750,55,0,1,1074,nervous,0.0,0,1,36
56,0,0,2,0.6849871878371232,1.4376724028538774,103.78094730648354,104.46596740696941,108.0141696266719,112.26399308688087,113.70168633441244,117.01384379144929,1.75,2.75,1.75,3.25,0,2,1750,55,0,1,1074,interested,0.0,0,1,37
61,0,0,2,1.015181873468464,1.4091671234818932,122.78045727371364,123.79702294121307,130.03036264984848,133.26348184373728,134.67266944620087,138.01339691081876,4.75,1.75,1.75,2.5,1,2,1750,55,0,1,1135,enthusiastic,0.0,0,1,38
65,0,0,2,0.9682579444734074,1.5260275054661179,143.02996330971064,143.9982457558226,150.2799308541821,153.51311331349552,155.03916166363933,159.26295304718087,4.75,1.75,2.75,1.75,0,2,1750,55,0,1,1135,proud,0.0,0,0,39
68,0,0,2,0.754349497954081,1.3332636072773312,163.5296478968271,164.29616190975275,167.779460386153,171.01275401708017,172.3460381033392,178.7625356050862,1.75,1.75,4.75,1.75,0,2,1750,55,0,1,1135,excited,0.0,0,0,40
73,0,0,22,0.0,1.728252693077593,0.0,0.0,0.0,182.26250177819747,183.9907749502563,190.01231152480295,4.75,1.75,4.75,1.75,0,2,1750,55,0,1,1135,proud,-3.049999999999997,2,0,40
74,0,0,2,0.817760469788027,1.3445881183142774,203.778683647643,204.59646825337313,208.02867349957614,211.26184608509539,212.60645541378335,217.01178492242298,1.75,1.75,2.75,1.75,0,2,1750,55,0,1,1135,alert,0.0,0,1,41
37,0,0,1,1.121824340805233,1.139631546554483,221.27838139981895,222.40023828757694,228.52835150416286,231.76141328376434,232.90106567499652,236.51138759361356,4.75,1.75,1.75,1.75,1,2,1750,55,0,1,1172,strong,0.0,0,0,41
71,0,0,2,0.6898897097144072,1.3166288232155239,240.77796615190073,241.47786788935946,245.0279841624333,251.26101266369005,252.57766196588727,257.01089774369166,1.75,4.75,2.75,1.75,1,2,1750,55,0,1,1243,jittery,0.0,0,0,42
35,0,0,1,0.6471281336957873,0.0,261.27758125675837,261.9247423031029,265.5274544516369,0.0,0.0,0.0,1.75,2.75,2.75,3.25,0,2,1750,55,0,1,1243,inspired,1.4500000000000006,1,0,42
71,0,0,22,0.0,1.5821483256054307,0.0,0.0,0.0,278.7772252516079,280.359394787587,283.5269966001233,1.75,1.75,1.75,1.75,1,2,1750,55,0,1,1314,inspired,-1.7500000000000009,2,1,42
70,0,0,2,0.8026349135184319,1.3716456068377738,294.2935109787454,295.09617807352015,298.52683935080177,302.77658308926175,304.1482495407772,307.5265508165812,1.75,2.75,1.75,3.25,1,2,1750,55,0,1,1384,inspired,0.0,0,1,43
