Npoints,lapse1,lapse2,deckchoice,RT1,RT2,choice_onset,press1_onset,info_onset,partner_onset,press2_onset,aff_onset,fix1_list,fix2_list,fix3_list,fix4_list,soc_win,block,duration,frequency,stimaff,stiminf,point_total,word,rating,is_catch,partner,highval_count
78,0,0,1,0.529106194466749,1.5978268223211671,4.815885122110785,5.348821237796301,8.796450274106519,12.282082675539868,13.87993619357826,17.299106132298675,1.75,1.75,1.75,1.75,0,1,1750,55,1,0,0,scared,0.0,0,0,16
77,0,0,1,0.5297980889522478,0.0,21.29897557926961,21.832274829851258,28.285014816123066,0.0,0.0,0.0,4.75,2.75,2.75,1.75,0,1,1750,55,1,0,0,active,3.5499999999999954,1,1,17
76,0,0,1,0.5570076075480301,2.0169481236384854,41.04829840399839,41.614631227918835,45.03135320591787,51.531154450816075,53.548131830035345,56.53150515209063,1.75,4.75,1.75,1.75,0,1,1750,55,1,0,0,alert,0.0,0,0,18
73,0,0,1,0.5301352595208755,1.153227932789605,60.5478648728606,61.07803853033124,65.53078400202435,69.03066423699056,70.18391959688734,75.03124386318473,2.75,1.75,2.75,1.75,1,1,1750,55,1,0,73,alert,0.0,0,0,19
76,0,0,1,0.6782171356519484,1.2782469032051722,79.0474448724292,79.72570040603091,84.0304642019571,90.53018353122889,91.80845713015174,95.53041428462234,2.75,4.75,1.75,1.75,1,1,1750,55,1,0,149,active,0.0,0,0,20
76,0,0,11,0.0,2.270735898535804,0.0,0.0,0.0,98.79656766212429,101.06732989068269,104.79696700080194,4.75,2.75,2.75,1.75,1,1,1750,55,1,0,225,enthusiastic,3.2999999999999963,2,0,20
81,0,0,1,0.6124253571283589,1.7385121562422228,119.29644862848,119.91267574833023,126.27933594219962,130.7791145140227,132.51765300028774,138.7960132688686,4.75,2.75,4.75,2.5,1,1,1750,55,1,0,306,alert,0.0,0,1,21
82,0,0,1,0.5725265960656998,1.4947235731594901,143.54587147072561,144.11843573335136,148.52874013401242,152.02855344683758,153.52330298432526,157.04560103945073,2.75,1.75,1.75,2.5,0,1,1750,55,1,0,306,nervous,0.0,0,0,22
82,0,0,1,0.5896359910930187,1.2309428232586015,161.79549288522549,162.385166542879,168.77825001161068,173.27805198789838,174.50902114117957,179.2950962892587,4.75,2.75,2.75,1.75,0,1,1750,55,1,0,306,upset,0.0,0,0,23
77,0,0,1,0.6529037443851848,1.3221094297684886,183.29489113449836,183.94783217974918,188.2779269202906,192.77753288418694,194.0996682782834,198.7948280521523,2.75,2.75,2.75,2.5,1,1,1750,55,1,0,383,strong,0.0,0,1,24
78,0,0,1,0.6530829348175757,1.4250360483608802,203.54432092494426,204.21076671197625,207.52738742909628,211.02725815599865,212.45232126577184,216.04414667139145,1.75,1.75,1.75,1.75,1,1,1750,55,1,0,461,upset,0.0,0,1,25
79,0,0,1,0.5951938200510085,1.466118929055483,220.04408267480835,220.639313795725,227.0277642775461,231.52677196481568,232.99291685819912,236.54385429843092,4.75,2.75,1.75,2.5,0,1,1750,55,1,0,461,active,0.0,0,1,26
82,0,0,1,0.4902061457930813,1.030873414393227,241.2935537887622,241.78379686972585,245.29308862502785,248.79288840714685,249.8237874201734,256.79335686213403,1.75,1.75,4.75,3.25,0,1,1750,55,1,0,461,upset,0.0,0,1,27
80,0,0,1,0.5606821084936655,1.0930268957527005,262.30980965222057,262.875883929946,266.29265637382196,270.7923226773537,271.88537553743413,275.7928130740265,1.75,2.75,1.75,1.75,0,1,1750,55,1,0,461,upset,0.0,0,0,28
