onset	duration	trial_type	choice_RT	partner_RT	points	trialn
4.783290016788669	0.9756429005301469	partner-social_choice-choice_pentagon	0.9756429005301469			1
9.033058074886867	1.5	partner-social_feedback-informative			32.0	2
12.26616873668172	1.5165939482649264	partner-social_feedback-partner		1.5165939482649264		3
17.01576839234258	1.5	partner-social_feedback-affective				4
21.28259574528784	0.6099967782301974	partner-social_choice-choice_pentagon	0.6099967782301974			5
26.532684517689628	1.5	partner-social_feedback-informative			71.0	6
32.76543716431479	1.3069477250319324	partner-social_feedback-partner		1.3069477250319324		7
40.51522588416629	1.5	partner-social_feedback-affective				8
46.28212546182658	1.1521154893307541	partner-social_choice-choice_pentagon	1.1521154893307541			9
53.531867189902194	1.5	partner-social_feedback-informative			67.0	10
57.764853515478535	2.019090729236268	partner-social_feedback-partner		2.019090729236268		11
62.5147563320952	1.5	partner-social_feedback-affective				12
68.28138127299098	0.7684343985656596	partner-non_social_choice-choice_pentagon	0.7684343985656596			13
72.5315632975562	1.5	partner-non_social_feedback-informative			66.0	14
76.76427352358951	2.094419461398502	partner-non_social_feedback-partner		2.094419461398502		15
82.51416829492155	1.5	partner-non_social_feedback-affective				16
86.78111778991659	0.7512909939250676	partner-social_choice-choice_pentagon	0.7512909939250676			17
92.03096483808258	1.5	partner-social_feedback-informative			66.0	18
95.26379501199516	1.3785445421690383	partner-social_feedback-partner		1.3785445421690383		19
100.01373915212208	1.5	partner-social_feedback-affective				20
104.28071314866429	0.2854328052344499	partner-social_choice-choice_pentagon	0.2854328052344499			21
111.53050461122804	1.5	partner-social_feedback-informative			64.0	22
0.0	0.0	partner-social_feedback-partner		0.0		23
0.0	1.5	partner-social_feedback-affective				24
124.78012236878021	0.9968491739491584	partner-social_choice-choice_pentagon	0.9968491739491584			25
130.02977559872488	1.5	partner-social_feedback-informative			63.0	26
133.26283945158866	2.8607383157796	partner-social_feedback-partner		2.8607383157796		27
138.0127733522604	1.5	partner-social_feedback-affective				28
143.77969158035376	0.6956973451651721	partner-non_social_choice-choice_pentagon	0.6956973451651721			29
148.02971745325704	1.5	partner-non_social_feedback-informative			63.0	30
152.26244779250192	2.07978289433413	partner-non_social_feedback-partner		2.07978289433413		31
158.0123590200983	1.5	partner-non_social_feedback-affective				32
163.02914038692688	0.6548795931721543	partner-social_choice-choice_pentagon	0.6548795931721543			33
170.27925000393043	1.5	partner-social_feedback-informative			66.0	34
173.511933168551	1.086015430124462	partner-social_feedback-partner		1.086015430124462		35
178.26183415669402	1.5	partner-social_feedback-affective				36
183.27875668170051	0.6189054682708957	partner-social_choice-choice_pentagon	0.6189054682708957			37
187.52888531483228	1.5	partner-social_feedback-informative			67.0	38
193.76163832715062	1.9779815185193	partner-social_feedback-partner		1.9779815185193		39
199.51172545392726	1.5	partner-social_feedback-affective				40
205.27837672484384	0.6770165597554296	partner-non_social_choice-choice_pentagon	0.6770165597554296			41
209.54496454772016	1.5	partner-non_social_feedback-informative			69.0	42
212.7609471640553	1.755169552547159	partner-non_social_feedback-partner		1.755169552547159		43
220.5273055134694	1.5	partner-non_social_feedback-affective				44
226.29452873099038	0.5635838964117283	partner-non_social_choice-choice_pentagon	0.5635838964117283			45
231.52791220107608	1.5	partner-non_social_feedback-informative			65.0	46
234.77702127721747	1.3887488887448851	partner-non_social_feedback-partner		1.3887488887448851		47
240.52711388941498	1.5	partner-non_social_feedback-affective				48
245.5439987478603	0.8637275047440198	partner-social_choice-choice_pentagon	0.8637275047440198			49
249.79407545233695	1.5	partner-social_feedback-informative			48.0	50
253.02662294420043	2.351853213049253	partner-social_feedback-partner		2.351853213049253		51
260.776473466467	1.5	partner-social_feedback-affective				52
265.04354729768056	0.7978984253550152	partner-social_choice-choice_pentagon	0.7978984253550152			53
269.2937545551849	1.5	partner-social_feedback-informative			71.0	54
272.52614955233366	2.8560691250877426	partner-social_feedback-partner		2.8560691250877426		55
277.2759404663557	1.5	partner-social_feedback-affective				56
281.543169717841	0.704000444684425	partner-social_choice-choice_pentagon	0.704000444684425			57
286.7930098178058	1.5	partner-social_feedback-informative			69.0	58
291.0256867656153	1.4392092801626861	partner-social_feedback-partner		1.4392092801626861		59
295.77577608656065	1.5	partner-social_feedback-affective				60
300.79245761871965	0.6273416806834575	partner-non_social_choice-choice_pentagon	0.6273416806834575			61
