onset	duration	trial_type	choice_RT	partner_RT	points	trialn
4.782959553358296	1.2934883770255965	partner-social_choice-choice_pentagon	1.2934883770255965			1
9.016128118027837	1.5	partner-social_feedback-informative			55.0	2
0.0	0.0	partner-social_feedback-partner		0.0		3
0.0	1.5	partner-social_feedback-affective				4
24.032265744049937	1.2937564293240484	partner-social_choice-choice_pentagon	1.2937564293240484			5
29.26550342452356	1.5	partner-social_feedback-informative			58.0	6
35.51513361840239	1.0296744499351007	partner-social_feedback-partner		1.0296744499351007		7
43.264847007230856	1.5	partner-social_feedback-affective				8
48.28149879632451	0.26497024546370085	partner-non_social_choice-choice_pentagon	0.26497024546370085			9
52.51482278013009	1.5	partner-non_social_feedback-informative			57.0	10
58.76437654436336	1.05789161691132	partner-non_social_feedback-partner		1.05789161691132		11
64.51430715429024	1.5	partner-non_social_feedback-affective				12
70.28077033769091	0.9129762545157972	partner-non_social_choice-choice_pentagon	0.9129762545157972			13
75.51404349029691	1.5	partner-non_social_feedback-informative			49.0	14
79.76370732784767	1.2418877610539312	partner-non_social_feedback-partner		1.2418877610539312		15
84.51358162119345	1.5	partner-non_social_feedback-affective				16
88.7801711512095	0.24530771343347624	partner-non_social_choice-choice_pentagon	0.24530771343347624			17
96.01330278097862	1.5	partner-non_social_feedback-informative			54.0	18
100.26318676516462	1.0601219729380773	partner-non_social_feedback-partner		1.0601219729380773		19
106.01285663663477	1.5	partner-non_social_feedback-affective				20
110.27956940488365	0.2982021480020194	partner-social_choice-choice_pentagon	0.2982021480020194			21
115.51269298942681	1.5	partner-social_feedback-informative			47.0	22
118.76242228586081	1.3703155301018342	partner-social_feedback-partner		1.3703155301018342		23
123.5122958478223	1.5	partner-social_feedback-affective				24
127.77890951351607	0.5005253166800685	partner-non_social_choice-choice_pentagon	0.5005253166800685			25
133.0287766758663	1.5	partner-non_social_feedback-informative			61.0	26
137.26189148379922	1.2632507612793231	partner-non_social_feedback-partner		1.2632507612793231		27
