onset	duration	trial_type	choice_RT	partner_RT	points	trialn
4.815819297053167	1.1073800493759336	partner-non_social_choice-choice_pentagon	1.1073800493759336			1
8.796054958071181	1.5	partner-non_social_feedback-informative			53.0	2
13.281722831896332	1.818438037229498	partner-non_social_feedback-partner		1.818438037229498		3
18.298672784007064	1.5	partner-non_social_feedback-affective				4
22.298625609384548	0.8603046017924498	partner-non_social_choice-choice_pentagon	0.8603046017924498			5
29.281290946384612	1.5	partner-non_social_feedback-informative			54.0	6
32.78118727191941	1.7035967176707345	partner-non_social_feedback-partner		1.7035967176707345		7
40.78150615775121	1.5	partner-non_social_feedback-affective				8
45.54786743272415	0.6615326779356109	partner-social_choice-choice_pentagon	0.6615326779356109			9
52.534452651852924	1.5	partner-social_feedback-informative			57.0	10
0.0	0.0	partner-social_feedback-partner		0.0		11
0.0	1.5	partner-social_feedback-affective				12
64.29738846401233	1.1638100420514093	partner-non_social_choice-choice_pentagon	1.1638100420514093			13
69.28041803299311	1.5	partner-non_social_feedback-informative			56.0	14
73.78021306107985	1.3279060574059258	partner-non_social_feedback-partner		1.3279060574059258		15
81.78049501174064	1.5	partner-non_social_feedback-affective				16
85.79711474148462	0.9916394864030736	partner-non_social_choice-choice_pentagon	0.9916394864030736			17
92.77983639547709	1.5	partner-non_social_feedback-informative			68.0	18
97.27956267294941	1.7409952236594108	partner-non_social_feedback-partner		1.7409952236594108		19
105.2802922339961	1.5	partner-non_social_feedback-affective				20
110.7962421937882	0.7450891764947299	partner-social_choice-choice_pentagon	0.7450891764947299			21
114.77917009962583	1.5	partner-social_feedback-informative			71.0	22
118.27916369996638	1.2460368744650625	partner-social_feedback-partner		1.2460368744650625		23
126.29598895016716	1.5	partner-social_feedback-affective				24
131.7958512660898	0.5240665549827099	partner-social_choice-choice_pentagon	0.5240665549827099			25
135.77864898459302	1.5	partner-social_feedback-informative			72.0	26
140.27851898010522	1.3472608182564727	partner-social_feedback-partner		1.3472608182564727		27
146.29556218438117	1.5	partner-social_feedback-affective				28
150.29535117850537	3.0	partner-social_choice-choice_star_lapse	0.5623105472586758			29
155.27817412994773	1.5	partner-social_feedback-informative_lapse			0.0	30
158.7780470510188	3.0	partner-social_feedback-partner_lapse		0.0		31
0.0	1.5	partner-social_feedback-affective_lapse				32
169.2949708559554	0.4744183716284169	partner-non_social_choice-choice_pentagon	0.4744183716284169			33
173.2777469984685	1.5	partner-non_social_feedback-informative			71.0	34
179.77763930136098	1.1545908771586255	partner-non_social_feedback-partner		1.1545908771586255		35
185.79455853511357	1.5	partner-non_social_feedback-affective				36
190.54446391159402	0.565421146884546	partner-social_choice-choice_pentagon	0.565421146884546			37
194.52717605752514	1.5	partner-social_feedback-informative			64.0	38
198.0271788002356	1.623557837003318	partner-social_feedback-partner		1.623557837003318		39
203.04428746387381	1.5	partner-social_feedback-affective				40
207.04418982337305	0.5425538878662337	partner-non_social_choice-choice_pentagon	0.5425538878662337			41
211.02762677631654	1.5	partner-non_social_feedback-informative			66.0	42
217.526714916432	0.8416834246290819	partner-non_social_feedback-partner		0.8416834246290819		43
225.54363488157466	1.5	partner-non_social_feedback-affective				44
230.31001115003346	0.8171453062532237	partner-social_choice-choice_pentagon	0.8171453062532237			45
234.29290285208845	1.5	partner-social_feedback-informative			62.0	46
237.7928814589468	1.234262965981543	partner-social_feedback-partner		1.234262965981543		47
245.7931304970771	1.5	partner-social_feedback-affective				48
249.80979557297175	0.4910008005062991	partner-non_social_choice-choice_pentagon	0.4910008005062991			49
254.79244993913017	1.5	partner-non_social_feedback-informative			65.0	50
259.29217438812884	1.6146699915625504	partner-non_social_feedback-partner		1.6146699915625504		51
264.29249107979007	1.5	partner-non_social_feedback-affective				52
269.80916328673266	0.7742061589578952	partner-non_social_choice-choice_pentagon	0.7742061589578952			53
276.7919668563518	1.5	partner-non_social_feedback-informative			69.0	54
283.291616337925	1.3497369374745176	partner-non_social_feedback-partner		1.3497369374745176		55
288.29234443619134	1.5	partner-non_social_feedback-affective				56
292.30855714766767	1.0075592763769237	partner-non_social_choice-choice_pentagon	1.0075592763769237			57
296.2913716881303	1.5	partner-non_social_feedback-informative			66.0	58
299.79118170970287	1.2618747488140798	partner-non_social_feedback-partner		1.2618747488140798		59
304.7920553544845	1.5	partner-non_social_feedback-affective				60
310.3080590714053	1.5376619890648726	partner-non_social_choice-choice_pentagon	1.5376619890648726			61
314.29096576694786	1.5	partner-non_social_feedback-informative			63.0	62
317.79081711202707	1.3987806273944443	partner-non_social_feedback-partner		1.3987806273944443		63
322.7911345350785	1.5	partner-non_social_feedback-affective				64
328.3077273862582	0.6267521807294543	partner-social_choice-choice_pentagon	0.6267521807294543			65
333.29042490439684	1.5	partner-social_feedback-informative			67.0	66
336.7902897801833	1.1300300857074037	partner-social_feedback-partner		1.1300300857074037		67
342.79073921904273	1.5	partner-social_feedback-affective				68
346.8075542297902	0.8806229683377751	partner-non_social_choice-choice_pentagon	0.8806229683377751			69
353.78995553517416	1.5	partner-non_social_feedback-informative			69.0	70
