onset	duration	trial_type	choice_RT	partner_RT	points	trialn
4.783831304161367	0.6739985759897991	partner-non_social_choice-choice_pentagon	0.6739985759897991			1
10.033855165657087	1.5	partner-non_social_feedback-informative			56.0	2
14.266047815877755	1.3855491124438686	partner-non_social_feedback-partner		1.3855491124438686		3
19.01515360403664	1.5	partner-non_social_feedback-affective				4
23.283086569506626	0.8212015149947547	partner-non_social_choice-choice_pentagon	0.8212015149947547			5
27.533273164575572	1.5	partner-non_social_feedback-informative			57.0	6
31.765489584868423	1.578955221206115	partner-non_social_feedback-partner		1.578955221206115		7
36.51489048761914	1.5	partner-non_social_feedback-affective				8
42.28308144979883	0.6728978387884581	partner-social_choice-choice_pentagon	0.6728978387884581			9
49.531794300375395	1.5	partner-social_feedback-informative			63.0	10
53.7647373534985	1.5909832435618227	partner-social_feedback-partner		1.5909832435618227		11
59.51477712265819	1.5	partner-social_feedback-affective				12
64.53238343247881	0.4960828749060511	partner-social_choice-choice_pentagon	0.4960828749060511			13
68.78225845675182	1.5	partner-social_feedback-informative			51.0	14
73.01444159894321	1.4758684395969794	partner-social_feedback-partner		1.4758684395969794		15
78.76339013893039	1.5	partner-social_feedback-affective				16
83.78100449400631	0.470034898123231	partner-social_choice-choice_pentagon	0.470034898123231			17
89.03059025478207	1.5	partner-social_feedback-informative			61.0	18
95.2636634947637	1.5652812127564175	partner-social_feedback-partner		1.5652812127564175		19
100.01339461867495	1.5	partner-social_feedback-affective				20
		partner-non_social_choice-choice_pentagon_catch	0.0			21
0.0	1.5	partner-non_social_feedback-informative_catch			63.0	22
104.26343566776156	1.6953250849962842	partner-non_social_feedback-partner_catch		1.6953250849962842		23
112.01345020407507	1.5	partner-non_social_feedback-affective_catch				24
125.53075390258869	0.91553542453903	partner-non_social_choice-choice_pentagon	0.91553542453903			25
132.7799509312565	1.5	partner-non_social_feedback-informative			64.0	26
136.01289764131388	1.4000477595609482	partner-non_social_feedback-partner		1.4000477595609482		27
141.77910727653102	1.5	partner-non_social_feedback-affective				28
146.77989827140368	0.5697938695884659	partner-non_social_choice-choice_pentagon	0.5697938695884659			29
151.0301181445739	1.5	partner-non_social_feedback-informative			64.0	30
154.26229397289694	1.4072340010040993	partner-non_social_feedback-partner		1.4072340010040993		31
159.02877824387429	1.5	partner-non_social_feedback-affective				32
164.7965468301511	0.4198306766315909	partner-non_social_choice-choice_pentagon	0.4198306766315909			33
172.02958240371	1.5	partner-non_social_feedback-informative			62.0	34
175.2780846148753	1.3370424398185603	partner-non_social_feedback-partner		1.3370424398185603		35
180.02836208475966	1.5	partner-non_social_feedback-affective				36
184.29611366629226	0.621882874979292	partner-social_choice-choice_pentagon	0.621882874979292			37
189.52913863474188	1.5	partner-social_feedback-informative			42.0	38
193.77802336122704	1.4548008415335971	partner-social_feedback-partner		1.4548008415335971		39
199.52774314864223	1.5	partner-social_feedback-affective				40
203.7953458929519	0.5480526642411405	partner-social_choice-choice_pentagon	0.5480526642411405			41
208.02852737818645	1.5	partner-social_feedback-informative			65.0	42
211.2775697185366	1.7099049160531197	partner-social_feedback-partner		1.7099049160531197		43
217.02711653296296	1.5	partner-social_feedback-affective				44
222.79453734479512	0.5665790587124775	partner-non_social_choice-choice_pentagon	0.5665790587124775			45
230.028009190607	1.5	partner-non_social_feedback-informative			67.0	46
