onset	duration	trial_type	choice_RT	partner_RT	points	trialn
4.782947851211246	1.32455538242084	partner-social_choice-choice_pentagon	1.32455538242084			1
11.765803474879249	1.5	partner-social_feedback-informative			40.0	2
18.265505984368247	0.9128310747582872	partner-social_feedback-partner		0.9128310747582872		3
23.282759702633484	1.5	partner-social_feedback-affective				4
28.03222807776547	0.5967429268757769	partner-non_social_choice-choice_pentagon	0.5967429268757769			5
32.01508882112193	1.5	partner-non_social_feedback-informative			41.0	6
36.515026470621706	1.2766760491067544	partner-non_social_feedback-partner		1.2766760491067544		7
41.53208564069792	1.5	partner-non_social_feedback-affective				8
45.531700932624524	0.8806841806353987	partner-non_social_choice-choice_pentagon	0.8806841806353987			9
52.514462939118864	1.5	partner-non_social_feedback-informative			61.0	10
56.014216279807435	1.261092446593466	partner-non_social_feedback-partner		1.261092446593466		11
61.03123668652279	1.5	partner-non_social_feedback-affective				12
66.53105182917352	0.6950815511636392	partner-social_choice-choice_pentagon	0.6950815511636392			13
70.51388441424024	1.5	partner-social_feedback-informative			60.0	14
74.01370138535093	1.2401148858261877	partner-social_feedback-partner		1.2401148858261877		15
79.03077189188207	1.5	partner-social_feedback-affective				16
83.78059023433889	0.5641275811913147	partner-social_choice-choice_pentagon	0.5641275811913147			17
87.76345536600094	1.5	partner-social_feedback-informative			36.0	18
91.26328477064362	1.2760507156408494	partner-social_feedback-partner		1.2760507156408494		19
96.28019949234657	1.5	partner-social_feedback-affective				20
100.27992961158724	0.3682197487623853	partner-non_social_choice-choice_pentagon	0.3682197487623853			21
105.26282180446378	1.5	partner-non_social_feedback-informative			54.0	22
108.76273019859673	1.0761462344134998	partner-non_social_feedback-partner		1.0761462344134998		23
116.77971586456353	1.5	partner-non_social_feedback-affective				24
120.77939222706846	0.7942459081796187	partner-non_social_choice-choice_pentagon	0.7942459081796187			25
125.76240071002758	1.5	partner-non_social_feedback-informative			50.0	26
132.26183809275517	1.4845069062776017	partner-non_social_feedback-partner		1.4845069062776017		27
137.27882302733815	1.5	partner-non_social_feedback-affective				28
142.0286534376337	1.1124634810739735	partner-non_social_choice-choice_pentagon	1.1124634810739735			29
146.011548190354	1.5	partner-non_social_feedback-informative			37.0	30
152.51116659066338	1.2187723643564825	partner-non_social_feedback-partner		1.2187723643564825		31
160.5281559135519	1.5	partner-non_social_feedback-affective				32
165.27782944194314	0.9496068992930304	partner-social_choice-choice_pentagon	0.9496068992930304			33
169.2608174461457	1.5	partner-social_feedback-informative			52.0	34
172.7605755408313	1.3867702111620022	partner-social_feedback-partner		1.3867702111620022		35
177.7940283213893	1.5	partner-social_feedback-affective				36
181.7778113401846	3.0	partner-non_social_choice-choice_star_lapse	0.6862398479306648			37
186.77689966981686	1.5	partner-non_social_feedback-informative_lapse			0.0	38
193.26035447996586	3.0	partner-non_social_feedback-partner_lapse		0.0		39
0.0	1.5	partner-non_social_feedback-affective_lapse				40
202.2934770405709	1.0249815234074051	partner-social_choice-choice_pentagon	1.0249815234074051			41
206.27641311649768	1.5	partner-social_feedback-informative			31.0	42
209.77618949578755	1.4243125263064942	partner-social_feedback-partner		1.4243125263064942		43
214.79298902448318	1.5	partner-social_feedback-affective				44
218.7929956069411	1.6201212561818463	partner-non_social_choice-choice_pentagon	1.6201212561818463			45
222.7758289233916	1.5	partner-non_social_feedback-informative			55.0	46
229.2753643115975	1.4315331165262253	partner-non_social_feedback-partner		1.4315331165262253		47
235.29257999788658	1.5	partner-non_social_feedback-affective				48
239.29232437911838	0.03734922972398636	partner-social_choice-choice_pentagon	0.03734922972398636			49
244.27518658524426	1.5	partner-social_feedback-informative			57.0	50
248.77493956024043	1.0074114814879067	partner-social_feedback-partner		1.0074114814879067		51
256.79185793886427	1.5	partner-social_feedback-affective				52
260.7916352323846	0.6125667890883051	partner-non_social_choice-choice_pentagon	0.6125667890883051			53
265.77446086930104	1.5	partner-non_social_feedback-informative			61.0	54
269.2748073625517	1.2711113126479177	partner-non_social_feedback-partner		1.2711113126479177		55
274.29130702373817	1.5	partner-non_social_feedback-affective				56
278.2912049956467	0.6574715829819979	partner-non_social_choice-choice_pentagon	0.6574715829819979			57
283.27402331872145	1.5	partner-non_social_feedback-informative			59.0	58
287.77357772291543	1.5538724780499251	partner-non_social_feedback-partner		1.5538724780499251		59
292.7905026839972	1.5	partner-non_social_feedback-affective				60
298.2904549611804	0.6247234910724728	partner-non_social_choice-choice_pentagon	0.6247234910724728			61
302.27331168192364	1.5	partner-non_social_feedback-informative			56.0	62
305.77364098764616	1.1866569197536592	partner-non_social_feedback-partner		1.1866569197536592		63
313.79023243754636	1.5	partner-non_social_feedback-affective				64
318.54002481586485	0.687559996357777	partner-social_choice-choice_pentagon	0.687559996357777			65
325.5224043084381	1.5	partner-social_feedback-informative			52.0	66
329.02238840083186	1.3491408612999294	partner-social_feedback-partner		1.3491408612999294		67
335.03945598182685	1.5	partner-social_feedback-affective				68
340.5390078261762	0.750083103525867	partner-social_choice-choice_pentagon	0.750083103525867			69
344.521964746552	1.5	partner-social_feedback-informative			53.0	70
0.0	0.0	partner-social_feedback-partner		0.0		71
0.0	1.5	partner-social_feedback-affective				72
358.78856707579047	0.5681300810629182	partner-social_choice-choice_pentagon	0.5681300810629182			73
365.77119743313415	1.5	partner-social_feedback-informative			56.0	74
370.2710056276355	1.8633533013398849	partner-social_feedback-partner		1.8633533013398849		75
375.28805272987296	1.5	partner-social_feedback-affective				76
379.28778175203837	0.8991907599847764	partner-social_choice-choice_pentagon	0.8991907599847764			77
383.27058215620127	1.5	partner-social_feedback-informative			59.0	78
386.77039144777876	1.361510030385034	partner-social_feedback-partner		1.361510030385034		79
