38.515335	1.500000	1.000000
60.514591	1.500000	1.000000
81.013932	1.500000	1.000000
101.263610	1.500000	1.000000
139.012558	1.500000	1.000000
161.012050	1.500000	1.000000
178.511667	1.500000	1.000000
219.027173	1.500000	1.000000
236.526845	1.500000	1.000000
335.274446	1.500000	1.000000
375.273454	1.500000	1.000000
430.272096	1.500000	1.000000
452.521560	1.500000	1.000000
567.035414	1.500000	1.000000
602.784551	1.500000	1.000000
699.532478	1.500000	1.000000
741.031140	1.500000	1.000000
779.047014	1.500000	1.000000
